y,rr,longstring,person_total,eta
0,-2.927188,1.767187,5.680741,2.330499
1,-0.003326,0.257879,3.458435,5.080150
1,-2.539099,0.257879,4.947723,0.438669
0,-2.762876,-1.251429,3.411296,-4.246455
1,-3.473830,3.276495,8.437514,6.710491
1,0.249041,0.257879,2.202261,3.947620
1,-0.003326,0.257879,3.458435,5.080150
0,-3.072738,0.257879,0.756560,-7.020637
0,-2.598100,1.767187,2.370527,-1.552721
0,-2.097508,-1.251429,1.155037,-5.713179
0,0.701393,0.257879,2.601320,5.732222
0,-1.096151,0.257879,0.821054,-1.639268
0,-1.235322,0.257879,2.022396,-0.282784
0,-0.262574,-1.251429,2.870508,1.665103
0,-1.115593,0.257879,0.583433,-2.033249
0,-4.314678,1.767187,5.296117,-1.935381
0,-2.257775,1.767187,0.927025,-2.719490
0,-1.639971,0.257879,0.999467,-2.837558
0,0.489343,1.767187,2.270346,6.563870
0,-2.018565,0.257879,1.601221,-2.984542
1,-1.617431,0.257879,1.867278,-1.528385
0,-1.080476,1.767187,4.558407,5.656413
0,-3.363560,-1.251429,1.208124,-9.024231
0,-2.069948,-1.251429,3.289130,-2.568266
0,-1.628367,-1.251429,2.099993,-3.098061
0,0.397956,0.257879,2.845610,5.271903
1,0.567289,0.257879,3.410391,6.537745
0,-1.119710,-1.251429,2.442562,-1.244107
1,-1.522049,1.767187,10.112755,12.468202
1,-2.935137,0.257879,6.642148,1.817477
0,0.436237,0.257879,5.267559,8.859756
1,-3.182856,1.767187,5.470313,1.343608
0,0.038636,-1.251429,3.326598,3.127382
1,-0.586326,1.767187,2.019115,3.324266
1,-0.587019,-1.251429,3.041459,1.043034
0,-2.505628,1.767187,0.425597,-4.104251
0,-1.889744,0.257879,1.461319,-2.841202
0,-1.173274,0.257879,1.581046,-0.751916
0,-1.470986,0.257879,1.320731,-1.923092
0,0.040154,1.767187,2.759303,6.065678
0,-2.158825,-1.251429,1.162802,-5.866065
1,-0.087726,1.767187,2.321494,5.093471
0,-1.843328,0.257879,1.260742,-3.005658
0,-2.538587,0.257879,1.347380,-4.741215
0,-2.515659,0.257879,1.843457,-3.965964
0,0.595180,0.257879,2.579473,5.416598
0,-2.465153,0.257879,1.118593,-4.873983
0,-0.601225,-1.251429,2.281118,-0.089180
0,-1.889744,0.257879,1.461319,-2.841202
0,-0.947810,0.257879,3.470190,2.570004
0,-2.749554,0.257879,1.102388,-5.658245
0,-3.768397,0.257879,1.422216,-7.923997
0,-2.109456,0.257879,1.878046,-2.829351
1,0.984007,-1.251429,3.758624,6.278544
0,-0.516901,-1.251429,1.583466,-0.867554
0,-1.606577,0.257879,1.577271,-1.916692
0,-0.731399,0.257879,1.987885,1.015848
0,0.137424,0.257879,2.863020,4.599879
0,0.173290,-1.251429,1.600966,1.004304
0,-1.929331,-1.251429,1.857104,-4.252860
0,-2.452059,1.767187,0.640668,-3.651413
0,-1.470986,0.257879,1.320731,-1.923092
0,-1.927441,1.767187,0.370923,-2.635935
1,-1.535514,1.767187,3.129940,2.383205
0,0.999197,0.257879,2.143116,5.869625
0,-1.337763,-1.251429,1.125915,-3.722316
1,-0.995652,1.767187,4.887447,6.356889
0,1.121301,0.257879,3.893783,8.715711
0,1.297253,0.257879,3.260344,8.274906
0,1.043142,0.257879,0.810743,4.069785
0,0.660068,-1.251429,1.410678,2.032883
0,-1.155594,0.257879,0.398388,-2.406572
0,0.404656,-1.251429,-0.006105,-0.689389
0,0.831757,0.257879,1.220653,4.094104
1,0.000610,1.767187,0.547216,2.776460
1,0.024450,1.767187,3.004656,6.376749
1,-2.863802,0.257879,3.892538,-1.948622
0,-0.285064,1.767187,0.579560,2.058657
1,-1.111266,-1.251429,-1.077990,-6.287940
0,-0.108167,-1.251429,0.236167,-1.712844
0,0.712744,-1.251429,2.469572,3.697679
0,-0.150306,1.767187,-0.464703,0.916416
0,0.816161,0.257879,2.786147,6.305279
0,0.051506,0.257879,-0.714912,-0.779006
0,-2.115570,-1.251429,1.530314,-5.221444
0,-0.716058,-1.251429,2.136330,-0.604791
0,-1.468053,-1.251429,-0.068905,-5.790384
0,0.912797,-1.251429,-0.404057,0.097499
0,-1.059429,0.257879,0.222943,-2.401757
0,0.194997,1.767187,1.286282,4.360151
0,-0.417378,0.257879,-1.225960,-2.769001
1,-0.751948,0.257879,1.222765,-0.140218
1,-0.655047,-1.251429,0.093694,-3.381109
0,-1.562797,0.257879,-0.094706,-4.205696
0,-0.198694,-1.251429,1.161070,-0.624031
0,0.073537,-1.251429,0.367772,-1.037285
0,1.515633,0.257879,-0.423974,3.557100
0,1.515633,0.257879,-0.423974,3.557100
1,-0.902998,0.257879,2.795125,1.718418
0,-1.654628,-1.251429,1.443526,-4.113045
0,0.571961,-1.251429,-0.410343,-0.823485
0,-0.001911,-1.251429,-0.989511,-3.192420
0,-2.624802,1.767187,0.919740,-3.711992
0,0.813161,-1.251429,-0.445034,-0.228055
0,-0.927517,0.257879,-0.827992,-3.561214
0,-1.135063,-1.251429,-0.494099,-5.511333
0,-0.541151,0.257879,-0.066148,-1.431082
0,-0.124642,1.767187,1.189779,3.366048
0,-0.029797,-1.251429,0.795116,-0.698776
0,0.692314,-1.251429,-0.532604,-0.677415
0,-0.364834,1.767187,-0.888179,-0.266999
0,-0.655047,-1.251429,0.093694,-3.381109
0,-0.457844,0.257879,-0.948956,-2.478636
0,0.832166,0.257879,-0.002642,2.334756
0,0.566249,0.257879,2.080423,4.621007
0,-0.729758,1.767187,-0.279230,-0.367051
0,-0.775874,0.257879,-0.710847,-2.986894
0,-0.386434,0.257879,0.881685,0.346904
0,0.832166,0.257879,-0.002642,2.334756
0,-0.905771,-1.251429,0.034033,-4.137804
0,-2.624802,1.767187,0.919740,-3.711992
0,-0.606654,-1.251429,-0.173413,-3.636022
1,-0.729758,1.767187,-0.279230,-0.367051
0,-1.186402,0.257879,-0.453979,-3.715643
0,0.105609,-1.251429,-0.726947,-2.526883
0,1.023661,-1.251429,0.919585,2.298983
0,0.526388,0.257879,0.705668,2.535944
0,-0.134785,-1.251429,-0.477558,-2.811185
0,-0.773474,0.257879,2.608682,1.796661
0,-1.274479,-1.251429,0.817952,-3.996183
0,-1.414334,-1.251429,0.508864,-4.815187
0,-0.565827,-1.251429,-0.264347,-3.657650
0,-0.681165,-1.251429,0.212309,-3.280291
0,0.478712,0.257879,0.423572,2.002419
0,-0.108167,-1.251429,0.236167,-1.712844
0,-0.843091,-1.251429,-0.307865,-4.462125
0,0.707204,-1.251429,0.324430,0.595783
0,-0.259939,0.257879,-1.369760,-2.554700
0,0.053626,0.257879,0.428801,0.872584
0,0.185087,1.767187,-0.035376,2.431639
0,0.782824,0.257879,0.101172,2.352136
0,0.051506,0.257879,-0.714912,-0.779006
0,0.591423,-1.251429,0.934728,1.164278
