y,rr,longstring,person_total,eta
0,-0.372280,-0.323132,-0.079396,-1.720223
0,0.552032,-0.323132,-0.513500,0.128148
0,-0.405153,-0.323132,-0.793442,-2.835762
0,0.244677,-0.323132,-0.081666,-0.072761
0,-1.804068,-0.323132,1.259006,-3.625019
0,0.487196,-0.323132,0.146242,0.904108
0,0.387954,-0.323132,-0.757237,-0.661621
0,-1.178843,-0.323132,-0.635140,-4.678035
0,0.106181,-0.323132,-0.920694,-1.650764
0,2.612594,-0.323132,-0.676105,5.407383
0,-0.704168,-0.323132,-0.360321,-3.012502
0,0.368799,-0.323132,0.305529,0.816554
0,1.725297,-0.323132,0.017261,4.031152
0,1.247374,-0.323132,-0.778222,1.607644
0,-0.096031,-0.323132,-0.599148,-1.729066
0,-0.139464,-0.323132,0.061772,-0.894146
0,1.527360,-0.323132,0.474295,4.159272
0,-0.644479,-0.323132,0.368328,-1.804198
0,1.883196,-0.323132,-0.507274,3.698769
0,0.520071,-0.323132,-0.343685,0.287013
1,0.739505,-0.323132,-0.579217,0.535177
0,2.846676,-0.323132,1.106471,8.598999
0,1.742192,-0.323132,-0.028864,4.009980
0,-0.859114,0.761899,0.587425,-0.715024
0,0.202417,-0.323132,-0.365775,-0.594690
0,0.152798,-0.323132,-1.342116,-2.132504
0,-0.672970,-0.323132,0.897489,-1.118914
0,-0.447846,-0.323132,0.321815,-1.345024
0,2.139732,4.016992,0.212730,10.813919
0,1.348457,0.761899,1.316283,6.240453
0,0.013376,-0.323132,-1.302284,-2.448218
0,-0.707864,-0.323132,-0.182262,-2.766145
0,0.527805,0.761899,-0.372245,1.614757
0,1.860691,-0.323132,0.063285,4.459648
0,1.852435,0.761899,-0.494843,4.982507
0,-0.493862,-0.323132,1.214343,-0.183707
0,-0.439741,-0.323132,-0.767154,-2.890473
0,0.495585,2.931961,1.495395,6.912571
0,-1.047605,-0.323132,0.826330,-2.223691
0,-0.756156,-0.323132,0.451122,-1.983852
0,0.512960,-0.323132,2.477313,4.327687
0,-0.077626,-0.323132,-0.220896,-1.135479
0,-0.459630,-0.323132,0.277579,-1.440212
0,1.351280,-0.323132,0.517676,3.750580
0,-0.078712,0.761899,-1.007093,-0.921649
0,-1.343670,-0.323132,1.256154,-2.397284
0,0.657648,-0.323132,-0.285333,0.739089
0,-0.651047,-0.323132,-0.296864,-2.779051
0,0.507002,-0.323132,-0.444243,0.107332
0,-0.773417,-0.323132,0.542803,-1.898098
0,0.184859,-0.323132,-0.459805,-0.776988
1,1.122290,1.846930,-0.658761,4.141187
0,-0.953661,-0.323132,0.170404,-2.916277
0,-0.190789,-0.323132,-0.840318,-2.329667
0,0.263463,-0.323132,-0.481712,-0.598201
0,2.731718,0.761899,2.110571,11.084568
0,0.460891,-0.323132,-0.301516,0.189356
0,1.260719,-0.323132,-0.583792,1.923155
0,-1.167624,-0.323132,3.378935,1.128639
0,-0.714978,0.761899,-0.734967,-2.232427
0,-0.855094,-0.323132,0.946628,-1.535489
0,0.395709,-0.323132,-1.289018,-1.406159
0,-0.349276,0.761899,0.266333,0.187015
0,-1.639510,-0.323132,0.706568,-3.979742
0,-0.617008,-0.323132,-0.323472,-2.726266
0,1.484671,-0.323132,0.895670,4.651452
0,1.732975,-0.323132,0.205840,4.323081
0,0.132966,-0.323132,-1.163150,-1.928016
0,-0.063497,0.761899,0.430523,1.187933
0,-0.122100,-0.323132,-0.191786,-1.212581
0,3.198888,4.016992,1.294778,15.204972
1,-1.861025,-0.323132,2.559841,-1.905382
0,-0.710245,-0.323132,-0.322457,-2.974269
0,-0.520572,-0.323132,-0.604549,-2.872741
0,0.137859,-0.323132,-0.921535,-1.567217
0,-0.485201,-0.323132,0.060370,-1.821218
0,-0.536692,-0.323132,1.279534,-0.204486
0,0.000000,-0.323132,-0.893979,-1.896417
0,0.316629,-0.323132,-1.530635,-1.965454
0,-1.512342,-0.323132,0.531050,-3.892079
0,-1.098398,-0.323132,0.693312,-2.551019
0,1.267513,0.761899,0.684042,5.114023
1,-1.810327,1.846930,4.265267,3.380844
0,-0.154536,-0.323132,-0.449814,-1.670696
0,-1.128758,-0.323132,-0.542398,-4.410562
0,1.446229,0.761899,1.339326,6.535213
0,-1.261819,-0.323132,0.305432,-3.546465
0,-0.412286,-0.323132,1.112770,-0.111616
0,-0.331100,-0.323132,0.543800,-0.713200
0,0.975619,-0.323132,2.081599,4.996103
0,0.062962,-0.323132,-1.496376,-2.594864
0,0.000248,-0.323132,-0.927013,-1.943291
0,0.501572,-0.323132,-1.073685,-0.813026
0,-0.869136,-0.323132,0.594414,-2.079932
0,-0.212938,-0.323132,-0.304387,-1.617670
0,-0.087350,-0.323132,-0.947936,-2.207780
0,0.231100,-0.323132,-0.334814,-0.473391
0,0.064773,-0.323132,-1.065534,-1.969995
0,-0.303828,-0.323132,0.136840,-1.225887
0,-0.511528,-0.323132,-0.876514,-3.239927
0,-0.497346,-0.323132,-1.122385,-3.555815
0,0.496155,-0.323132,-0.804526,-0.440171
0,0.772469,-0.323132,2.184091,4.600051
0,0.665329,-0.323132,-0.806791,0.009209
0,-0.107376,-0.323132,-0.259715,-1.270942
0,-0.674769,-0.323132,1.729196,0.073184
1,-0.852167,-0.323132,-0.182549,-3.152656
0,3.162508,0.761899,-0.216877,8.887757
0,-0.234268,-0.323132,-0.653158,-2.176657
0,-0.545760,-0.323132,0.426337,-1.456586
0,0.212083,-0.323132,0.790994,1.095878
0,-0.267444,-0.323132,-0.399636,-1.900580
0,1.438755,-0.323132,-0.191100,2.964628
0,0.742474,0.761899,-0.371024,2.190883
0,0.031520,-0.323132,-0.576436,-1.355104
1,-0.840418,-0.323132,1.275469,-1.022987
0,0.989217,-0.323132,-0.823600,0.851614
0,-0.118877,1.846930,1.494590,3.919208
0,0.683697,-0.323132,-0.025163,1.183197
0,2.922602,-0.323132,-0.051247,7.136073
1,0.097827,-0.323132,-0.518062,-1.093688
0,-0.282797,0.761899,0.233911,0.318231
0,0.277009,-0.323132,-0.654854,-0.811126
0,-0.949584,-0.323132,-1.007224,-4.600094
0,0.704881,-0.323132,0.048131,1.345353
0,-1.611686,-0.323132,0.909472,-3.613296
0,0.919421,-0.323132,-0.969406,0.455038
0,2.160431,-0.323132,0.655566,6.113983
0,0.075674,-0.323132,-0.763820,-1.506630
0,1.517499,-0.323132,-0.842243,2.238258
0,0.506303,-0.323132,-1.390113,-1.255737
0,1.907734,-0.323132,1.671400,6.899755
0,-0.772313,-0.323132,-1.013032,-4.134147
0,-0.935801,-0.323132,1.603071,-0.806741
0,-0.786880,-0.323132,1.222334,-0.956208
0,-0.963096,-0.323132,1.216461,-1.436142
0,0.473883,-0.323132,-1.014160,-0.801448
0,-1.978264,-0.323132,0.320738,-5.441359
0,-0.396162,1.846930,-1.064005,-0.504770
0,2.211264,-0.323132,1.601084,7.610686
0,-0.113580,-0.323132,-0.878283,-2.177721
0,0.327448,-0.323132,-0.861608,-0.973711
0,-0.793186,-0.323132,-0.758287,-3.823390
0,1.101907,-0.323132,-0.955621,0.963137
0,-1.355086,-0.323132,-0.337834,-4.721735
0,0.998672,-0.323132,-0.743267,0.992521
0,0.231069,0.761899,1.580239,3.630630
0,-0.534589,-0.323132,-0.722117,-3.079437
0,-0.076181,-0.323132,-0.130977,-1.002211
0,-0.572929,-0.323132,0.817896,-0.965787
0,-0.352183,-0.323132,-0.857563,-2.786310
0,-0.550172,-0.323132,-0.765508,-3.183573
0,-0.803865,-0.323132,-0.435283,-3.387127
0,-0.651666,1.846930,1.180144,2.041159
0,0.160952,-0.323132,-0.553860,-0.976308
