y,rr,eta
1,-0.338401,-2.107326
1,1.854799,6.944637
1,0.863157,3.120263
1,-0.100743,-1.110747
1,0.246145,0.489541
1,0.188652,-1.857777
0,0.954919,1.729620
1,1.896937,4.437695
1,-1.562901,0.086597
0,0.281503,-0.047421
1,1.594691,6.766431
1,0.091506,-0.907643
0,0.034075,-1.425794
1,-0.606091,-2.343662
1,1.409929,16.145373
0,0.088091,-2.546577
1,-0.853068,-2.726755
1,1.945724,7.219085
1,0.716494,9.220703
1,1.009519,2.333140
1,1.202583,3.462230
1,1.644075,4.506391
1,1.390070,4.291440
1,0.014576,-1.633601
0,-0.005587,0.955264
1,1.526239,5.731942
1,-1.288282,-1.962741
0,-0.490263,-2.456491
1,1.908635,7.336520
0,-0.604473,0.277468
1,0.169857,-1.584573
1,1.191976,38.522193
1,-0.910124,-0.467874
1,1.011865,4.212079
1,1.538784,5.683211
1,0.995057,3.832365
1,0.467812,3.348543
1,2.043855,8.566657
1,-0.072299,-0.133204
1,0.987573,7.259359
1,1.567442,7.772253
1,0.397593,6.526790
1,0.187053,5.204791
0,-0.106292,0.113956
0,1.037366,4.175356
1,1.862673,8.777081
0,0.240025,-0.474285
0,-0.039699,-2.435255
1,-0.117472,-1.133439
1,0.781854,1.443296
1,1.779351,5.516104
0,1.264516,1.502312
1,1.826604,5.241387
0,2.065606,7.414994
1,-1.496197,-5.693836
1,1.414440,6.774700
1,1.780773,6.387005
0,1.600684,7.688185
0,-0.113022,-0.058758
0,-0.161666,0.322590
0,-0.450841,-3.639661
0,0.128579,-0.162010
0,0.187374,-1.420960
1,1.432285,6.112679
1,0.987904,3.621428
0,0.352486,0.031607
1,0.122407,0.104268
0,0.151678,1.359872
1,-0.604389,-0.520226
1,-0.335917,0.905191
1,-1.009818,0.624524
1,0.736286,0.251452
1,-0.693655,-3.087008
0,1.612692,4.019965
1,0.425473,1.305700
1,0.227866,1.014876
1,-2.360986,-5.559477
1,-1.680167,-3.072827
1,-0.928066,-3.692635
1,-0.652424,-4.293444
0,-0.361943,-2.834912
1,0.883779,1.296201
1,-1.558731,-2.882471
1,1.217489,5.707289
1,-1.315368,-3.898844
1,1.246317,3.165118
1,0.460503,1.848915
1,-2.137121,-0.165855
1,0.396774,3.038098
1,-1.970658,-3.414663
1,-0.800436,0.333788
1,0.252110,-2.298088
1,1.490466,6.012389
1,1.872102,4.284183
1,-1.458901,-3.004024
1,1.579733,7.822703
1,0.941798,2.513228
1,-0.072721,4.278061
1,-2.168674,-4.273763
1,1.603362,3.059316
1,0.989202,1.586230
1,0.138967,0.810618
1,0.966782,2.230976
1,0.479020,0.368337
1,0.711582,5.715292
1,0.903384,1.096993
1,0.185868,0.160138
1,-0.645462,-1.552106
1,-0.077066,0.296249
0,0.701942,3.092428
1,-0.350427,0.108895
1,0.789617,0.690361
1,0.305522,0.321787
0,-0.810645,-3.658692
1,-0.700488,-3.046973
1,0.306631,-1.090170
0,-0.259097,0.467399
0,1.558150,6.172482
1,0.844412,1.959889
1,-1.725305,-4.660894
1,-0.681431,1.122860
1,-0.032293,-1.594871
1,-0.395664,-3.016304
1,-1.526920,2.528849
1,0.667494,0.987862
1,-1.729529,-2.712579
1,0.187141,-1.674336
1,-1.715855,-2.589175
1,-0.884523,-0.919457
0,1.282310,0.660571
1,1.284801,3.903781
1,-1.076303,-1.768701
0,0.248314,-0.201280
1,0.104959,-1.030578
1,-0.578274,-2.933211
0,0.702518,1.196626
0,0.851032,3.576306
1,0.052701,-1.395833
1,0.454892,2.043614
1,-0.215217,-3.782528
1,-0.075809,-2.144994
1,-2.401728,-5.955388
1,-0.946609,-0.257431
1,0.481720,2.113453
