y,rr,eta
1,0.829316,0.331769
0,1.346510,1.907517
0,-0.291332,-1.670920
0,-1.548583,-7.304922
0,-1.187795,-3.788335
0,1.063819,2.437792
0,0.828306,2.282743
0,-1.003985,-1.698057
0,0.299423,-0.414710
0,-0.919629,-3.458691
0,-2.044322,-6.602563
0,-1.567127,-5.172680
0,-0.375270,-3.262826
0,0.128548,0.474868
0,-0.100818,-2.832770
1,-0.375791,0.918199
1,-2.141604,-4.790497
0,0.398186,-0.185199
0,1.475438,3.293650
0,0.324588,-1.588144
1,0.245205,0.365033
1,0.903689,-0.691483
0,-0.733602,-2.501341
1,-0.844311,0.125904
0,1.073090,1.939492
0,-0.892250,-2.248004
0,0.839894,3.202191
0,-0.928172,-0.742464
1,-0.039919,5.035151
0,-0.136921,-1.124139
0,-1.027096,-4.197130
0,0.280121,1.521507
0,0.429078,2.757856
0,1.080611,0.410447
0,-0.618507,-0.028870
0,-0.635812,3.910874
0,-2.335787,-3.024836
1,-0.230234,0.379063
1,0.602727,-1.589568
0,-2.153549,-4.284797
0,0.537788,0.862377
0,0.620380,-0.817282
0,1.489640,2.409773
0,1.331862,1.791147
1,0.210670,-0.549677
0,0.414508,0.209415
1,0.774650,1.518705
0,-0.478940,4.919078
0,-1.089941,-5.427542
0,-0.922549,-2.966381
1,0.246971,-0.473773
0,0.392899,0.297565
1,-1.501979,-5.514296
1,-0.679222,-3.078079
1,0.269126,-0.643555
0,-1.348936,-3.349142
0,1.293552,6.607209
1,0.491630,-0.940503
0,-0.789314,-1.275576
1,1.062675,4.593928
0,-0.129727,-2.566750
0,-0.745488,-3.200625
0,1.810550,6.276296
0,1.022156,3.662783
0,-1.516842,-1.910410
1,0.392206,0.751157
0,1.794391,5.609173
1,-0.779646,-4.761340
0,-1.288849,-2.602775
0,0.399854,-0.881415
0,0.846174,-0.617449
0,-1.603574,-2.675080
1,-0.552113,-1.323790
1,-0.090470,-3.890684
0,-0.024381,0.333790
1,1.032346,2.324359
0,0.626627,1.168231
0,-2.615718,-2.712895
1,0.755615,1.440943
1,-0.807264,1.247905
0,-0.332484,-1.775764
0,0.901319,1.218782
0,0.929093,5.869574
1,0.279592,1.334907
0,-0.331403,-2.124179
1,0.012310,-1.934754
0,-1.147927,-5.437339
0,-0.908693,-2.082846
0,0.948164,6.626100
