y,rr,eta
0,-0.356574,-1.214776
0,0.729324,6.903912
0,0.486655,0.851674
0,0.729324,6.903912
0,-2.481877,-8.006242
0,0.645258,1.773081
0,0.487642,3.274944
0,-0.762531,-4.109016
0,0.729324,6.903912
0,-0.340674,-1.234016
0,-0.147254,-0.708233
0,0.208523,2.311388
0,0.667767,0.425336
0,0.651407,1.416971
0,0.270317,1.693555
0,-0.331170,-0.590991
0,-2.531357,-8.268768
0,0.049634,0.987012
0,-0.129784,2.726567
1,-0.716731,-3.850124
0,0.553594,1.762408
0,-0.573898,-2.038779
0,0.074894,2.942283
0,0.099393,0.466242
1,0.729324,6.903912
0,0.729324,6.903912
1,0.729324,6.903912
1,-1.835257,-7.194572
0,-1.855612,-5.185800
1,0.197101,1.927636
0,-1.224710,-4.525980
1,0.729324,6.903912
0,0.179218,1.613327
0,0.729324,6.903912
0,0.323032,-0.715916
0,0.157474,3.253845
0,0.179218,1.613327
0,0.142207,2.633590
0,0.047947,-0.550790
0,0.729324,6.903912
0,0.114005,3.020898
0,-0.083178,0.075378
1,-0.731313,-0.024033
1,-1.250751,-2.481530
0,0.657377,2.636498
0,-2.649717,-9.839975
0,0.322578,1.508489
0,0.008521,-1.442684
0,-0.460422,-0.591391
0,-2.203078,-4.564670
0,0.729324,6.903912
0,0.238596,0.602927
0,0.729324,6.903912
0,0.729324,6.903912
0,-1.904378,-2.811021
0,0.059711,-1.508850
0,-1.274657,-4.037916
1,-0.629379,-2.591806
0,0.729324,6.903912
0,-0.633947,-1.922200
0,-1.003521,-4.689701
0,0.729324,6.903912
0,0.343100,0.675292
0,-2.615110,-7.918690
0,-2.002101,-5.330042
0,-0.796317,-3.807206
1,0.729324,6.903912
0,0.729324,6.903912
0,-2.519980,-7.448964
1,0.496778,3.204585
0,0.029872,3.448476
1,-0.035489,-0.772380
1,0.729324,6.903912
0,0.163574,1.779906
1,0.205065,2.718803
1,0.729324,6.903912
1,-0.139766,-0.819774
0,0.729324,6.903912
1,0.729324,6.903912
1,0.729324,6.903912
1,0.342187,1.851562
0,0.054711,-0.618145
0,0.729324,6.903912
0,0.729324,6.903912
1,0.174084,-0.480192
0,-0.242812,-1.187980
0,-0.915048,0.568330
0,0.729324,6.903912
1,-1.287656,-4.724252
0,0.559784,0.433473
0,-0.799851,-4.683944
0,0.496756,1.470447
0,-0.133909,0.488303
0,0.222850,-0.497747
0,0.606815,2.547605
0,0.254699,0.511904
0,0.065778,-0.992433
1,0.729324,6.903912
0,-1.783546,-4.790774
0,0.374159,0.099023
0,0.005531,-1.080876
1,0.729324,6.903912
0,-0.110402,-0.113958
0,0.729324,6.903912
0,-1.186249,-2.606173
0,0.510868,0.286325
1,0.729324,6.903912
1,0.729324,6.903912
0,0.314384,-0.776950
0,-1.579725,-4.842906
1,-0.297118,-2.269356
0,0.640727,0.557820
1,0.729324,6.903912
0,0.443099,0.766882
1,0.328019,2.105897
1,-0.786019,-2.924467
0,-0.928632,-1.663796
0,0.424134,0.390563
0,-0.915048,0.568330
0,0.278029,-1.174604
0,0.729324,6.903912
0,0.533151,1.035805
0,-0.528112,-2.690607
0,0.625074,1.370058
0,0.594526,-0.160315
0,0.049396,-0.023264
0,-1.428651,-5.062062
0,0.033054,-0.062830
0,0.613424,2.586213
0,0.729324,6.903912
0,0.089077,0.712084
0,0.113344,2.004565
0,-0.227226,-0.102404
0,-2.061242,-2.925732
1,0.192401,1.502677
0,0.729324,6.903912
0,0.729324,6.903912
1,0.038685,-0.518151
1,0.729324,6.903912
0,-0.060872,0.681858
0,0.729324,6.903912
1,0.729324,6.903912
1,0.578609,2.141837
1,-0.766361,-4.296980
1,0.729324,6.903912
1,-1.778423,-3.833871
0,0.729324,6.903912
0,0.729324,6.903912
0,-2.253946,-8.079072
0,0.387276,-0.227907
0,-0.236941,0.045169
0,-0.774602,-3.572434
0,-2.606522,-9.400449
1,0.646545,0.871776
0,0.209862,3.199276
0,-0.206160,-0.822184
1,0.729324,6.903912
0,0.637532,2.688973
0,0.328480,-1.300039
0,-0.009298,-0.924211
1,-0.811298,-3.660519
0,0.166521,3.393710
0,0.040145,-1.185509
1,0.729324,6.903912
0,0.088746,1.554678
1,0.142207,2.166074
0,-2.211005,-4.092739
0,0.461869,3.062588
0,0.353808,0.731919
0,0.448203,4.434601
0,-2.624915,-9.294907
0,0.074508,-0.924725
0,0.000262,-0.203016
0,-1.957436,-6.413378
0,0.076254,4.983273
0,0.179636,-0.908461
0,0.676948,2.617535
1,0.188521,3.355217
0,0.729324,6.903912
0,-0.162067,-0.302385
1,-0.963876,-3.683919
0,0.729324,6.903912
0,0.029920,3.618477
1,0.247952,3.490426
0,-0.571738,0.149524
1,0.729324,6.066995
0,0.612004,2.237666
1,0.279339,1.657672
1,0.729324,6.903912
0,-1.793966,-5.973902
0,0.580865,0.563274
0,0.448972,0.788607
0,0.393716,1.787780
0,-0.372162,-0.360945
0,0.729324,6.903912
0,-0.221911,-2.887158
0,-1.901051,-1.728259
0,0.672090,1.634377
0,-0.259494,-1.695525
0,-2.551803,-8.394136
0,-0.239523,-0.043588
0,-0.558637,-2.472200
0,-0.460326,-2.613384
0,0.729324,6.903912
1,0.729324,6.903912
0,0.109703,3.211610
0,-0.945729,-0.487573
0,0.729324,7.321802
1,-1.538135,-3.559686
0,-0.488961,-3.268953
0,-0.625141,-3.849217
0,0.323176,-0.346282
0,0.426480,0.952997
0,-1.525793,-5.635856
1,-0.372162,-0.360945
0,0.277190,2.863421
0,0.729324,6.903912
0,-1.142768,-4.315830
0,-0.021411,-0.735664
1,0.282111,1.108354
0,-1.154561,-5.433638
1,-0.059003,0.787464
1,0.252481,2.175096
0,-1.250983,-5.391127
0,-1.600329,-6.857807
0,0.419906,3.048343
0,-0.374922,-1.665685
0,0.142207,2.633590
0,0.109703,3.211610
0,0.729324,6.903912
0,-0.849753,1.461575
0,-0.288557,0.422579
1,-0.050690,-1.724880
0,-2.610551,-5.429883
0,-0.737096,-1.339029
0,0.729324,6.903912
0,0.729324,6.903912
0,0.432386,1.329879
1,0.323744,-1.021885
0,0.052402,3.343954
0,0.114005,3.020898
0,0.155637,0.214789
1,0.514490,2.319072
0,0.150646,-0.674283
0,0.239584,3.071640
0,0.729324,6.903912
0,0.729324,6.903912
0,0.345452,2.105555
0,-1.701088,-6.995595
0,0.360901,0.591889
1,0.376134,-0.583894
0,0.556885,2.247342
0,0.729324,6.903912
0,0.729324,6.903912
1,0.729324,6.903912
0,-0.000048,0.135846
1,0.729324,6.903912
1,0.201769,-0.018416
0,-1.440496,-2.603189
0,0.729324,6.903912
0,-1.895682,-0.772767
0,0.729324,6.903912
0,-0.043427,-0.438369
0,0.729324,6.903912
0,0.575913,0.794792
0,0.447769,1.026024
0,-0.955064,-4.727674
0,0.729324,6.903912
0,0.052402,3.343954
0,-0.579454,-0.987462
0,0.729324,6.903912
1,-1.073480,-2.878852
0,0.308681,2.509969
0,0.392729,1.115864
0,-1.182541,-5.158840
0,0.317616,-0.361221
0,0.348465,0.188378
0,-0.011868,0.022516
0,-1.238172,-4.652143
1,0.131707,1.861548
0,-0.669436,-3.048209
0,0.500140,0.914298
0,-0.107661,1.991594
1,0.142207,2.166074
1,-1.769530,-6.378145
1,0.335562,0.527604
1,0.230697,-1.135004
1,-1.152142,0.442665
0,0.729324,6.903912
0,0.081440,1.382577
0,0.630543,1.782997
1,0.023695,-1.478121
1,-0.162668,-0.079787
0,-1.486736,-6.091506
0,0.366512,1.091101
0,0.729324,5.811854
1,0.208523,2.311388
0,-0.182535,3.486434
0,0.594547,1.397409
0,0.729324,6.903912
1,0.674491,3.466326
0,0.643091,1.127208
1,0.649466,2.176282
0,0.185612,-0.323996
0,-0.521265,-0.980667
0,-0.246094,-1.756655
0,-0.355539,-1.790835
0,-0.500618,-2.619363
0,0.729324,6.903912
1,0.729324,6.903912
0,-2.622933,-8.780498
0,-1.008761,1.182239
0,0.729324,6.903912
1,-2.109002,-4.127008
1,0.123714,2.096612
0,-0.397110,0.584724
0,0.237283,0.311535
0,0.729324,6.903912
0,-0.540243,-2.720192
0,0.449582,-0.309390
0,0.729324,6.903912
0,0.487768,1.045293
0,0.729324,6.903912
0,0.166726,-1.341139
0,0.729324,6.903912
1,-0.586829,-1.797122
1,0.634565,1.564469
1,0.114005,3.020898
1,0.729324,6.903912
1,0.451838,-0.025206
0,0.463333,0.252786
0,0.729324,6.903912
0,-0.196151,0.710268
1,0.729324,6.903912
0,0.052402,3.343954
0,-1.480215,1.087587
0,0.529472,0.834325
0,-0.793495,-1.444692
0,0.019081,-1.399011
0,0.386165,0.864181
0,0.729324,6.903912
0,0.009990,0.088928
1,-0.294746,-0.916702
1,0.329130,0.295786
0,0.729324,6.903912
0,-1.466951,-6.924617
0,0.689457,0.819242
1,-0.171120,-2.539205
1,0.114005,3.020898
0,0.192834,1.301201
1,-0.021274,0.166580
1,0.136527,1.396744
0,0.094990,1.819286
0,0.069718,3.041293
1,0.533284,2.144650
0,0.729324,6.903912
0,0.020574,-0.837560
1,0.615706,1.720470
0,0.582033,1.046482
1,0.079245,0.129186
1,0.625092,1.854837
1,0.065847,-1.441656
0,-0.282128,-2.510961
0,-0.015490,-0.490552
0,0.052402,3.343954
0,0.623985,1.019633
0,-0.064780,0.644014
0,0.323167,1.421484
0,-0.767208,-2.180880
0,0.023225,-0.614476
1,0.729324,6.903912
0,-1.480215,-0.779558
