y,rr,eta
0,-0.408619,-2.806645
0,0.045502,0.442743
0,0.533690,1.283243
1,1.509729,4.280327
0,-1.049324,-3.066889
0,0.576113,0.209115
0,-0.000317,-0.818871
0,-0.116969,3.059611
0,0.954122,4.399173
0,-0.213709,-2.605648
0,0.857360,2.350485
0,-0.878981,2.447484
0,1.175426,2.841688
0,0.213924,0.564534
1,2.233919,10.208618
0,0.050866,2.157563
0,0.043927,-0.900974
0,-0.451267,-1.329884
0,-1.749189,-3.354049
1,1.053699,8.436496
0,-0.535098,-1.675308
1,2.380219,26.616835
0,0.202755,0.409328
0,-1.325866,-4.507115
0,-1.178206,-6.054051
0,-1.167841,-5.433317
0,-0.774980,-1.271837
0,0.461004,1.478984
0,0.584330,0.704359
0,-0.657018,-0.150172
0,0.693481,2.194527
0,-1.626231,-4.600562
1,0.019589,3.810122
0,1.069300,3.452980
0,1.245282,9.864760
0,0.155475,3.771358
0,-0.932727,-4.503564
0,-0.412003,1.404196
0,0.390328,2.399191
0,0.378420,0.955015
0,1.147723,4.272070
0,-0.653481,-0.395878
0,0.163822,5.598126
1,1.772897,34.501687
0,-1.178469,-5.082835
0,-0.476431,2.123336
0,0.738716,1.871083
1,2.449235,10.702368
1,0.357825,2.938451
1,2.207127,8.820733
0,-0.149651,-1.119465
0,0.692747,15.987623
0,0.225295,0.325167
0,2.154659,14.402723
0,0.015287,10.736190
0,1.959085,4.374699
0,-1.378753,-3.237944
0,-1.005956,-4.656519
0,0.318309,0.295361
0,0.551992,5.193473
0,0.647551,3.291272
0,-0.997880,-4.408091
0,0.046864,1.883987
0,0.663106,3.085304
0,0.083769,-0.183715
0,0.459188,3.990854
0,1.169488,1.746778
0,0.174435,-0.401209
0,1.402955,5.076586
0,0.784952,2.443613
0,0.711923,3.768521
0,0.802748,4.141774
0,0.087300,-0.036033
0,1.860630,7.803019
0,0.859888,5.990397
0,-0.569222,-3.321732
0,-0.709436,-3.944757
0,-0.865376,-4.426569
1,1.367173,3.229158
0,0.788828,3.403109
0,0.151567,-0.169145
0,0.427428,-0.789085
0,0.561530,2.545364
0,1.088649,1.444910
0,0.176699,-0.378633
0,-0.219422,-1.259889
0,0.795331,2.886301
0,0.678493,5.538962
0,-1.092575,-3.835615
0,0.319053,2.548023
0,1.564931,8.272664
1,2.369269,7.683329
0,1.649793,9.743648
0,1.419148,3.850269
0,-0.585503,-1.757290
0,-1.624953,-0.743710
0,0.565774,2.566539
0,2.203794,10.827722
0,1.151437,4.302332
1,0.899960,3.233032
1,1.617154,4.591906
0,-0.636718,-1.488746
0,-0.849055,-2.538420
0,-0.463049,-2.811656
0,-0.778282,-4.974583
0,-0.399692,-3.669748
0,-0.945295,-5.760156
0,-1.356983,-3.423726
0,-1.004379,-4.823723
0,-1.049491,-1.574703
0,-0.082253,-2.612324
0,0.806234,0.433205
0,0.187121,2.572005
1,-0.991173,-3.744701
0,-0.620171,0.108214
0,-0.926984,-3.220992
0,-0.492224,-2.597570
0,-0.123122,2.422983
0,1.882357,6.478757
1,-0.921484,-4.445576
0,0.232564,0.938805
0,-0.058465,-1.818345
1,1.993656,6.665340
0,1.216584,3.123841
0,-0.081547,0.160855
1,-1.786641,-5.122367
1,0.688420,0.823317
1,2.443739,8.763711
0,-1.443609,-4.604446
0,1.452617,3.271031
1,1.243073,21.845980
0,-0.081909,1.126339
0,0.585447,-0.835283
0,-1.135503,-4.484625
0,-1.020407,-5.025455
0,0.452539,2.525819
0,-1.508633,-2.432145
0,-0.733730,-3.174061
0,-0.804689,-4.116103
0,-0.591610,-4.002360
0,-1.159117,-0.041074
0,-0.164967,-1.426972
0,-1.349324,-3.082147
0,-1.108320,-5.655169
0,0.898221,3.325409
0,0.056033,-0.543304
0,-0.925001,-4.928185
0,-0.569391,11.315637
0,-1.163979,0.939608
0,-0.849221,2.378988
0,-0.428109,-2.636435
0,1.056482,3.381060
0,1.365943,8.844869
1,2.187104,8.076194
0,-0.562813,-2.354638
0,-0.039255,-0.757884
0,0.801935,1.981134
0,-0.228499,-2.687511
0,-0.439267,-2.799297
0,-0.327027,-1.947501
0,1.416043,2.649860
0,-1.382041,-0.899573
1,2.154417,11.591022
1,0.252888,0.677284
0,-1.125915,-3.860918
0,-0.396817,-2.749143
0,1.193883,5.592666
0,-0.056376,-1.743080
1,0.415143,3.517197
0,0.382699,-0.430648
0,-0.127490,-2.249798
0,1.459202,3.828486
0,-1.453428,-2.441398
0,-0.105684,-3.334609
0,0.289515,0.657568
0,0.277494,1.708854
0,0.394889,1.277286
0,-0.101051,2.150211
1,2.159998,8.831316
0,0.468289,1.393125
0,-1.137839,-5.981302
1,1.607601,8.912519
0,-1.534145,-7.017761
0,-0.278584,-1.142407
0,1.727023,6.705045
0,0.828894,1.282349
0,-0.766365,-4.558494
0,-0.169475,1.079605
0,0.507861,6.055151
0,0.428670,2.098598
1,2.132087,8.848295
0,-0.294757,-0.919235
0,0.781998,1.261154
0,0.274241,3.382539
0,-0.266636,0.922496
0,-0.371715,-2.084119
0,0.812630,3.816161
0,-0.129181,0.791958
0,-0.475989,-1.384675
0,-1.123438,-0.177752
0,-0.306406,-0.634074
0,0.349110,0.424750
0,-1.669854,-4.385350
0,-1.006333,-3.182146
0,-0.599978,-2.755546
0,-0.681220,-4.770189
0,-1.012783,-3.875793
1,-0.881019,-4.437799
0,1.107357,20.897839
0,-0.027010,-1.651795
0,0.393699,-0.453024
0,-0.545939,-1.698979
0,-0.029434,1.173284
0,0.258361,1.946324
0,1.361172,4.382970
0,1.528025,6.830126
0,-0.996848,-3.846583
0,-0.636512,-1.925139
0,-0.603615,-2.333191
0,1.314189,3.590898
0,-0.771544,-3.156074
0,0.477413,0.989216
0,1.751914,5.004090
1,0.593841,40.152289
1,0.916592,12.857359
0,-0.947777,-4.177620
0,-0.591993,-2.224481
0,0.379781,4.368268
0,0.050122,3.624064
1,2.408943,8.698911
0,0.476953,-0.647652
0,-0.720844,-2.841525
0,-0.548454,0.950049
0,1.088061,4.846617
1,1.193321,20.823443
0,-0.246461,-2.963343
0,-0.150679,-1.838691
0,-1.281729,-4.524653
0,1.400763,7.131315
0,0.137795,0.368433
0,-1.468324,-5.892444
0,0.562640,1.134926
0,0.803999,3.676001
1,-0.805113,2.680634
0,0.102088,-2.153235
0,0.349210,0.133602
0,-0.271166,-2.414663
0,0.260967,-1.164257
0,0.003383,0.827207
0,1.395018,2.432402
0,0.688458,3.658743
0,0.536787,2.374919
