y,rr,eta
0,0.186482,-1.063942
1,0.362622,1.099979
1,-0.668506,0.600761
0,-0.787053,-0.441518
0,0.008076,-1.683944
0,1.112176,0.215268
1,0.685719,2.905242
0,-0.412799,-0.551982
0,0.349752,-0.083790
0,-0.313422,2.126335
0,-0.216103,-1.997482
1,-0.766851,-2.709565
0,0.384588,-1.347108
0,-0.621341,-4.502926
0,-0.211063,-1.282513
0,-0.695621,-4.118492
0,0.097659,-2.591149
0,1.141804,0.339427
0,1.080046,3.140258
0,0.247579,-3.212458
0,-1.549776,-5.452154
0,-0.708891,-2.911616
0,-0.314496,-4.334930
0,0.295508,-0.569896
1,-0.615155,-2.542255
0,1.013915,0.187931
0,0.316784,-2.108762
0,0.941381,5.444962
0,-0.114465,-3.474049
0,0.825380,-0.106833
0,-1.199372,-1.558080
0,-0.106264,-2.967100
1,-0.721907,-4.637370
1,1.005034,14.505419
0,-1.318163,-2.381468
0,-0.427280,-1.118406
0,-0.861947,2.243951
1,0.619853,1.499529
0,0.260121,-0.112502
0,-0.675930,-3.589595
1,0.168909,-0.503405
1,-0.998342,-1.972868
0,-0.305376,-0.774898
0,-0.211309,-2.857904
0,-0.842098,-4.231056
0,1.045981,1.178078
0,-1.238488,-6.587884
1,-0.711206,-2.698181
0,0.196601,-0.932415
0,0.221371,-0.496127
0,-1.212862,-3.781147
0,-0.597091,-2.954057
1,0.466159,0.710253
0,-0.442068,-2.415819
0,-0.829645,-3.657886
1,-0.304406,12.501862
0,-0.913331,-5.424041
1,0.949896,1.397510
1,1.337102,21.434540
1,-1.336851,2.049314
0,0.719624,-0.978655
1,-1.179865,-2.321361
0,-0.674491,4.204695
1,-0.287583,0.594706
1,-0.678804,-3.903317
0,-2.099178,-4.031278
1,-1.157900,-5.396317
1,0.532190,16.823229
1,0.931280,7.174549
0,-1.040907,-6.596607
1,1.212327,2.468269
0,-1.199951,4.994113
1,0.377359,0.270549
1,-0.505327,-4.093968
0,-1.192326,-5.292167
0,-1.770615,-4.445597
1,0.781124,4.315468
0,-1.330726,-4.684192
0,-0.765004,-4.534950
0,0.104574,-1.015918
1,0.038256,3.137438
1,-0.718210,-3.325700
1,-0.282075,1.338263
0,-0.455445,-3.724056
0,0.561570,3.644891
1,0.517237,0.645541
0,-0.887260,-2.481480
0,0.358594,1.308044
0,-0.220752,-2.640103
1,-0.654309,-2.344355
0,-0.333576,-2.891764
1,-0.695830,-3.763141
0,-0.605307,-0.878547
0,-1.244817,-6.074538
0,-0.199168,-2.806397
0,-1.665912,-4.324514
0,-0.379647,-2.405701
1,0.705440,6.722512
0,0.256902,0.405219
0,0.229682,-0.984931
0,-0.570004,-4.832302
0,0.531987,3.364328
0,-0.423198,1.320501
0,-0.668710,-0.912747
1,0.000000,19.514117
1,0.177035,-1.122828
1,-0.842487,-1.320386
0,-1.514276,2.037461
0,-0.815618,-2.718214
1,0.451427,9.667115
0,0.621157,6.790834
0,-0.910380,-2.470466
0,-0.995092,2.351187
1,0.724789,14.775148
1,-0.522212,-3.359472
1,1.395914,21.403913
0,0.225743,0.724168
0,0.685442,0.710548
0,-0.860410,-4.668185
0,0.514577,1.741878
1,1.058155,15.447622
1,-0.343946,-2.378901
1,-0.187921,5.384024
1,1.432556,22.481902
0,1.292020,2.006960
0,-0.062047,-0.111534
0,1.231940,3.623813
0,0.204304,-1.355361
1,0.990808,2.977274
0,0.334245,-1.704735
0,-0.498761,-0.334462
1,-0.797375,2.374107
1,-0.662643,-2.591975
0,-1.158450,0.404645
1,-0.679266,-1.308507
0,-1.004345,-2.610667
0,0.928561,1.875539
1,-0.381779,-0.389921
1,0.258460,0.988932
0,-1.386810,0.918742
0,-0.057489,-0.278001
0,-0.206699,0.279326
0,0.461777,1.913162
1,0.138642,1.173760
1,1.145584,2.738318
1,0.693162,-0.977679
0,0.339024,1.598215
0,-0.259614,-1.478964
0,0.291048,-0.778163
0,0.426563,3.955546
1,0.560974,2.645132
1,0.503092,-0.394947
1,0.894035,2.886175
0,-1.458811,-4.406313
1,-0.809694,5.167705
0,0.246439,-0.700583
0,1.369882,2.355019
0,0.110280,-1.455847
0,-0.174850,-2.379689
0,1.453137,5.372481
0,0.360099,0.953950
0,0.097225,1.057577
0,0.483133,0.382449
0,0.472018,1.948660
0,-0.943019,-2.251265
0,-0.397244,-0.928397
0,-0.251332,-2.197209
0,-0.472101,-2.843351
0,1.234206,3.359771
0,-1.120214,-3.966923
1,-0.215986,-2.227987
0,-0.737805,-3.952630
0,0.420576,-0.628230
0,-0.033314,0.700464
0,-0.340299,-3.807167
0,-0.645015,-4.206299
1,-0.032022,0.250525
0,-0.691359,-2.708110
0,0.091948,2.956469
1,1.372199,2.959401
0,-1.220531,-6.001940
1,-1.052708,11.949409
