y,rr,eta,pt
1,1.389861,5.175432,1.587824
0,-0.223041,-0.815850,-0.064734
0,0.984631,1.881380,0.675886
1,1.152586,5.505522,1.677897
1,1.772360,7.093821,2.775779
1,1.929402,5.807777,1.585503
0,1.260101,4.304138,1.233151
1,1.222513,6.344680,2.716998
0,-1.314761,-4.041107,-0.208103
1,-0.219044,-0.195332,-0.235224
0,1.764343,5.791618,0.705641
0,1.327494,4.796224,0.260313
0,1.542678,4.987304,1.757537
0,1.883281,7.428433,2.202922
0,0.329238,0.164476,0.741572
0,0.991380,4.043530,2.159066
1,1.793832,6.074473,2.029372
1,1.070166,6.269558,1.179810
1,-2.174288,-3.421923,1.864514
0,-0.055017,-1.460020,-0.239665
0,1.662682,7.023540,2.344740
0,0.250030,0.794004,1.328687
1,1.672924,6.946722,2.271993
1,1.820356,8.739823,1.454074
0,0.594900,3.761011,2.129789
1,-0.094175,-1.606551,0.326058
0,0.893760,5.413255,1.516948
0,1.908568,7.170652,2.568390
1,2.317394,7.599124,1.490623
0,1.332386,3.866730,1.384425
1,1.022557,9.511682,1.737626
0,1.760890,4.218254,1.400192
0,0.847407,3.137200,1.807338
0,0.371617,1.362012,1.489137
0,-2.087012,-5.440893,0.300547
1,0.790672,6.173098,2.239914
1,1.336903,8.097382,1.934328
1,-0.346537,0.568856,-0.646987
1,1.979717,6.146907,0.539496
1,0.786081,5.282722,2.224813
0,1.605177,5.785748,2.190464
1,0.441951,1.307966,0.724989
0,0.830878,3.463787,2.064937
1,0.213188,-0.329936,-0.562964
1,1.096897,2.911265,0.581549
1,0.680870,2.941648,1.398383
0,0.171161,1.307182,1.242436
1,0.507407,2.893950,1.697194
1,1.493115,4.720744,1.667901
1,1.247291,4.540692,0.829129
1,1.989883,9.341375,1.546028
0,0.574213,0.498050,-0.088430
0,1.209703,5.510602,2.164365
0,0.119327,-0.861206,-0.751027
0,1.781161,5.527229,1.674946
1,1.374549,4.298564,1.010368
0,0.633359,0.950591,-0.480646
0,0.721011,2.512649,1.616964
1,1.937758,6.229454,1.861296
1,1.328461,5.846207,2.169415
0,0.833685,2.617247,0.289389
0,-0.329427,-2.458700,-0.997993
0,1.553498,4.097025,1.120816
1,1.565466,6.210112,1.375644
1,0.885524,0.112425,-0.358554
