y,rr,eta,pt
1,0.093916,-1.604521,-1.216753
0,-0.012266,0.205131,0.238542
1,-0.313110,-4.369314,-1.759037
0,1.000804,2.635999,-0.017314
1,0.329977,14.512941,0.008745
1,-0.293125,-3.870762,-1.452296
0,0.834198,-0.420413,-0.629070
1,2.274504,48.337167,2.519542
1,2.274504,48.337167,2.519542
1,0.308844,3.094684,2.215919
1,1.118119,24.841868,3.279339
1,-1.089812,16.999631,2.076453
1,-0.235726,1.148929,0.134633
1,-1.692005,5.674194,0.721677
1,1.440664,41.605222,4.194117
1,1.382449,5.384039,1.746346
1,-0.783980,-1.968610,0.210629
0,1.366916,7.591478,0.342440
1,-2.191375,12.050299,0.758945
0,-0.307225,-3.694500,-1.303360
1,0.152096,-0.918575,-0.261197
1,-0.494183,-0.276064,0.827432
1,1.336248,1.460124,-1.472622
0,0.465236,-1.195842,-1.052051
0,-0.661850,-3.397753,-1.011880
1,0.042675,-1.193825,-0.242345
0,-0.851960,-4.666305,-1.525990
0,-0.986038,-6.100752,-1.669864
1,-0.329791,12.361127,1.558495
1,-1.373446,0.044268,0.362174
0,0.084757,-0.379361,0.240720
0,-0.340983,-1.314617,-0.184245
0,0.644324,0.841906,0.015384
1,-0.476032,-2.804946,-0.957138
0,1.170690,2.925090,-0.734461
1,-1.787914,8.122330,1.414699
1,-1.658366,-0.215468,-0.456949
1,-1.402064,1.438278,0.789286
0,0.395531,1.012764,1.201731
1,-0.033804,3.365957,1.874652
1,0.826702,5.541537,1.733987
1,-0.912486,-2.472238,0.700174
1,0.229286,3.869951,1.127918
0,1.121441,6.354772,1.732899
0,0.993239,2.988091,0.240785
0,-0.741501,-2.420242,-0.775342
1,-0.329273,-1.709511,-0.479889
0,0.427431,1.376126,0.207717
0,-0.586643,-3.918929,-1.516368
0,-0.917603,-1.072948,0.493775
0,-0.604097,-2.306112,-1.551417
0,-0.724446,-1.864705,-0.423565
1,-0.986990,-4.400411,-1.083709
0,-0.966312,1.141039,1.526698
1,1.021157,1.831175,-0.613143
0,-0.128528,0.270980,-0.085708
0,-0.541158,-2.329988,-0.503913
0,0.327600,1.286001,-0.255889
0,0.085284,-0.861016,-0.093566
0,-0.654290,-1.683108,0.160100
0,-1.345669,-4.130371,0.381463
0,0.423954,0.336682,0.087338
0,-0.113178,-1.278064,0.589703
0,1.329092,4.048695,-0.259993
0,-0.660811,-2.934831,-0.693551
1,-1.456231,-2.621569,0.452546
1,0.356360,0.089161,-1.139051
0,-1.173443,0.830048,0.523309
1,-0.460368,-0.633818,-0.077008
0,0.551996,2.975179,1.075896
1,1.210495,2.636083,-1.010581
0,-1.337326,-2.941225,0.003910
0,0.324312,6.166771,0.758791
1,-1.767840,8.884334,1.903563
1,0.099883,-2.133289,-1.001837
0,0.696533,1.323260,-0.343623
1,-0.260451,0.214659,1.312093
0,-0.004176,-1.566175,-1.002581
0,0.174995,-1.543363,-0.737321
0,0.982088,1.624517,0.503015
0,-0.575135,-2.989273,-0.302901
0,0.305304,1.401197,-0.133531
0,0.496734,1.321975,0.629889
1,1.191155,4.313322,0.186974
0,1.369308,2.346132,-0.922792
0,0.798036,0.813009,-0.298643
0,0.009449,-0.975280,-0.619777
1,0.497758,4.319298,0.925286
0,0.264531,1.091034,0.322058
1,-0.547355,17.399415,1.315425
1,0.134934,0.310389,0.622007
0,-0.302545,0.860971,0.063199
1,1.220444,4.145765,1.199426
0,-0.497881,-1.602807,-0.083528
0,0.381765,2.929675,-0.406587
1,0.225675,9.345315,1.370223
1,0.404942,3.113501,1.452905
1,1.443957,36.172678,2.205421
0,0.931896,2.915267,0.899946
1,1.371755,4.916768,0.851267
1,-0.349181,15.811231,1.614033
1,0.977623,6.299472,1.969743
0,0.405260,1.700767,0.474761
0,-0.737307,-4.058287,-0.732384
1,0.226500,-0.860147,-0.363096
0,-0.575895,3.517891,0.647901
0,-0.309774,0.022871,-0.502892
1,-0.422661,2.413262,-0.409562
0,0.582614,4.123005,0.034933
1,-1.296227,9.448067,2.575915
0,0.519816,-0.905221,-0.363154
0,-0.358511,-2.663270,-0.491700
0,-0.134914,-2.196466,-0.596413
0,-0.498620,-3.066983,-0.503035
0,-1.318510,-2.891812,0.002109
0,-1.598608,-1.864861,-1.120341
0,0.119280,-1.307534,-1.059772
1,0.333300,1.387740,-0.196394
0,0.414632,-0.378347,-0.981800
0,1.092024,2.297693,0.166312
0,-0.817447,-2.046131,0.813218
0,0.622023,0.676841,-0.648382
0,-0.452884,-4.302932,-2.037942
0,0.947106,3.855021,0.928899
0,-0.890954,-1.322204,-0.321881
0,-0.114917,-2.434699,-1.391717
1,0.469727,0.767258,0.297716
1,0.722814,1.446740,-0.308454
1,1.218623,14.950990,0.388603
0,0.631849,2.764595,0.777434
0,0.469563,1.735753,-0.216244
0,-1.469467,-0.147226,-0.178862
1,-0.290605,-2.315709,-0.381104
1,1.407847,20.651058,-0.174689
0,0.123803,1.647272,0.383930
1,1.151086,10.800404,0.014652
0,-0.519705,1.284044,1.363554
1,0.090043,3.571535,2.372205
1,1.483929,30.723327,1.319351
1,-0.657038,-0.763538,0.209440
1,1.022879,5.931288,1.036200
0,-0.176318,-2.695232,-1.454540
1,0.386063,2.406711,0.999958
0,-0.940215,-4.799422,-1.449278
1,-2.286205,15.051169,2.424574
1,-1.162445,-4.714990,-0.373547
0,-1.565177,-0.926511,-0.535003
0,1.271458,2.048140,-0.349601
0,0.142115,-2.791874,-0.946116
0,-0.046537,3.337566,1.287153
0,0.140721,1.242583,0.663756
1,-0.357505,-1.654045,0.796914
0,-0.849788,-3.478070,-0.707952
0,0.251981,1.154822,0.390203
1,-0.252438,-4.827293,-1.599782
1,1.014220,2.109599,-0.407219
0,0.751682,7.587216,2.108572
0,0.127562,-1.113291,-0.941209
1,0.259305,0.964983,-0.347375
1,-0.846592,0.191233,0.640474
0,-0.856136,-0.534811,-1.028071
0,-0.103834,-1.910502,-0.457993
0,1.031387,0.168428,-1.191033
1,0.610113,2.865310,0.888703
0,-0.435759,-0.531975,-0.053612
0,0.351562,0.037313,0.018669
0,-0.444966,1.907986,-0.124308
0,-0.304426,-2.177549,-0.259065
1,-0.639794,-2.311440,-0.894610
0,0.233759,-1.664882,-0.341604
0,-0.729965,-4.781165,-1.246620
0,-0.261573,-1.340371,-0.353966
0,-0.709311,-4.138419,-0.841383
0,-0.005561,-2.804835,-0.672598
0,1.037778,0.231171,-1.159842
0,0.969089,3.034179,0.318871
0,0.155728,-3.385722,-1.383068
0,-1.626364,-5.703605,-0.762402
0,-0.808564,-3.150902,-0.560425
0,-0.496371,-4.791161,-1.700376
0,0.204130,-0.698425,-0.800610
1,-0.726653,-2.805396,-0.478040
0,0.919401,0.095410,-1.027341
0,0.326279,-1.977553,-1.327145
0,1.087995,6.092714,0.431129
0,-0.262414,-3.817329,-1.474068
0,0.774606,-0.094307,-0.881638
0,-1.227845,-1.604326,0.127338
0,-0.209727,-3.184614,-1.137048
1,-0.752765,-4.694741,-1.735416
1,1.041606,15.034844,0.785240
0,-1.311032,-2.356246,0.358387
0,-0.425403,-1.033258,-0.420283
0,-0.403361,3.629228,0.394902
1,0.678742,1.791831,1.199054
0,0.238272,-0.035367,-0.999330
0,-0.802434,-3.903373,-1.092820
1,0.420197,0.305831,-0.519031
1,-1.107840,-2.215020,-1.116995
0,-0.412395,-0.979882,-0.408233
0,-0.107952,-2.511348,-0.865868
0,-0.871086,-4.305111,-0.647268
0,0.928819,1.029631,-0.398927
0,-1.360882,-6.960893,-1.548002
1,-0.770161,-2.824177,-0.407809
0,0.115624,-1.041398,-0.868627
0,0.168947,-0.536658,-0.029167
0,-0.970690,-3.103920,-0.809998
0,-0.664686,-3.096173,-0.797777
1,0.611103,1.253698,-0.228339
0,-0.468658,-2.430271,-0.711988
0,-1.011203,-4.150325,-0.272137
1,-0.405328,12.569642,0.662851
0,-1.032895,-5.773328,-0.761464
1,0.842862,1.270541,-0.067804
1,1.345728,22.041614,0.906326
1,-1.293287,2.263857,0.560255
0,0.617253,-1.120667,-1.290826
1,-1.105902,-2.100400,0.143028
0,-0.641786,4.435472,1.408859
1,-0.365459,0.463215,1.092740
1,-0.210811,-2.575160,-1.305475
0,-2.149877,-4.204988,-0.500648
1,-1.139763,-5.355273,-1.452185
1,0.461572,17.100750,0.363224
1,0.877693,7.275395,1.651764
0,-1.138243,-6.885056,-1.921411
1,1.069623,2.267580,0.188327
0,-1.064422,5.528757,0.604968
1,0.308535,0.200028,0.213565
1,-0.669803,-4.515878,-1.178140
0,-1.162685,-5.221551,-1.315809
0,-1.702161,-4.294688,-0.234725
1,0.754774,4.482100,-0.638125
0,-1.431955,-4.969267,-1.218370
0,-0.747176,-4.474892,-1.001773
0,0.275811,-0.435145,-0.755554
1,-0.054616,3.014796,1.671479
1,-0.909968,-3.836287,-0.248491
1,-0.185638,1.692243,1.599183
0,-0.510772,-3.838788,-1.013837
0,0.538836,3.758885,1.051142
1,0.453856,0.602508,0.214076
0,-0.934588,-2.588067,0.070095
0,0.291500,1.273756,-0.195307
0,-0.300446,-2.799403,-0.696967
1,-0.554370,-2.010920,-0.850074
0,-0.406833,-3.043083,-0.662076
1,-0.799181,-4.015191,-1.176415
0,-0.719963,-1.128346,0.077381
0,-1.350369,-6.399302,-1.179522
0,-0.238528,-2.853222,-0.852649
0,-1.766397,-4.617749,-0.927600
0,-0.450773,-2.538387,-0.821011
1,0.665661,6.856352,1.175191
0,0.176797,0.323249,-0.633592
0,0.126601,-1.166929,-0.384277
0,-0.757524,-5.326065,-1.570944
0,0.552160,3.593453,0.911186
0,-0.594876,0.936508,1.266871
0,-0.888372,-1.429388,-0.993198
1,-0.104323,19.697101,2.057829
1,0.277524,-0.746725,-0.382217
1,-1.095022,-1.957367,-0.371022
0,-1.469548,2.241409,0.881890
0,-0.816234,-2.662608,-1.392299
1,0.496022,10.069751,1.946559
0,0.596961,6.975761,0.797021
0,-1.050291,-2.820493,-0.461613
0,-1.027870,2.368216,0.716963
1,0.326107,14.123485,-0.253334
1,-0.577076,-3.476556,-0.636361
1,1.152817,21.319531,0.775701
0,0.210187,0.805324,0.228316
0,0.682566,0.862355,-0.635828
0,-0.931431,-4.861712,-0.916973
0,0.419621,1.630249,0.398495
1,1.030663,15.836567,0.176500
1,-0.422211,-2.528440,-0.868764
1,-0.390462,5.007201,1.323710
1,1.270912,22.630108,1.456647
0,1.263735,2.126811,-0.280393
0,-0.128172,-0.210292,0.765016
0,1.167769,3.660905,0.372479
0,0.150970,-1.389118,-1.176843
1,0.901984,2.910513,0.953875
0,0.585322,-0.902608,-1.078860
0,-0.177739,0.630740,0.257361
1,-0.829496,2.408381,0.365290
1,-0.557889,-2.261181,-0.424298
0,-1.204777,0.377548,-0.914277
1,-0.794361,-1.552825,-0.666231
0,-1.125513,-2.902503,-0.966680
0,0.807189,1.709304,0.304035
1,-0.506296,-0.633319,-0.581017
1,0.429863,1.590595,0.351467
0,-1.313325,1.207334,-0.132470
0,-0.049124,-0.142674,-0.523825
0,-0.139429,0.568282,0.140862
0,0.575563,2.375231,0.615684
1,0.057997,1.098637,-0.462025
1,1.041219,2.653843,-0.082278
1,0.617435,-1.062336,-0.658603
0,0.575930,2.375541,1.207406
0,-0.296259,-1.503089,-0.400209
0,0.236047,-0.807355,-0.937037
0,0.222158,3.558157,1.518017
1,0.856900,3.621522,0.939886
1,0.411332,-0.521942,-0.482638
1,0.844231,2.947903,-0.094199
0,-1.427822,-4.320374,-1.369486
1,-0.914204,5.069764,0.000020
0,0.173061,-0.783710,-0.800192
0,1.281332,2.330033,-0.765644
0,0.063804,-1.492619,-0.489512
0,-0.153204,-2.254167,-0.601351
0,1.376400,5.427911,0.011645
0,0.360661,1.105313,-0.444156
0,0.254089,1.635344,-0.465754
0,0.389302,0.265730,-0.487680
0,0.605110,2.493554,-0.543382
0,-0.978564,-2.328627,0.333734
0,-0.341927,-0.706632,0.238253
0,-0.315774,-2.300579,-0.914699
0,-0.479860,-2.824138,-0.370886
0,1.146528,3.316680,0.767136
0,-0.958134,-3.533224,0.053349
1,-0.271971,-2.319625,-0.419458
0,-0.494116,-3.263600,-0.647700
0,0.321437,-0.783016,-0.491328
0,-0.241088,0.230042,0.693489
0,-0.312683,-3.684024,-1.285671
0,-0.776035,-4.532778,-1.578833
1,-0.153225,0.046129,-0.786260
0,-0.641340,-2.545603,0.130738
0,0.039137,2.990735,-0.301138
1,1.103788,2.425676,0.232367
0,-1.311659,-6.284638,-1.174229
1,-1.115895,12.032622,2.834912
1,-1.216157,-0.016912,2.387804
0,-0.313375,-1.770583,-1.144769
0,-1.340482,-2.847706,0.074658
0,-0.491353,1.584036,0.924687
0,0.377649,1.012974,0.051663
1,0.104335,2.113658,0.151676
1,-0.562266,18.021418,2.366550
0,-0.707778,4.142330,1.332256
0,-0.612484,-5.059791,-1.071933
0,-0.649646,-2.878727,-1.268296
0,-0.789418,-3.011694,-0.500724
0,0.319928,1.161914,0.265134
0,0.528617,-1.546188,-1.415713
0,0.474630,0.880471,-0.225536
0,0.603027,-0.041125,-0.516628
0,-0.289933,1.897980,0.164417
0,-0.837829,3.280287,2.761169
1,-0.708360,-3.906585,-0.682785
0,0.000000,11.625304,3.379541
0,-0.268538,-2.103280,-0.868535
0,-0.293102,-0.884340,0.021894
0,-0.773379,1.765492,-0.186900
1,-0.513463,-3.220034,-0.580546
0,-0.505729,-2.447152,-0.652757
1,0.137833,0.159770,-0.079968
0,0.044256,-1.346579,-0.351067
1,-1.600805,-2.395951,-0.891414
0,-0.018044,-1.615393,-1.010109
1,-0.664385,-4.626264,-1.264885
1,-0.270878,8.044201,2.011980
0,0.897582,2.555666,0.716760
