y,rr,eta,pt
0,0.288150,2.580713,1.081234
1,-1.181520,-3.990630,-0.654471
0,-0.105273,0.651432,0.498848
0,-1.047939,1.879798,3.152023
0,-1.065767,-1.614808,-0.557140
0,-0.293627,0.896651,1.028827
0,-1.157421,-4.992910,-0.068905
0,-0.242953,-1.586166,-0.786081
0,-0.787810,-1.750499,0.142458
0,-2.286723,-6.579554,0.993447
0,-1.356304,-5.947414,-0.348929
0,1.376088,3.990090,-0.024652
0,-0.630990,-1.396953,0.087114
0,-1.135380,-3.423369,-0.350216
0,-0.420302,2.066872,0.755684
0,-0.855745,-1.434237,0.491246
0,-0.681081,-3.032756,-0.948956
0,1.130610,2.727713,-0.428578
0,-1.285973,-6.345794,-0.759121
0,-0.825763,-0.335358,1.194258
0,-0.912151,-3.479871,0.508864
0,-0.642988,1.045485,0.474911
1,-1.405511,-3.292971,0.256740
1,-3.406206,-2.096588,4.911671
1,-1.712612,-5.386512,0.720760
0,-1.771436,-5.130122,-0.314496
0,-0.076862,-2.499151,-0.410343
1,-0.630990,-1.396953,0.087114
0,-0.876444,-4.413954,-0.205775
0,-0.580920,-3.122742,0.122371
0,-1.065767,-1.614808,-0.557140
0,1.376088,3.990090,-0.024652
0,0.047695,1.263367,0.629666
0,0.885822,3.501787,0.575290
0,-1.566107,-5.936703,0.059810
0,0.689783,3.970462,2.599775
0,-1.341927,-4.120574,0.887644
0,-1.748649,-1.219667,1.022549
0,-2.481932,-5.117560,1.053293
0,-0.835893,2.575835,3.228023
1,0.489928,0.984008,0.915610
0,-1.066069,-1.758451,-0.655955
0,-2.485697,-5.738860,1.955777
0,-0.728130,-2.988007,-0.827992
0,-1.060714,-5.242415,-0.426538
0,-1.728833,-3.925437,-0.887601
0,-0.911013,-3.750248,0.319599
0,-0.383792,-2.368413,0.267242
0,-1.019382,-6.320989,-1.251915
0,0.827299,0.587419,-0.004159
0,-1.019382,-6.320989,-1.251915
0,0.703619,3.684958,1.050567
0,0.427537,-0.577832,-0.045751
0,-0.189596,-2.561460,-0.237810
0,-0.042311,-1.217204,-0.914585
0,-0.187311,1.595141,1.308773
0,0.726390,3.211238,0.679221
0,0.146218,-1.290118,-0.000484
0,0.399557,2.200199,0.604832
0,-1.471205,-2.441135,-0.353358
0,-0.265588,-1.545886,-0.714912
0,-1.194637,-4.852809,-1.225960
0,-0.754461,-5.408462,-1.127260
0,-0.864469,-2.679754,-0.353896
0,-0.459700,0.110120,0.802269
0,-1.174255,-6.530525,-1.100650
0,1.228611,3.005290,-0.423974
0,0.836117,0.474762,-0.098980
0,-0.912151,-3.479871,0.508864
0,-1.057001,-2.022287,0.469325
0,-3.216281,-9.099975,1.027589
0,-0.724216,-2.807887,-0.710847
0,-1.234267,-5.302600,-1.461383
1,-0.187041,1.241912,1.063842
0,-0.515625,-4.285774,-0.807286
0,-0.919896,-4.950765,-0.494099
0,-1.693346,-3.649261,-0.764384
0,0.174421,0.829627,1.412316
0,-1.174255,-6.530525,-1.100650
1,-4.363762,-9.813187,0.078709
0,-3.221779,-6.871977,-0.070615
0,-0.189596,-2.561460,-0.237810
0,-0.872317,-0.565755,1.123887
0,-1.623335,-4.302178,-0.024904
0,-1.157421,-4.992910,-0.068905
0,-1.252352,0.252786,2.417237
0,-0.493071,-2.361533,-0.844146
0,-1.259423,-4.434833,0.512372
0,-1.396175,-5.815209,-0.181182
0,0.659124,2.902863,0.594515
0,-0.189596,-2.561460,-0.237810
0,-0.720401,-0.842184,0.642017
0,0.103531,2.039594,1.059965
0,-0.972102,-4.053532,0.226600
0,1.228611,3.005290,-0.423974
0,-0.580439,-1.436821,-0.037172
0,0.956229,4.388254,1.053998
0,-0.351171,1.490343,1.549705
0,0.606131,1.692735,1.183728
0,-1.415649,-4.423819,-0.506351
0,-0.164288,-1.616309,0.367772
0,-1.712612,-5.386512,0.720760
0,-0.817176,0.427878,0.380763
0,0.709228,0.836859,0.394296
0,-0.569332,-5.020773,-1.213130
0,-1.547697,0.388717,3.076255
0,0.827075,3.570501,0.735213
0,-2.402534,-6.895845,-0.329064
0,-0.144083,-1.223870,-0.724520
0,-1.473804,1.465769,3.680167
0,0.190901,-0.063472,-0.562372
0,-1.781989,-5.045148,-0.235512
0,-0.140480,3.086217,0.925747
0,0.699273,5.045283,3.325340
0,-0.146816,-0.876372,0.846346
0,-0.358019,-2.414105,0.186324
0,0.007136,-2.659209,-0.681772
0,-0.029084,2.550542,1.667189
0,-0.606610,3.797653,4.960050
0,-0.341005,7.053457,5.379631
0,-0.768864,-4.603327,-0.542599
0,0.329812,6.307988,3.580612
0,-1.634676,-5.883221,0.227982
0,-0.025718,0.316935,1.440404
1,-1.062057,3.039381,3.981396
0,-1.120124,-4.184214,0.419325
1,0.158776,4.542135,2.685910
0,-0.735817,-4.172730,-0.307865
0,-0.969887,1.395961,1.342742
