y,rr,eta,pt
0,-0.791224,-3.680344,-0.367731
0,-0.019797,-0.172788,0.287552
0,0.723925,2.372815,1.514633
0,0.523011,-0.036167,-0.656242
1,1.001923,8.522615,1.388819
0,-0.622866,-4.608118,-1.035645
1,1.212915,5.876029,2.411076
0,0.105843,5.671164,1.722078
1,0.867157,3.889332,0.513366
0,-1.075691,-0.088313,-0.003030
0,1.540340,4.175088,0.903895
0,-0.423807,-4.732020,-1.502154
1,0.968890,4.018754,1.000524
0,0.108621,-2.118040,-1.304104
0,0.256629,-1.226619,-0.674307
0,-0.245090,-2.657705,-0.704810
0,1.526420,2.573285,-0.177838
0,-0.426348,-3.216282,-0.448486
0,-1.001619,-4.086610,-0.246383
0,-0.782068,-0.395648,-0.185147
0,-0.887518,-0.587122,1.068496
0,-0.130133,-1.397309,-0.052585
0,-1.174652,-3.330181,-0.280298
0,-0.226932,-1.853543,-0.479212
0,-0.678093,-3.242441,-0.281131
0,-0.192727,0.673045,1.499724
0,0.206137,1.479740,0.702721
0,-0.762615,-0.043209,-0.570700
1,0.727151,6.348392,1.594402
0,1.257591,3.090766,-0.193845
0,-1.184052,-3.215582,-0.183021
0,0.974594,3.570986,1.271991
0,1.445290,3.909508,0.605843
0,-0.368590,-2.018200,-0.026067
1,-0.353711,0.350811,1.584699
1,1.384379,5.663812,1.344032
1,0.107532,3.864976,1.061272
0,0.832739,0.768721,-0.395672
0,-0.633789,-1.560055,-0.090076
0,-0.549128,-2.339944,-0.199453
0,-1.333512,-4.306059,-0.355567
0,-0.016392,3.108201,0.478571
0,0.755430,0.069317,-1.027843
0,0.433976,1.482716,0.565056
0,-0.045230,0.653108,0.315468
0,0.131858,3.674331,1.475033
0,-0.677079,-2.934678,-0.662327
0,0.251825,0.319896,-0.779433
0,-0.616630,-1.320041,0.635390
0,1.399594,3.095640,0.426206
0,0.204100,-0.471176,-0.347204
0,-1.197794,-1.042972,-0.430035
0,-0.021949,0.793733,0.664344
0,1.308828,4.312373,1.737849
0,0.556610,2.984342,1.665621
0,-0.836856,-2.526483,-0.962556
0,-0.237383,-1.217173,0.573322
0,1.015175,0.253860,-0.804801
0,0.291381,1.276277,0.991085
0,-0.516189,-2.036175,-0.940584
0,0.131135,0.664293,0.281947
1,0.605020,3.456819,1.603842
1,0.341306,0.942469,0.664608
0,0.333083,-1.173817,-1.080122
1,1.664641,21.340772,1.291862
1,0.671136,0.830128,-0.044053
0,0.034751,-0.753934,-1.403331
1,0.597432,2.718785,1.403782
0,-0.177682,0.035438,-0.450769
0,1.003354,0.407732,-1.267929
0,-0.310403,-0.827475,0.390441
0,-0.739480,-3.138560,-0.387930
0,-0.778030,-3.235006,-0.973133
0,-0.266124,-0.211436,-0.156310
0,0.090122,1.250598,0.766091
0,0.946725,3.021654,0.056881
0,-1.632339,-5.628622,-0.995192
1,1.070625,3.889355,1.012485
0,-0.337929,-0.988016,-0.260201
0,1.051576,1.093822,-0.589328
1,1.352124,4.511932,1.200905
0,-0.469421,-2.946620,-1.067815
0,-1.190355,-0.336128,0.044833
0,0.565481,2.258823,0.258318
0,-1.331003,-1.417966,-0.138591
0,-1.560209,-2.069548,0.441203
1,-0.687372,-1.945561,-0.254326
0,0.278157,-2.172311,-1.073751
1,0.389268,0.326617,0.442829
1,-0.303611,1.452592,1.066816
0,0.419586,2.114738,0.733804
1,1.307518,3.562534,0.925402
0,-0.116694,-2.204640,-1.229131
1,0.447497,3.652558,1.448397
1,0.915981,2.466555,0.619904
1,1.256496,5.775788,1.073930
0,0.206238,2.574206,0.867631
0,-0.985385,-3.983573,-1.094455
0,1.516256,2.904246,-0.225492
0,-1.318850,-4.625695,-0.900888
1,0.860907,5.576310,1.692619
0,-0.866562,-3.769136,-1.173372
0,0.797963,-0.432961,-1.160648
1,1.664641,21.340772,1.291862
1,1.060738,3.689742,1.485485
1,1.554107,3.838256,0.644491
0,-0.048238,-1.289988,-0.134979
0,0.503558,1.414479,0.384738
0,0.175028,-1.787521,-1.202433
0,-0.840845,-3.402664,-0.968987
0,-0.756374,-2.781701,-0.700897
1,0.845520,0.261426,-0.475036
0,-0.044066,-0.548104,0.074278
0,-0.978073,-4.863250,-0.828817
0,1.012483,0.167319,-0.859533
1,0.951119,5.346384,1.064852
0,0.891103,3.788142,1.581960
0,0.669325,2.005924,0.180788
0,-0.337311,1.148950,0.625072
0,-0.419612,-3.760504,-0.837941
0,0.370869,-0.638355,-1.077998
0,1.508826,3.083708,-0.679312
0,-1.010812,-1.895827,0.102687
0,-0.507924,-1.820986,-0.511390
0,1.213712,3.462383,0.443334
0,0.579781,-0.866909,-0.747454
0,0.570524,-0.191730,-0.558665
0,0.597888,0.180893,-0.649278
0,-0.933300,-2.801528,-0.672282
0,-0.899970,-2.774312,-0.717206
0,-0.481767,-1.839802,0.609974
0,0.202611,0.837029,0.264745
0,-0.152354,0.309663,0.282738
1,0.670633,2.411112,1.346969
1,1.244350,2.881062,-0.017514
0,-0.754479,-0.047135,1.187650
0,0.344377,0.271935,0.490864
0,0.851071,-0.692499,-1.441824
1,1.205936,7.496750,0.880933
0,-1.040923,-1.296653,0.278775
0,-0.023844,-1.621322,-0.410907
0,-0.270856,0.537128,0.962919
