y,rr,eta,pt
0,0.814100,2.847408,1.257574
0,-0.571057,-4.536305,-1.516631
0,-2.623448,-10.364949,-1.663251
0,1.060199,9.944422,-1.548340
1,-1.159867,-5.093364,-1.094775
1,0.563199,0.663130,-0.154232
0,-1.100546,-3.884272,-0.104963
0,-0.556342,-1.099698,0.515230
0,-2.875079,-10.005031,-1.255747
0,0.556670,0.966295,0.742199
0,-9.765707,-29.504918,-2.274859
0,0.174688,1.714676,0.674491
0,0.498147,2.262770,0.346691
0,0.302007,-2.992373,-2.340281
1,-1.185146,-3.353545,0.026983
0,-1.676234,-4.678487,0.650136
0,-0.241343,-1.327638,0.066812
0,0.887748,1.854882,0.124723
1,0.526523,2.908453,0.291711
1,-0.941422,-1.825288,0.244054
0,-1.248343,-4.720937,-0.510397
0,-1.264673,-5.310315,-1.025841
0,0.204413,-1.976588,-1.714915
1,-0.679674,-0.208449,0.497829
1,-1.538209,-1.134130,0.684562
0,-1.877732,-8.287796,-2.240666
1,0.213123,-1.280412,-0.486162
1,0.138037,11.012833,0.101381
0,0.667792,0.555395,-0.530118
1,0.221158,1.307865,0.167530
0,0.456859,0.410490,-0.707291
0,0.392619,1.509036,0.501338
1,0.480176,6.731339,-0.111753
1,0.097644,3.273766,0.576196
0,0.361593,5.651178,-1.416503
0,-1.598823,-4.661910,-0.721264
0,0.113641,1.568448,0.103626
1,0.870775,3.780726,-0.375709
0,-1.130799,-2.360659,0.232842
0,0.427758,-1.628923,-1.378207
0,-1.556022,-7.543805,-2.378351
0,-0.400176,-0.080209,1.071905
1,0.787417,4.228128,0.266278
0,-0.381251,-3.940623,-1.449421
0,1.024842,3.866439,0.486502
0,-0.398097,-4.016204,-1.476898
0,-2.494909,-6.800197,-0.400252
1,0.453928,0.286210,0.367097
0,-1.675930,-2.955948,-0.088083
0,-0.195898,0.751185,0.140047
0,0.657426,0.602025,-0.458814
0,0.544129,-1.281426,-1.353780
0,-1.023754,-5.230019,-0.988370
0,-0.498354,-2.655368,0.074449
0,0.800903,-0.019652,-1.423264
0,-0.330967,-4.723851,-2.322873
0,-0.734084,-3.123065,0.248693
0,-2.290245,-9.181389,-1.414713
0,-2.664463,-9.661824,-1.482144
0,-4.798733,-16.037326,-1.932311
0,-3.213722,-12.182355,-1.839025
0,0.038130,-1.630851,-0.359885
0,0.392468,2.507510,0.855179
0,1.519506,43.352273,0.463582
0,1.163861,40.975461,-0.264118
0,0.925859,5.095475,0.133055
0,0.242430,2.211527,0.967692
0,-1.962823,-7.597562,-0.771945
0,0.951305,0.995764,-0.855355
0,0.420954,0.670567,0.225247
0,-0.833548,-1.494492,1.459327
0,-0.463583,-3.764873,-1.659613
0,-1.060629,-5.330478,-1.579177
0,-1.214774,-5.095556,-0.360882
0,-0.012885,0.126058,0.845445
0,0.955334,2.298435,0.367855
1,0.574271,4.338868,0.929231
1,0.830137,3.333731,0.491763
0,-0.184928,-0.993338,0.235716
1,0.453274,0.791489,0.255148
0,1.519506,43.352273,0.463582
0,-1.207728,-2.268510,0.521537
