y,rr,eta,pt
0,-0.643465,-1.975415,-0.655078
0,-2.238206,19.536662,2.475427
0,-0.758027,-0.026405,0.024361
0,-1.842600,8.244748,1.604012
0,1.556010,3.784650,-0.580661
0,-0.992999,-5.890254,-1.510897
1,-0.803579,0.038797,1.341033
0,1.270064,4.384755,1.565980
0,-0.699446,-1.034962,-0.193355
1,1.771511,14.814398,1.013108
0,1.002289,3.835140,0.513480
0,1.157367,3.540468,-0.283167
1,2.597129,17.475195,2.755447
0,-0.278160,-2.718838,-1.276061
0,2.038670,6.914977,0.958188
1,2.328249,10.332478,3.361192
0,-0.595582,-2.832437,-0.451370
0,-1.519571,-5.927760,-0.233473
0,-1.772296,-8.753804,-2.001612
0,0.941400,9.031991,-0.807888
0,1.026407,5.454296,1.291608
0,0.307477,3.531630,0.744249
0,1.488012,7.312908,1.694670
0,-0.161418,1.400795,-0.721547
0,1.507026,7.171427,2.744820
0,-0.247948,-1.009481,-0.447177
0,-0.394400,-3.832410,-0.935926
0,0.909530,8.368933,2.051428
0,0.291260,0.445631,0.712660
0,0.940735,3.765451,1.175215
1,1.984392,10.859172,4.383394
0,-0.957226,-4.376081,-1.716018
0,-0.007434,-0.039639,0.059930
0,1.267299,1.493671,-0.429203
1,-0.724918,-3.686830,-0.795159
0,-0.772384,0.174073,1.374964
0,-0.963570,-1.221220,-0.409205
0,-0.995815,-5.787679,-1.138428
0,-0.622008,-3.364023,-0.176440
0,-0.027787,0.173812,0.246560
0,-0.952461,-4.975804,-0.659586
1,-0.074026,2.699614,0.306099
0,0.771060,1.438207,-0.110543
0,-0.949983,-2.337328,-0.911378
0,0.609440,2.436304,1.185350
0,0.468251,4.395932,-0.445768
0,-0.459751,-3.899572,-0.857389
0,1.318281,4.739024,0.534462
0,0.618790,1.326973,0.103764
0,0.653970,2.146130,1.491595
0,0.462195,2.772141,0.811081
0,-0.831998,-3.788811,-0.956997
0,0.243004,0.706609,-0.494975
0,0.385553,0.388787,0.492954
0,-1.587442,-4.138071,-0.345798
0,0.604378,1.201115,0.636453
0,0.692416,1.029490,0.645397
0,-0.776086,-2.805874,-0.383811
0,1.172599,6.507009,0.555962
0,1.051105,1.266769,0.123450
0,0.849201,4.996352,0.721502
0,-0.407640,-1.221941,0.599599
0,-0.040009,-0.585355,-0.551468
0,-0.983067,-3.746809,-0.935060
0,0.267595,3.845538,-0.738884
0,-0.326349,-1.765366,0.068079
0,-0.966662,-5.322740,-0.872482
0,1.249691,5.970986,0.037594
0,-1.592334,-5.990691,-1.322249
0,-0.140136,-1.241134,-0.221489
0,0.267377,-0.244896,0.280537
0,0.883612,3.866489,0.762188
0,0.347971,3.785789,0.250441
0,-0.550684,-3.780246,-1.193086
0,0.255480,9.965672,0.558044
0,-1.225142,-2.723424,-0.059978
0,0.831881,1.554396,0.149614
0,0.676424,0.246368,-1.050308
0,-0.802229,2.329500,0.554655
0,0.982377,8.906093,1.099346
0,0.744896,2.250288,1.389736
0,1.039127,10.422006,0.855301
0,-0.530123,1.172762,0.418167
0,0.928548,6.439795,1.864609
0,-1.484828,-4.992739,-0.837367
0,-0.315265,0.514317,-0.152336
0,-0.482269,0.627638,-0.346674
0,-0.660279,0.398707,1.612060
0,0.953009,3.754422,0.551895
0,-0.544474,-1.772733,-0.408085
0,-0.470160,-2.049135,-0.149285
0,-1.836001,-2.366994,0.170735
0,-0.770981,-0.497581,-0.276887
0,1.633002,6.880478,1.414208
0,-0.720975,1.393663,0.343886
0,0.485586,3.062589,0.671205
0,0.174362,0.209059,0.180367
0,-0.866435,-0.281537,0.055196
0,-0.647599,-1.525776,-0.039939
0,0.088033,-0.775678,0.256330
0,1.794494,20.095068,0.773718
0,1.489740,5.504134,0.735897
0,-0.776726,-3.342646,-1.050110
0,-0.319024,4.474631,1.410758
0,-0.278173,-1.203985,0.068263
0,-0.121048,2.948307,0.864233
0,0.883267,1.383374,-0.363124
0,0.363199,0.543230,0.050373
0,-0.150084,0.163606,0.769543
0,2.169716,7.379354,1.028835
0,0.337663,2.886593,-0.055930
0,-0.609504,0.855494,0.350480
0,-1.632396,-1.626382,0.293726
0,-0.487090,-1.518457,-0.045805
0,-0.066163,0.612330,0.623400
0,-0.203939,-1.908591,-0.561286
0,-0.412563,-1.472396,0.139610
0,-1.208659,-6.679488,-1.348366
0,0.123065,0.388420,0.106495
0,0.064457,1.251691,1.112047
0,0.029126,0.024695,0.034511
0,-0.405906,-1.301022,-0.050647
0,2.371491,11.312831,3.660723
0,-0.788323,-2.876932,0.182638
0,-1.382720,-5.941187,-0.800647
0,-0.222682,-2.388306,0.030944
0,-0.611477,-2.176134,-1.447363
0,0.094987,-0.097542,-0.176055
0,-1.580661,-3.681056,-0.042540
0,-0.505569,-3.050118,0.114137
0,0.789350,0.767029,-0.313844
0,0.062637,-0.515378,-0.403292
0,1.146605,6.605529,2.450485
0,0.333075,0.074302,-0.512582
0,-0.891507,1.643013,0.842630
0,0.108857,1.488314,0.006425
0,-0.121019,0.013512,0.610089
0,-0.713586,-0.440169,-0.346950
0,-1.395297,-4.932950,-0.671155
0,-0.054231,-1.951093,-0.284860
0,-0.411038,-0.575946,-1.315745
0,-0.680922,-2.740342,-0.224400
0,1.214787,4.607281,0.049066
0,0.604917,5.868343,2.384369
0,0.407271,0.606448,-0.582400
0,-1.030016,-1.108955,-0.500525
0,-0.076073,-2.085050,-0.335770
0,-0.463013,-2.747956,-0.646502
0,0.109865,-0.035705,-0.457831
0,0.174951,2.656649,0.984526
0,0.598415,3.779317,-0.233106
0,-0.080096,-1.092136,-0.233242
0,-0.488074,0.133848,1.691593
0,0.700901,3.228951,0.966655
0,0.129514,-2.234226,-0.832256
0,-0.878536,-3.676055,-0.789955
0,0.183897,4.095168,1.666686
0,0.113739,3.810559,1.307850
0,-0.379332,-0.106043,0.429275
0,-0.530952,-2.245809,-0.465189
0,-1.613445,-6.567586,-0.792731
0,2.414380,7.944200,1.247770
0,-0.562994,2.666618,1.810818
0,0.695463,0.298771,-0.754363
0,-0.507069,-2.194483,-0.475361
0,-1.665427,-3.793629,0.337818
0,-0.670774,-3.221991,-0.280982
0,-1.279718,-0.663615,2.061906
0,-1.147834,-5.743321,-1.409150
0,-0.354661,-2.966547,-0.116706
0,-0.326156,0.178801,-0.067556
0,0.450201,6.844023,0.098286
0,0.363839,4.196280,1.392441
0,-0.105579,0.866365,1.170681
0,-0.474302,0.735885,-0.583118
0,1.373835,4.672363,0.678174
0,-0.793049,0.681448,0.285046
0,0.020888,-1.276893,-0.850359
0,0.600094,9.694885,1.191992
0,-1.866845,-2.522216,-0.469879
0,-0.137886,-1.895370,-0.382384
0,0.821652,2.840715,0.467033
0,0.812633,1.365868,-0.240123
0,-0.933884,3.280854,2.056989
0,-1.256003,-4.293399,-0.495073
0,0.106326,2.991858,1.347743
0,-0.234947,1.899735,0.060449
0,0.779437,1.647313,0.610332
0,-0.813464,-1.978897,-0.332298
0,-1.038760,0.393727,0.852081
0,-0.422678,-2.843795,-0.789975
0,0.132885,-0.413773,-0.763468
0,-0.672205,-1.493069,0.029761
0,-0.532552,-1.315909,-0.410898
0,-0.324540,0.162488,0.806378
0,-0.504751,-0.082464,0.389399
0,-1.667459,-4.540797,0.120808
0,1.548126,4.116062,0.552054
0,-0.387996,-0.955098,1.042769
0,-1.127234,-5.081616,-1.286796
0,-0.914737,-0.403700,-0.233044
0,0.324595,4.265410,-0.261285
0,-0.324397,2.538474,1.265740
0,-0.127308,-1.815445,-0.347315
0,0.888987,0.554841,-0.355157
0,0.708287,0.765063,-1.344559
1,0.189934,-0.303865,-0.204336
0,-0.498508,0.843098,0.425687
0,0.939369,7.999063,-0.038210
0,1.392226,7.118419,2.039427
0,-0.616357,-1.402954,-0.606925
0,-0.613405,-3.438402,-0.836571
0,-0.386497,0.041417,0.248912
0,-0.406719,0.339138,0.197497
0,1.699802,4.745267,0.401187
0,-0.777027,-4.029922,-0.636776
0,-0.405879,-1.571368,0.058341
0,-1.002062,-4.827105,-1.054022
0,0.280458,-1.674599,-0.733763
0,-1.167620,-4.992249,-1.443810
0,1.400861,7.538812,1.129378
0,0.085789,-0.627805,-0.821478
0,-1.023470,-3.933689,-0.098771
0,-0.155344,-2.776655,-1.254896
0,0.497930,0.623326,-0.448037
0,0.470635,-0.047823,-0.860223
0,0.247313,-0.014752,-0.410149
0,1.524305,6.114819,1.388443
0,-1.259539,-3.578153,-1.177817
0,0.673916,0.725537,0.470467
0,0.275959,-1.039167,-0.285472
0,-0.289080,-1.975762,-0.148795
0,-0.384787,-2.212417,-0.129472
1,1.055478,7.506330,0.583162
0,-0.800049,-4.477476,-0.606315
0,0.208627,2.801971,1.316767
0,1.216451,4.709969,-0.179167
0,1.254193,4.552207,0.527789
0,-1.312064,-1.702747,-0.667976
0,-0.530066,-2.813742,-0.859864
0,0.006039,-2.096626,-0.796955
0,-0.183163,-3.924187,-1.403502
0,0.048473,2.185533,-0.876152
0,-1.061617,-5.232126,-0.924248
0,1.743221,4.876303,1.297115
0,-1.000214,-4.529624,-0.851717
0,1.489455,6.561628,-0.012354
0,0.613533,1.431800,-0.109752
0,0.003997,-1.443021,-0.340791
0,0.167513,-1.245955,-0.221113
0,0.011384,-1.556216,-0.433245
0,0.230946,-0.288719,0.319903
0,-0.823998,0.591772,-0.606118
0,-0.249640,-3.362746,-0.887852
0,-0.128164,-0.590609,-0.386472
0,-0.611100,-2.431895,-0.144533
0,-0.268471,-1.896730,-0.133533
0,-1.346571,-7.047748,-1.339372
0,-0.075042,0.060687,0.258678
0,-0.288412,0.344365,-0.913509
0,0.857186,8.074364,0.467205
0,-1.888130,-8.365083,-1.807166
0,-0.026861,2.938517,0.973395
0,0.413823,-0.175907,0.048139
0,1.163875,3.332432,1.040957
0,-0.099983,-1.668183,-0.297689
0,-0.427069,-0.591146,0.777136
0,0.601980,-0.241606,-0.949453
0,-1.664767,-6.898953,-0.627742
0,0.322154,-0.129943,-0.040808
0,-0.219934,-1.855276,-0.493799
0,-0.022931,-3.075142,-1.122514
0,-0.815341,0.238378,1.797735
0,-0.107016,-3.735648,-1.714809
0,-0.277524,-2.111267,-0.264664
0,0.606269,0.364082,-0.242449
0,-0.383615,-1.575241,-0.579137
0,-0.650161,2.557807,1.013952
0,0.717138,0.404010,-0.130796
1,0.811641,2.814452,1.060222
0,0.878203,2.320687,1.479552
0,-0.294442,-2.608193,-1.168355
0,0.935817,1.288787,-0.232990
0,-0.706931,-3.196443,-0.194139
0,-0.076032,0.515925,-0.016638
0,0.143318,-0.929544,0.044109
0,-0.489762,-3.924574,-0.817282
0,-0.589656,-4.250558,-0.851759
0,0.388926,1.676857,-1.287166
