"size","rate","rep","scenario","tau","n_pos","n_neg","tau_op","sens","spec","ppv","npv","bal_acc","youden_j","g_mean","f1","f2","mcc","kappa","auc","auprc"
30,0.6,9,"B",0.4,180,320,0.626,0.383333333333333,0.95,0.811764705882353,0.732530120481928,0.666666666666667,0.333333333333333,0.603462233007722,0.520754716981132,0.428571428571429,0.425947894452002,0.376840039254171,0.795138888888889,0.735783274116084
30,0.6,10,"A",0.6,120,200,0.577249999999999,0.583333333333333,0.95,0.875,0.791666666666667,0.766666666666667,0.533333333333333,0.74442371447091,0.7,0.625,0.596284793999944,0.571428571428571,0.847125,0.829464069710826
30,0.6,10,"B",0.4,180,320,0.677,0.355555555555556,0.95,0.8,0.723809523809524,0.652777777777778,0.305555555555556,0.581186525805423,0.492307692307692,0.4,0.400066132099319,0.347826086956522,0.778645833333333,0.70932336046768
30,0.6,11,"A",0.6,120,200,0.6455,0.583333333333333,0.95,0.875,0.791666666666667,0.766666666666667,0.533333333333333,0.74442371447091,0.7,0.625,0.596284793999944,0.571428571428571,0.8661875,0.824898037524201
30,0.6,11,"B",0.4,180,320,0.66025,0.422222222222222,0.95,0.826086956521739,0.745098039215686,0.686111111111111,0.372222222222222,0.633333333333333,0.558823529411765,0.467980295566503,0.461094077616895,0.416796267496112,0.815347222222222,0.757842346848687
30,0.6,12,"A",0.6,120,200,0.6455,0.566666666666667,0.95,0.871794871794872,0.785123966942149,0.758333333333333,0.516666666666667,0.733712023435171,0.686868686868687,0.609318996415771,0.582587389737191,0.555555555555556,0.861395833333333,0.81594396406455
30,0.6,12,"B",0.4,180,320,0.715,0.244444444444444,0.953125,0.745762711864407,0.691609977324263,0.598784722222222,0.197569444444444,0.482686348585819,0.368200836820084,0.282413350449294,0.293958295032098,0.23163036841034,0.794053819444444,0.68161304915892
50,0.1,1,"B",0.4,32,468,0.20825,0.53125,0.948717948717949,0.414634146341463,0.967320261437909,0.739983974358974,0.479967948717949,0.709934088670498,0.465753424657534,0.502958579881657,0.428165708115029,0.424371236273468,0.818042200854701,0.41865712299585
50,0.1,2,"B",0.4,30,470,0.19775,0.433333333333333,0.948936170212766,0.351351351351351,0.963282937365011,0.69113475177305,0.382269503546099,0.641253205651921,0.388059701492537,0.414012738853503,0.346806997256664,0.344629156010231,0.883652482269504,0.448243611941477
50,0.1,3,"B",0.4,30,470,0.17775,0.6,0.948936170212766,0.428571428571429,0.973799126637555,0.774468085106383,0.548936170212766,0.754560602024555,0.5,0.555555555555556,0.469974203103536,0.46236559139785,0.85354609929078,0.576315689831196
50,0.1,4,"B",0.4,31,469,0.225,0.387096774193548,0.950959488272921,0.342857142857143,0.959139784946237,0.669028131233235,0.338056262466469,0.606723454548442,0.363636363636364,0.377358490566038,0.319518313543319,0.318845280570873,0.731171332278699,0.432565713953308
50,0.1,7,"B",0.4,33,467,0.1935,0.666666666666667,0.948608137044968,0.478260869565217,0.975770925110132,0.807637401855817,0.615274803711634,0.795239224822723,0.556962025316456,0.617977528089888,0.528539802992846,0.520074594120228,0.940464603205503,0.700096537639138
50,0.1,9,"B",0.4,32,468,0.18825,0.65625,0.948717948717949,0.466666666666667,0.975824175824176,0.802483974358974,0.604967948717949,0.789047624574179,0.545454545454545,0.606936416184971,0.517390352933027,0.508702975856261,0.902076655982906,0.640470684626573
50,0.1,11,"B",0.4,30,470,0.1955,0.433333333333333,0.948936170212766,0.351351351351351,0.963282937365011,0.69113475177305,0.382269503546099,0.641253205651921,0.388059701492537,0.414012738853503,0.346806997256664,0.344629156010231,0.805070921985816,0.468237053916567
50,0.1,12,"B",0.4,30,470,0.20775,0.6,0.948936170212766,0.428571428571429,0.973799126637555,0.774468085106383,0.548936170212766,0.754560602024555,0.5,0.555555555555556,0.469974203103536,0.46236559139785,0.802624113475177,0.549782521367541
50,0.2,1,"A",0.6,41,400,0.235999999999999,0.634146341463415,0.95,0.565217391304348,0.962025316455696,0.792073170731707,0.584146341463414,0.776169455976106,0.597701149425287,0.619047619047619,0.554965673534223,0.553837259719612,0.911341463414634,0.727414418589336
50,0.2,1,"B",0.4,61,439,0.2955,0.524590163934426,0.949886104783599,0.592592592592593,0.934977578475336,0.737238134359013,0.474476268718025,0.705904318889934,0.556521739130435,0.536912751677852,0.500319424223407,0.499135763670648,0.823686470741999,0.599794158836631
50,0.2,2,"A",0.6,39,400,0.20025,0.717948717948718,0.95,0.583333333333333,0.971867007672634,0.833974358974359,0.667948717948718,0.825863960983455,0.64367816091954,0.686274509803922,0.6089707349123,0.604952248251038,0.889583333333333,0.727400154132491
50,0.2,2,"B",0.4,60,440,0.3205,0.55,0.95,0.6,0.939325842696629,0.75,0.5,0.722841614740048,0.573913043478261,0.559322033898305,0.519290786889499,0.518664047151277,0.836628787878788,0.653410282912781
50,0.2,3,"A",0.6,40,400,0.21525,0.675,0.95,0.574468085106383,0.966921119592875,0.8125,0.625,0.800780868902348,0.620689655172414,0.652173913043478,0.581694295087236,0.579374275782155,0.92009375,0.741631114296641
50,0.2,3,"B",0.4,60,440,0.3555,0.516666666666667,0.95,0.584905660377358,0.935123042505593,0.733333333333333,0.466666666666667,0.70059498523279,0.548672566371681,0.52901023890785,0.492625680761141,0.49142401276426,0.861534090909091,0.650651230500379
50,0.2,4,"A",0.6,39,400,0.1805,0.743589743589744,0.95,0.591836734693878,0.974358974358974,0.846794871794872,0.693589743589744,0.840482157104038,0.659090909090909,0.707317073170732,0.62666381470736,0.621660442401608,0.916987179487179,0.760962526011472
50,0.2,4,"B",0.4,62,438,0.30575,0.645161290322581,0.949771689497717,0.645161290322581,0.949771689497717,0.797466489910149,0.594932979820297,0.782787281902436,0.645161290322581,0.645161290322581,0.594932979820298,0.594932979820298,0.877817057003977,0.713486040458566
50,0.2,5,"A",0.6,40,400,0.2155,0.625,0.95,0.555555555555556,0.962025316455696,0.7875,0.575,0.770551750371122,0.588235294117647,0.609756097560976,0.545535518006362,0.544378698224852,0.80221875,0.667248842356088
50,0.2,5,"B",0.4,59,441,0.275,0.525423728813559,0.950113378684807,0.584905660377358,0.937360178970917,0.737768553749183,0.475537107498367,0.706549442165388,0.553571428571429,0.536332179930796,0.498354077528102,0.497447030917059,0.834851454706176,0.639502183462382
