"size","rate","rep","scenario","tau","mcc_full","f1_full","mcc_norr","f1_norr","mcc_triad","f1_triad","delta_mcc","delta_f1"
50,0.4,5,"A",0.6,0.55263490031644,0.623188405797102,0.47839053130992,0.549618320610687,0.47839053130992,0.549618320610687,0.0742443690065205,0.0735700851864145
50,0.4,5,"B",0.4,0.502163675412377,0.578680203045685,0.449432835990845,0.521276595744681,0.420309134308993,0.494623655913978,0.0527308394215325,0.0574036073010044
50,0.4,6,"A",0.6,0.664655714455633,0.726027397260274,0.588348437408606,0.657142857142857,0.578214896872777,0.647482014388489,0.0763072770470267,0.0688845401174168
50,0.4,6,"B",0.4,0.461562419516185,0.536842105263158,0.415463189340822,0.489130434782609,0.446450487064518,0.521276595744681,0.0460992301753628,0.0477116704805492
50,0.4,7,"A",0.6,0.641870329883921,0.707482993197279,0.583048476965336,0.652482269503546,0.598503275419901,0.661870503597122,0.0588218529185855,0.0550007236937329
50,0.4,7,"B",0.4,0.526881922581005,0.603960396039604,0.519924190474374,0.597014925373134,0.483213511731611,0.556701030927835,0.00695773210663053,0.00694547066646967
50,0.4,8,"A",0.6,0.640093297848066,0.706666666666667,0.640093297848066,0.706666666666667,0.628584918565576,0.693877551020408,0,0
50,0.4,8,"B",0.4,0.461562419516185,0.536842105263158,0.476442945051383,0.552083333333333,0.469030609819295,0.544502617801047,-0.0148805255351981,-0.0152412280701754
50,0.4,9,"A",0.6,0.698519888305356,0.758169934640523,0.612765942652399,0.680555555555556,0.600632478651592,0.666666666666667,0.0857539456529571,0.0776143790849673
50,0.4,9,"B",0.4,0.585876439197556,0.660377358490566,0.573715270997673,0.650943396226415,0.485078185953788,0.562814070351759,0.0121611681998829,0.00943396226415105
50,0.4,10,"A",0.6,0.63723524345057,0.7,0.649598180156311,0.713286713286713,0.60945962931027,0.676258992805755,-0.0123629367057408,-0.0132867132867133
50,0.4,10,"B",0.4,0.483801315693366,0.559585492227979,0.540928272776919,0.616915422885572,0.475058396695021,0.547368421052632,-0.0571269570835528,-0.057329930657593
50,0.4,11,"A",0.6,0.60200000544664,0.671232876712329,0.570482678411161,0.638297872340426,0.582559326424435,0.652777777777778,0.0315173270354792,0.0329350043719031
50,0.4,11,"B",0.4,0.564763914553884,0.640776699029126,0.571527951536984,0.647342995169082,0.487772493481922,0.564102564102564,-0.00676403698310069,-0.00656629613995585
50,0.4,12,"A",0.6,0.658787221381442,0.723684210526316,0.649467663340667,0.71523178807947,0.572730472204546,0.643356643356643,0.00931955804077544,0.00845242244684552
50,0.4,12,"B",0.4,0.526914732448862,0.603015075376884,0.512730287771974,0.588832487309645,0.469030609819295,0.544502617801047,0.0141844446768883,0.0141825880672398
50,0.6,1,"A",0.6,0.638172329796709,0.735294117647059,0.596284793999944,0.7,0.60310964183789,0.706467661691542,0.0418875357967654,0.0352941176470588
50,0.6,1,"B",0.4,0.509551213101674,0.609929078014184,0.441153106696646,0.537313432835821,0.466024737421452,0.564102564102564,0.068398106405028,0.0726156451783634
50,0.6,2,"A",0.6,0.643791349273483,0.743961352657005,0.611191913849942,0.71,0.53402085331243,0.638743455497382,0.0325994354235406,0.033961352657005
50,0.6,2,"B",0.4,0.537850922357153,0.638888888888889,0.476733026424702,0.571428571428572,0.451168645455973,0.548148148148148,0.0611178959324506,0.0674603174603173
50,0.6,3,"A",0.6,0.62350170152552,0.725490196078431,0.575712568105466,0.680203045685279,0.62350170152552,0.725490196078431,0.0477891334200545,0.0452871503931522
50,0.6,3,"B",0.4,0.466024737421452,0.564102564102564,0.421757950109656,0.511450381679389,0.466024737421452,0.564102564102564,0.044266787311796,0.0526521824231747
50,0.6,4,"A",0.6,0.724417166184363,0.812785388127854,0.67744903724755,0.773584905660377,0.684164754247685,0.779342723004695,0.0469681289368131,0.0392004824674764
50,0.6,4,"B",0.4,0.514303492563616,0.614840989399293,0.495200041867736,0.594982078853047,0.451168645455973,0.548148148148148,0.0191034506958798,0.0198589105462467
50,0.6,5,"A",0.6,0.582587389737191,0.686868686868687,0.505704582393133,0.609625668449198,0.493087289474886,0.590163934426229,0.0768828073440584,0.077243018419489
50,0.6,5,"B",0.4,0.394800689859975,0.486486486486487,0.420827817635731,0.515151515151515,0.374297196028177,0.458498023715415,-0.0260271277757562,-0.0286650286650286
50,0.6,6,"A",0.6,0.596284793999944,0.7,0.609920043547016,0.712871287128713,0.491353084036886,0.594594594594595,-0.0136352495470718,-0.0128712871287129
50,0.6,6,"B",0.4,0.466024737421452,0.564102564102564,0.436109727677675,0.531835205992509,0.390413678633286,0.4765625,0.0299150097437768,0.0322673581100548
50,0.6,7,"A",0.6,0.519922770643717,0.624338624338624,0.541028711720196,0.645833333333333,0.439854483104268,0.539325842696629,-0.021105941076479,-0.0214947089947092
50,0.6,7,"B",0.4,0.425947894452002,0.520754716981132,0.436109727677675,0.531835205992509,0.446172497383479,0.54275092936803,-0.0101618332256737,-0.0110804890113771
50,0.6,8,"A",0.6,0.650536311179483,0.75,0.637037884495406,0.737864077669903,0.630274986174882,0.731707317073171,0.0134984266840771,0.0121359223300972
