experiment,size,rate,scenario,split,features,mcc,f1,auc,sens,spec,thr,n_tr,n_te,rate_te,direction,size_test,split_name,test_patterns
A1_cross_rep,80.0,0.1,A,2.0,norr,0.4403013479384248,0.40111420612813364,0.928539972899729,0.8780487804878049,0.8861111111111111,0.04,3762,1882,0.04357066950053135,,,,
A1_cross_rep,80.0,0.1,B,0.0,full,0.48517835090125916,0.4690265486725664,0.9204825848108058,0.8760330578512396,0.8802554550292709,0.06,4000,2000,0.0605,,,,
A1_cross_rep,80.0,0.1,B,0.0,triad,0.39293596869069247,0.38775510204081637,0.8855026631890535,0.7851239669421488,0.8541777541245343,0.06,4000,2000,0.0605,,,,
A1_cross_rep,80.0,0.1,B,0.0,norr,0.4400721725787246,0.43010752688172044,0.9042219573449919,0.8264462809917356,0.8701436934539649,0.065,4000,2000,0.0605,,,,
A1_cross_rep,80.0,0.1,B,1.0,full,0.445756280834308,0.42857142857142855,0.9357663320511618,0.8571428571428571,0.8644338118022329,0.06,4000,2000,0.0595,,,,
A1_cross_rep,80.0,0.1,B,1.0,triad,0.41103460640245254,0.4051724137931035,0.9044849199647962,0.7899159663865546,0.8665603402445508,0.06,4000,2000,0.0595,,,,
A1_cross_rep,80.0,0.1,B,1.0,norr,0.41919643001281004,0.40322580645161293,0.8977546361447291,0.8403361344537815,0.8527379053694844,0.065,4000,2000,0.0595,,,,
A1_cross_rep,80.0,0.1,B,2.0,full,0.4520692365016952,0.436734693877551,0.9137363298713803,0.8629032258064516,0.8619402985074627,0.06,4000,2000,0.062,,,,
A1_cross_rep,80.0,0.1,B,2.0,triad,0.3946563865273678,0.38345864661654133,0.9069464027787332,0.8225806451612904,0.8368869936034116,0.06,4000,2000,0.062,,,,
A1_cross_rep,80.0,0.1,B,2.0,norr,0.4146580913160639,0.40313111545988256,0.9060995426095331,0.8306451612903226,0.8486140724946695,0.065,4000,2000,0.062,,,,
A1_cross_rep,80.0,0.2,A,0.0,full,0.5334250112875373,0.5440613026819923,0.9471582031249999,0.8875,0.8625,0.08,3511,1760,0.09090909090909091,,,,
A1_cross_rep,80.0,0.2,A,0.0,triad,0.5187874025367515,0.5313092979127135,0.9439375000000001,0.875,0.858125,0.08,3511,1760,0.09090909090909091,,,,
A1_cross_rep,80.0,0.2,A,0.0,norr,0.4945300948653585,0.5072992700729928,0.932705078125,0.86875,0.844375,0.08,3511,1760,0.09090909090909091,,,,
A1_cross_rep,80.0,0.2,A,1.0,full,0.5020403779641874,0.5108695652173912,0.9364976415094339,0.8867924528301887,0.8425,0.075,3512,1759,0.09039226833428084,,,,
A1_cross_rep,80.0,0.2,A,1.0,triad,0.4996701239402521,0.5162523900573613,0.9289563679245283,0.8490566037735849,0.856875,0.08,3512,1759,0.09039226833428084,,,,
A1_cross_rep,80.0,0.2,A,1.0,norr,0.45683776103895857,0.4720279720279721,0.9200098270440251,0.8490566037735849,0.82625,0.08,3512,1759,0.09039226833428084,,,,
A1_cross_rep,80.0,0.2,A,2.0,full,0.5032570854201293,0.5239085239085239,0.9228165584415584,0.8181818181818182,0.874375,0.085,3517,1754,0.08779931584948689,,,,
A1_cross_rep,80.0,0.2,A,2.0,triad,0.48787737630247335,0.5091649694501018,0.9121530032467533,0.8116883116883117,0.8675,0.08,3517,1754,0.08779931584948689,,,,
A1_cross_rep,80.0,0.2,A,2.0,norr,0.4641678363925088,0.487128712871287,0.9065178571428572,0.7987012987012987,0.8575,0.08,3517,1754,0.08779931584948689,,,,
A1_cross_rep,80.0,0.2,B,0.0,full,0.5227055141765828,0.5633423180592991,0.913976393976394,0.8530612244897959,0.8358974358974359,0.115,4000,2000,0.1225,,,,
A1_cross_rep,80.0,0.2,B,0.0,triad,0.47910697245892353,0.5335195530726257,0.890948310948311,0.7795918367346939,0.8404558404558404,0.115,4000,2000,0.1225,,,,
A1_cross_rep,80.0,0.2,B,0.0,norr,0.4722990206125147,0.5310245310245311,0.8780033722890866,0.7510204081632653,0.8495726495726496,0.11224999999999909,4000,2000,0.1225,,,,
A1_cross_rep,80.0,0.2,B,1.0,full,0.47468345004210444,0.5211459754433834,0.8903925977170529,0.809322033898305,0.826530612244898,0.115,4000,2000,0.118,,,,
A1_cross_rep,80.0,0.2,B,1.0,triad,0.48836538599829665,0.5400593471810089,0.8767559283600446,0.7711864406779662,0.854875283446712,0.125,4000,2000,0.118,,,,
A1_cross_rep,80.0,0.2,B,1.0,norr,0.4599203078473575,0.5118219749652294,0.8818903974018986,0.7796610169491526,0.8304988662131519,0.12,4000,2000,0.118,,,,
A1_cross_rep,80.0,0.2,B,2.0,full,0.4947738923917501,0.541607898448519,0.9106964011484276,0.8067226890756303,0.8416572077185017,0.115,4000,2000,0.119,,,,
A1_cross_rep,80.0,0.2,B,2.0,triad,0.4971440027972691,0.5451936872309899,0.8959118267057107,0.7983193277310925,0.8473325766174802,0.115,4000,2000,0.119,,,,
A1_cross_rep,80.0,0.2,B,2.0,norr,0.46747721237653883,0.5213675213675214,0.8801614857066551,0.7689075630252101,0.840522133938706,0.11399999999999864,4000,2000,0.119,,,,
A1_cross_rep,80.0,0.4,A,0.0,full,0.6349063957297072,0.7096774193548387,0.9368782450674974,0.8909657320872274,0.8341666666666666,0.145,3046,1521,0.21104536489151873,,,,
A1_cross_rep,80.0,0.4,A,0.0,triad,0.606186782539147,0.6889714993804212,0.9297559709241952,0.8660436137071651,0.8266666666666667,0.16,3046,1521,0.21104536489151873,,,,
A1_cross_rep,80.0,0.4,A,0.0,norr,0.5533252788652341,0.6509900990099009,0.9034592419522325,0.8193146417445483,0.8133333333333334,0.155,3046,1521,0.21104536489151873,,,,
A1_cross_rep,80.0,0.4,A,1.0,full,0.6011477683032345,0.6842737094837935,0.9312641460905351,0.8796296296296297,0.8133333333333334,0.145,3043,1524,0.2125984251968504,,,,
A1_cross_rep,80.0,0.4,A,1.0,triad,0.5670104454342664,0.660996354799514,0.9158744855967078,0.8395061728395061,0.8108333333333333,0.165,3043,1524,0.2125984251968504,,,,
A1_cross_rep,80.0,0.4,A,1.0,norr,0.5649345776213888,0.660122699386503,0.8980092592592593,0.8302469135802469,0.815,0.155,3043,1524,0.2125984251968504,,,,
A1_cross_rep,80.0,0.4,A,2.0,full,0.5722109467087955,0.6570477247502774,0.9340525641025641,0.9107692307692308,0.7666666666666667,0.145,3042,1525,0.21311475409836064,,,,
A1_cross_rep,80.0,0.4,A,2.0,triad,0.5726143305284738,0.6591422121896163,0.921198717948718,0.8984615384615384,0.7758333333333334,0.15,3042,1525,0.21311475409836064,,,,
A1_cross_rep,80.0,0.4,A,2.0,norr,0.5530921337007207,0.6487747957992999,0.9063307692307693,0.8553846153846154,0.7883333333333333,0.155,3042,1525,0.21311475409836064,,,,
A1_cross_rep,80.0,0.4,B,0.0,full,0.5033610040925345,0.6306990881458966,0.8830700028189782,0.8504098360655737,0.7268518518518519,0.185,4000,2000,0.244,,,,
A1_cross_rep,80.0,0.4,B,0.0,triad,0.4775995256405959,0.615748031496063,0.8660483888455199,0.8012295081967213,0.7414021164021164,0.2,4000,2000,0.244,,,,
A1_cross_rep,80.0,0.4,B,0.0,norr,0.4636652749889844,0.6056879323597233,0.8557882567872322,0.8073770491803278,0.7228835978835979,0.185,4000,2000,0.244,,,,
A1_cross_rep,80.0,0.4,B,1.0,full,0.5265401498149127,0.6471518987341772,0.8852975400632846,0.843298969072165,0.7557755775577558,0.18,4000,2000,0.2425,,,,
A1_cross_rep,80.0,0.4,B,1.0,triad,0.5124044976317474,0.6393442622950821,0.8665455411520534,0.8041237113402062,0.7722772277227723,0.2,4000,2000,0.2425,,,,
A1_cross_rep,80.0,0.4,B,1.0,norr,0.47876533447585423,0.6166529266281946,0.8543438467558097,0.7711340206185567,0.7663366336633664,0.2,4000,2000,0.2425,,,,
A1_cross_rep,80.0,0.4,B,2.0,full,0.5050723691053939,0.6307808946171342,0.8912638420014026,0.8559670781893004,0.7245706737120211,0.195,4000,2000,0.243,,,,
A1_cross_rep,80.0,0.4,B,2.0,triad,0.4939082145419102,0.6236722306525039,0.8762177155873031,0.845679012345679,0.7219286657859973,0.2,4000,2000,0.243,,,,
A1_cross_rep,80.0,0.4,B,2.0,norr,0.4495943140065532,0.5969428801287208,0.8592186234377632,0.7633744855967078,0.7450462351387054,0.2,4000,2000,0.243,,,,
A1_cross_rep,80.0,0.6,A,0.0,full,0.6637174634085559,0.795394154118689,0.9446875,0.9354166666666667,0.75,0.205,2560,1280,0.375,,,,
A1_cross_rep,80.0,0.6,A,0.0,triad,0.6515686454468127,0.789237668161435,0.9326783854166667,0.9166666666666666,0.75625,0.225,2560,1280,0.375,,,,
A1_cross_rep,80.0,0.6,A,0.0,norr,0.5825883423297097,0.7499999999999999,0.9139479166666666,0.9125,0.6875,0.225,2560,1280,0.375,,,,
A1_cross_rep,80.0,0.6,A,1.0,full,0.6640844536085853,0.7957371225577264,0.9479414062500002,0.9333333333333333,0.7525,0.21024999999999977,2560,1280,0.375,,,,
A1_cross_rep,80.0,0.6,A,1.0,triad,0.6443254581998225,0.7852650494159927,0.9336432291666665,0.9104166666666667,0.755,0.22524999999999978,2560,1280,0.375,,,,
A1_cross_rep,80.0,0.6,A,1.0,norr,0.6094999914284585,0.765840220385675,0.91462109375,0.86875,0.76,0.22024999999999978,2560,1280,0.375,,,,
A1_cross_rep,80.0,0.6,A,2.0,full,0.7107636665590013,0.8228882833787466,0.959546875,0.94375,0.79,0.21524999999999977,2560,1280,0.375,,,,
A1_cross_rep,80.0,0.6,A,2.0,triad,0.6972025620271144,0.8161350844277674,0.9432382812500001,0.90625,0.81125,0.235,2560,1280,0.375,,,,
A1_cross_rep,80.0,0.6,A,2.0,norr,0.6609123756107662,0.7951356407857811,0.9246223958333333,0.8854166666666666,0.795,0.23,2560,1280,0.375,,,,
A1_cross_rep,80.0,0.6,B,0.0,full,0.5439200015673864,0.7220630372492837,0.8806966145833334,0.875,0.69140625,0.24,4000,2000,0.36,,,,
A1_cross_rep,80.0,0.6,B,0.0,triad,0.5243710894110386,0.7113163972286374,0.8671652560763888,0.8555555555555555,0.690625,0.25,4000,2000,0.36,,,,
A1_cross_rep,80.0,0.6,B,0.0,norr,0.48002400180015004,0.6867052023121387,0.8414344618055556,0.825,0.675,0.245,4000,2000,0.36,,,,
A1_cross_rep,80.0,0.6,B,1.0,full,0.534503263210195,0.7169159953970081,0.8763075086805555,0.8652777777777778,0.69140625,0.25,4000,2000,0.36,,,,
A1_cross_rep,80.0,0.6,B,1.0,triad,0.5024059362370584,0.6987668819729888,0.8611550564236112,0.8263888888888888,0.696875,0.25524999999999864,4000,2000,0.36,,,,
A1_cross_rep,80.0,0.6,B,1.0,norr,0.4666115641869758,0.6787595084844938,0.847763671875,0.8055555555555556,0.68046875,0.245,4000,2000,0.36,,,,
A1_cross_rep,80.0,0.6,B,2.0,full,0.5279084911435783,0.7127718906860011,0.8781190321180555,0.8875,0.6609375,0.24,4000,2000,0.36,,,,
A1_cross_rep,80.0,0.6,B,2.0,triad,0.47035100625879106,0.6819966348850253,0.8554692925347221,0.8444444444444444,0.64453125,0.25,4000,2000,0.36,,,,
A1_cross_rep,80.0,0.6,B,2.0,norr,0.4657019965486063,0.6792022792022792,0.8416124131944445,0.8277777777777777,0.65703125,0.24,4000,2000,0.36,,,,
A1_cross_rep,100.0,0.1,A,0.0,full,0.458552296817015,0.40997229916897504,0.9438958333333334,0.925,0.885,0.04,3762,1880,0.0425531914893617,,,,
A1_cross_rep,100.0,0.1,A,0.0,triad,0.432588823605335,0.39766081871345027,0.9219652777777778,0.85,0.8922222222222222,0.04,3762,1880,0.0425531914893617,,,,
A1_cross_rep,100.0,0.1,A,0.0,norr,0.4217308364991644,0.38526912181303113,0.9160208333333334,0.85,0.8861111111111111,0.045,3762,1880,0.0425531914893617,,,,
A1_cross_rep,100.0,0.1,A,1.0,full,0.43225715226412337,0.3865979381443299,0.9415294511378849,0.9036144578313253,0.8722222222222222,0.04,3759,1883,0.044078597981943704,,,,
A1_cross_rep,100.0,0.1,A,1.0,triad,0.4679268778318412,0.4302325581395349,0.9298560910307897,0.891566265060241,0.8961111111111111,0.045,3759,1883,0.044078597981943704,,,,
A1_cross_rep,100.0,0.1,A,1.0,norr,0.41033921752059965,0.3701799485861183,0.9296720214190095,0.8674698795180723,0.87,0.04,3759,1883,0.044078597981943704,,,,
A1_cross_rep,100.0,0.1,A,2.0,full,0.442408182683886,0.39784946236559143,0.9572323848238482,0.9024390243902439,0.88,0.035,3760,1882,0.04357066950053135,,,,
A1_cross_rep,100.0,0.1,A,2.0,triad,0.46199692317258534,0.42318840579710143,0.9650033875338753,0.8902439024390244,0.8944444444444445,0.045,3760,1882,0.04357066950053135,,,,
A1_cross_rep,100.0,0.1,A,2.0,norr,0.4120628635145063,0.3828571428571429,0.9218157181571816,0.8170731707317073,0.8883333333333333,0.04,3760,1882,0.04357066950053135,,,,
A1_cross_rep,100.0,0.1,B,0.0,full,0.47149535074842813,0.4526748971193416,0.9391593300777219,0.8870967741935484,0.8656716417910447,0.065,4000,2000,0.062,,,,
A1_cross_rep,100.0,0.1,B,0.0,triad,0.45835029736499533,0.4507658643326039,0.9180952954123391,0.8306451612903226,0.8773987206823027,0.07,4000,2000,0.062,,,,
A1_cross_rep,100.0,0.1,B,0.0,norr,0.44341205977529274,0.43956043956043955,0.9046981394868974,0.8064516129032258,0.8768656716417911,0.06,4000,2000,0.062,,,,
A1_cross_rep,100.0,0.1,B,1.0,full,0.43265925092445817,0.4173228346456693,0.9266821136254213,0.8548387096774194,0.8518123667377399,0.055,4000,2000,0.062,,,,
A1_cross_rep,100.0,0.1,B,1.0,triad,0.4038463951435003,0.4033613445378151,0.8909570809546736,0.7741935483870968,0.8635394456289979,0.06,4000,2000,0.062,,,,
A1_cross_rep,100.0,0.1,B,1.0,norr,0.42702804013488155,0.43795620437956206,0.8668022216108398,0.7258064516129032,0.8949893390191898,0.065,4000,2000,0.062,,,,
A1_cross_rep,100.0,0.1,B,2.0,full,0.42031658705471264,0.4031311154598826,0.9261102485496506,0.8512396694214877,0.8472591804151144,0.06,4000,2000,0.0605,,,,
A1_cross_rep,100.0,0.1,B,2.0,triad,0.42812898209152556,0.4206008583690987,0.9044022888911369,0.8099173553719008,0.8685470995210218,0.07,4000,2000,0.0605,,,,
A1_cross_rep,100.0,0.1,B,2.0,norr,0.4400320946600472,0.43362831858407075,0.9154091107015776,0.8099173553719008,0.8759978712080894,0.065,4000,2000,0.0605,,,,
A1_cross_rep,100.0,0.2,A,0.0,full,0.5738352918386559,0.5794768611670019,0.9630274681528662,0.9171974522292994,0.8775,0.075,3513,1757,0.08935685828116106,,,,
A1_cross_rep,100.0,0.2,A,0.0,triad,0.5598311033533635,0.5750528541226215,0.9504478503184715,0.8662420382165605,0.8875,0.075,3513,1757,0.08935685828116106,,,,
A1_cross_rep,100.0,0.2,A,0.0,norr,0.5364067493244401,0.5541666666666667,0.9334673566878982,0.8471337579617835,0.88125,0.08,3513,1757,0.08935685828116106,,,,
A1_cross_rep,100.0,0.2,A,1.0,full,0.5404233006417568,0.553784860557769,0.9460416666666667,0.8742138364779874,0.8725,0.075,3511,1759,0.09039226833428084,,,,
A1_cross_rep,100.0,0.2,A,1.0,triad,0.5359841654857859,0.5564853556485355,0.9427987421383648,0.8364779874213837,0.88375,0.07524999999999864,3511,1759,0.09039226833428084,,,,
A1_cross_rep,100.0,0.2,A,1.0,norr,0.5367181531132343,0.5524193548387097,0.9327515723270441,0.8616352201257862,0.875,0.085,3511,1759,0.09039226833428084,,,,
A1_cross_rep,100.0,0.2,A,2.0,full,0.5671011211200441,0.5697674418604651,0.9606645569620254,0.930379746835443,0.868125,0.07,3512,1758,0.08987485779294653,,,,
A1_cross_rep,100.0,0.2,A,2.0,triad,0.5420991442386227,0.5553319919517103,0.9495154272151898,0.8734177215189873,0.874375,0.075,3512,1758,0.08987485779294653,,,,
A1_cross_rep,100.0,0.2,A,2.0,norr,0.5335285576815838,0.5436893203883495,0.9467523734177214,0.8860759493670886,0.864375,0.08,3512,1758,0.08987485779294653,,,,
A1_cross_rep,100.0,0.2,B,0.0,full,0.5450858483963386,0.5794655414908579,0.9263182961532295,0.869198312236287,0.8479863868406126,0.11,4000,2000,0.1185,,,,
A1_cross_rep,100.0,0.2,B,0.0,triad,0.49116987207458496,0.5392296718972895,0.9004059057370085,0.7974683544303798,0.8440158820192853,0.12,4000,2000,0.1185,,,,
A1_cross_rep,100.0,0.2,B,0.0,norr,0.52923284867737,0.579113924050633,0.8904760537154974,0.7721518987341772,0.8797504254112308,0.115,4000,2000,0.1185,,,,
A1_cross_rep,100.0,0.2,B,1.0,full,0.5287533897527806,0.5710227272727273,0.9148021202163621,0.8340248962655602,0.8510517339397385,0.11,4000,2000,0.1205,,,,
A1_cross_rep,100.0,0.2,B,1.0,triad,0.4984613103128071,0.5508100147275407,0.89475465831916,0.7759336099585062,0.8573052870949404,0.115,4000,2000,0.1205,,,,
A1_cross_rep,100.0,0.2,B,1.0,norr,0.47282264523751616,0.5325264750378215,0.8846583899282645,0.7302904564315352,0.8612848209209778,0.11299999999999955,4000,2000,0.1205,,,,
A1_cross_rep,100.0,0.2,B,2.0,full,0.5276197110153236,0.5685131195335277,0.9065396901934784,0.8297872340425532,0.854957507082153,0.11949999999999818,4000,2000,0.1175,,,,
A1_cross_rep,100.0,0.2,B,2.0,triad,0.47978788843277875,0.5304347826086957,0.8894219757699958,0.7787234042553192,0.8458923512747876,0.12,4000,2000,0.1175,,,,
A1_cross_rep,100.0,0.2,B,2.0,norr,0.48385178349267366,0.5343065693430658,0.8800060273642337,0.7787234042553192,0.8487252124645892,0.12449999999999818,4000,2000,0.1175,,,,
A1_cross_rep,100.0,0.4,A,0.0,full,0.6302933967635158,0.7048984468339308,0.9453089743589744,0.9076923076923077,0.8191666666666667,0.135,3031,1525,0.21311475409836064,,,,
A1_cross_rep,100.0,0.4,A,0.0,triad,0.6404355552599481,0.7135922330097089,0.9376358974358975,0.9046153846153846,0.8291666666666667,0.13524999999999865,3031,1525,0.21311475409836064,,,,
A1_cross_rep,100.0,0.4,A,0.0,norr,0.5919514171630479,0.678743961352657,0.9237717948717947,0.8646153846153846,0.815,0.125,3031,1525,0.21311475409836064,,,,
A1_cross_rep,100.0,0.4,A,1.0,full,0.7080416301697371,0.7625000000000001,0.9718632812499999,0.953125,0.8541666666666666,0.14,3036,1520,0.21052631578947367,,,,
A1_cross_rep,100.0,0.4,A,1.0,triad,0.6997027144386039,0.7604166666666667,0.9617799479166667,0.9125,0.87,0.16,3036,1520,0.21052631578947367,,,,
A1_cross_rep,100.0,0.4,A,1.0,norr,0.6620976378757603,0.7317073170731707,0.9473854166666666,0.890625,0.855,0.135,3036,1520,0.21052631578947367,,,,
A1_cross_rep,100.0,0.4,A,2.0,full,0.6667081763748476,0.7294981640146879,0.9552528825995807,0.9371069182389937,0.8325,0.14524999999999863,3038,1518,0.20948616600790515,,,,
A1_cross_rep,100.0,0.4,A,2.0,triad,0.6469068257550584,0.7175,0.9449737945492663,0.9025157232704403,0.8375,0.15,3038,1518,0.20948616600790515,,,,
A1_cross_rep,100.0,0.4,A,2.0,norr,0.596106597835176,0.6807980049875312,0.9200419287211741,0.8584905660377359,0.8241666666666667,0.13024999999999864,3038,1518,0.20948616600790515,,,,
A1_cross_rep,100.0,0.4,B,0.0,full,0.5841283190068203,0.6869712351945854,0.9056004988499198,0.8511530398322851,0.8036769533814839,0.19075000000000045,4000,2000,0.2385,,,,
A1_cross_rep,100.0,0.4,B,0.0,triad,0.5375721354536686,0.6552609067579128,0.8873760962240749,0.8029350104821803,0.7971109652002626,0.195,4000,2000,0.2385,,,,
A1_cross_rep,100.0,0.4,B,0.0,norr,0.5024961815700665,0.6304347826086957,0.8597211726276754,0.790356394129979,0.7754432042022325,0.2,4000,2000,0.2385,,,,
A1_cross_rep,100.0,0.4,B,1.0,full,0.5661020152799419,0.6703383162863886,0.9114169202494239,0.8893528183716075,0.7593688362919132,0.195,4000,2000,0.2395,,,,
A1_cross_rep,100.0,0.4,B,1.0,triad,0.5628165845225375,0.6704453441295547,0.899136514681721,0.8643006263048016,0.7751479289940828,0.21,4000,2000,0.2395,,,,
A1_cross_rep,100.0,0.4,B,1.0,norr,0.5105361661792586,0.6356968215158924,0.8771286882737018,0.81419624217119,0.7646285338593031,0.185,4000,2000,0.2395,,,,
A1_cross_rep,100.0,0.4,B,2.0,full,0.5977344493675943,0.6972010178117048,0.9173045697054046,0.8580375782881002,0.8099934253780408,0.195,4000,2000,0.2395,,,,
A1_cross_rep,100.0,0.4,B,2.0,triad,0.5737045708094626,0.6818980667838314,0.8963261726229448,0.8100208768267223,0.821827744904668,0.20524999999999863,4000,2000,0.2395,,,,
A1_cross_rep,100.0,0.4,B,2.0,norr,0.5332918021481088,0.6513535684987695,0.8878388709768186,0.8288100208768268,0.7744904667981591,0.195,4000,2000,0.2395,,,,
A1_cross_rep,100.0,0.6,A,0.0,full,0.697137002317335,0.8142857142857143,0.9567994791666666,0.95,0.77,0.21,2560,1280,0.375,,,,
A1_cross_rep,100.0,0.6,A,0.0,triad,0.6755131121237054,0.8028933092224232,0.9476822916666666,0.925,0.7725,0.215,2560,1280,0.375,,,,
A1_cross_rep,100.0,0.6,A,0.0,norr,0.6255089232495211,0.7749077490774908,0.92002734375,0.875,0.77,0.22,2560,1280,0.375,,,,
A1_cross_rep,100.0,0.6,A,1.0,full,0.7239369911289889,0.8300180831826401,0.95983203125,0.95625,0.79125,0.22,2560,1280,0.375,,,,
A1_cross_rep,100.0,0.6,A,1.0,triad,0.7012415889562393,0.8180147058823529,0.95267578125,0.9270833333333334,0.79625,0.23524999999999976,2560,1280,0.375,,,,
A1_cross_rep,100.0,0.6,A,1.0,norr,0.6518997926235726,0.7898089171974523,0.9334492187500001,0.9041666666666667,0.76875,0.225,2560,1280,0.375,,,,
A1_cross_rep,100.0,0.6,A,2.0,full,0.708405037222415,0.8220183486238531,0.9586692708333333,0.9333333333333333,0.7975,0.225,2560,1280,0.375,,,,
A1_cross_rep,100.0,0.6,A,2.0,triad,0.6883154767174147,0.8106617647058822,0.9502994791666668,0.91875,0.79125,0.2302499999999998,2560,1280,0.375,,,,
A1_cross_rep,100.0,0.6,A,2.0,norr,0.6690887452591759,0.7996340347666971,0.9334205729166669,0.9104166666666667,0.78,0.23,2560,1280,0.375,,,,
A1_cross_rep,100.0,0.6,B,0.0,full,0.5542835351683472,0.7279029462738301,0.8978678385416667,0.875,0.70234375,0.25,4000,2000,0.36,,,,
A1_cross_rep,100.0,0.6,B,0.0,triad,0.5363479829325271,0.717827626918536,0.8775309244791666,0.8444444444444444,0.7140625,0.255,4000,2000,0.36,,,,
A1_cross_rep,100.0,0.6,B,0.0,norr,0.5160436075273319,0.7065026362038664,0.8606114366319444,0.8375,0.7,0.25,4000,2000,0.36,,,,
A1_cross_rep,100.0,0.6,B,1.0,full,0.5645341553496293,0.7337624341720305,0.9030479600694444,0.8708333333333333,0.7171875,0.245,4000,2000,0.36,,,,
A1_cross_rep,100.0,0.6,B,1.0,triad,0.5827009694498689,0.7439024390243902,0.8865657552083335,0.8472222222222222,0.7578125,0.255,4000,2000,0.36,,,,
A1_cross_rep,100.0,0.6,B,1.0,norr,0.5354166666666667,0.7174418604651163,0.8666715494791667,0.8569444444444444,0.70078125,0.25,4000,2000,0.36,,,,
A1_cross_rep,100.0,0.6,B,2.0,full,0.5772637564527434,0.7404011461318051,0.8981222873263889,0.8972222222222223,0.70390625,0.24,4000,2000,0.36,,,,
A1_cross_rep,100.0,0.6,B,2.0,triad,0.5402956569120951,0.7201384881708022,0.8794297960069445,0.8666666666666667,0.69609375,0.25,4000,2000,0.36,,,,
A1_cross_rep,100.0,0.6,B,2.0,norr,0.5047510095030285,0.700348432055749,0.8549083116319445,0.8375,0.68828125,0.25,4000,2000,0.36,,,,
A1_cross_rep,150.0,0.1,A,0.0,full,0.5001512376313805,0.4495677233429395,0.9803840877914951,0.9629629629629629,0.8955555555555555,0.02,3759,1881,0.0430622009569378,,,,
A1_cross_rep,150.0,0.1,A,0.0,triad,0.49852503297569006,0.4596273291925467,0.9791735253772291,0.9135802469135802,0.9072222222222223,0.025,3759,1881,0.0430622009569378,,,,
A1_cross_rep,150.0,0.1,A,0.0,norr,0.4657464270561011,0.4244186046511627,0.952993827160494,0.9012345679012346,0.8944444444444445,0.03,3759,1881,0.0430622009569378,,,,
A1_cross_rep,150.0,0.1,A,1.0,full,0.49446831109321987,0.43646408839779005,0.9917812500000001,0.9875,0.8872222222222222,0.02,3760,1880,0.0425531914893617,,,,
A1_cross_rep,150.0,0.1,A,1.0,triad,0.5033338521912006,0.45294117647058824,0.9752638888888889,0.9625,0.8983333333333333,0.025,3760,1880,0.0425531914893617,,,,
A1_cross_rep,150.0,0.1,A,1.0,norr,0.46598047750850613,0.4095744680851064,0.9764340277777778,0.9625,0.8783333333333333,0.035,3760,1880,0.0425531914893617,,,,
A1_cross_rep,150.0,0.1,A,2.0,full,0.5225787060428457,0.4742857142857143,0.9829901960784313,0.9764705882352941,0.8988888888888888,0.020249999999998637,3755,1885,0.04509283819628647,,,,
A1_cross_rep,150.0,0.1,A,2.0,triad,0.4944419990272862,0.4414893617021276,0.9802287581699346,0.9764705882352941,0.8844444444444445,0.02,3755,1885,0.04509283819628647,,,,
A1_cross_rep,150.0,0.1,A,2.0,norr,0.4524267421600559,0.4073107049608355,0.9582222222222222,0.9176470588235294,0.8777777777777778,0.03,3755,1885,0.04509283819628647,,,,
A1_cross_rep,150.0,0.1,B,0.0,full,0.5141255714106003,0.49537037037037035,0.9530354406515398,0.8991596638655462,0.8904837852206273,0.05,4000,2000,0.0595,,,,
A1_cross_rep,150.0,0.1,B,0.0,triad,0.4991550335185669,0.48803827751196177,0.9325988768713227,0.8571428571428571,0.8952684742158427,0.05,4000,2000,0.0595,,,,
A1_cross_rep,150.0,0.1,B,0.0,norr,0.4471070097499611,0.44289044289044294,0.928457507404876,0.7983193277310925,0.885699096225412,0.065,4000,2000,0.0595,,,,
A1_cross_rep,150.0,0.1,B,1.0,full,0.4470657774766114,0.4262295081967213,0.9350470650780248,0.8739495798319328,0.8591174906964381,0.05,4000,2000,0.0595,,,,
A1_cross_rep,150.0,0.1,B,1.0,triad,0.4529284105194382,0.4345991561181434,0.9179700588369318,0.865546218487395,0.8660287081339713,0.05,4000,2000,0.0595,,,,
A1_cross_rep,150.0,0.1,B,1.0,norr,0.4926917266985522,0.4898989898989899,0.9293242017700223,0.8151260504201681,0.9043062200956937,0.065,4000,2000,0.0595,,,,
A1_cross_rep,150.0,0.1,B,2.0,full,0.5196602708355862,0.4977168949771689,0.9552669552669553,0.9159663865546218,0.8883572567783095,0.04474999999999909,4000,2000,0.0595,,,,
A1_cross_rep,150.0,0.1,B,2.0,triad,0.4821638572182285,0.4671201814058957,0.9414690916238904,0.865546218487395,0.8835725677830941,0.05,4000,2000,0.0595,,,,
A1_cross_rep,150.0,0.1,B,2.0,norr,0.4831928436471424,0.46636771300448426,0.9372339047261649,0.8739495798319328,0.8814460393407761,0.06,4000,2000,0.0595,,,,
A1_cross_rep,150.0,0.2,A,0.0,full,0.6374716182643786,0.633009708737864,0.9869778963414634,0.9939024390243902,0.8825,0.05,3540,1764,0.09297052154195011,,,,
A1_cross_rep,150.0,0.2,A,0.0,triad,0.6228809838315325,0.6254980079681274,0.9801791158536586,0.9573170731707317,0.886875,0.055,3540,1764,0.09297052154195011,,,,
A1_cross_rep,150.0,0.2,A,0.0,norr,0.5466912393939437,0.556390977443609,0.9456002286585365,0.9024390243902439,0.8625,0.06,3540,1764,0.09297052154195011,,,,
