experiment,size,rate,scenario,fold,calib_mode,mcc,f1,auc,sens,spec,thr,n_tr,n_te,rate_te
B1_calibration,30,0.4,B,1,rate_aware,0.5006059107736975,0.581344902386117,0.8020619164619165,0.48727272727272725,0.9437837837837838,0.43232916666665916,4800,1200,0.22916666666666666
B1_calibration,30,0.4,B,2,oracle_clean,0.36595304109657945,0.5417661097852029,0.8108793569920715,0.7747440273037542,0.649393605292172,0.175,4800,1200,0.24416666666666667
B1_calibration,30,0.4,B,2,blind95,0.33918558086813577,0.25595238095238093,0.8108793569920715,0.14675767918088736,1.0,0.955,4800,1200,0.24416666666666667
B1_calibration,30,0.4,B,2,fixed05,0.5089583670080263,0.5745140388768899,0.8108793569920715,0.4539249146757679,0.9592061742006616,0.5,4800,1200,0.24416666666666667
B1_calibration,30,0.4,B,2,rate_aware,0.5015738918781734,0.5860655737704917,0.8108793569920715,0.4880546075085324,0.9426681367144433,0.43767500000001747,4800,1200,0.24416666666666667
B1_calibration,30,0.4,B,3,oracle_clean,0.29477689582566396,0.5027808676307008,0.7736777048170184,0.7558528428093646,0.5849056603773585,0.17,4800,1200,0.24916666666666668
B1_calibration,30,0.4,B,3,blind95,0.3426431595634723,0.26162790697674415,0.7736777048170184,0.1505016722408027,1.0,0.96,4800,1200,0.24916666666666668
B1_calibration,30,0.4,B,3,fixed05,0.43387254947281,0.5139186295503212,0.7736777048170184,0.4013377926421405,0.946725860155383,0.5,4800,1200,0.24916666666666668
B1_calibration,30,0.4,B,3,rate_aware,0.42728656631629125,0.5372549019607843,0.7736777048170184,0.45819397993311034,0.9178690344062154,0.4250916666666399,4800,1200,0.24916666666666668
B1_calibration,30,0.4,B,4,oracle_clean,0.362321312731485,0.5254237288135594,0.8227207516829312,0.791970802919708,0.6382289416846653,0.18,4800,1200,0.22833333333333333
B1_calibration,30,0.4,B,4,blind95,0.3586556139499651,0.27672955974842767,0.8227207516829312,0.16058394160583941,1.0,0.955,4800,1200,0.22833333333333333
B1_calibration,30,0.4,B,4,fixed05,0.5222399335125885,0.5887640449438203,0.8227207516829312,0.4781021897810219,0.9568034557235421,0.5,4800,1200,0.22833333333333333
B1_calibration,30,0.4,B,4,rate_aware,0.5222399335125885,0.5887640449438203,0.8227207516829312,0.4781021897810219,0.9568034557235421,0.49651458333338266,4800,1200,0.22833333333333333
B1_calibration,30,0.6,A,0,oracle_clean,0.4288767692685161,0.6666666666666667,0.8502466243743453,0.8450704225352113,0.5950413223140496,0.235,3072,768,0.3697916666666667
