sens,spec,ppv,npv,bal_acc,youden_j,g_mean,f1,f2,mcc,kappa,auc,auprc,tau_op,size,rate,rep,scenario,tau,n_pos,n_neg
0.6774193548387096,0.9488272921108742,0.4666666666666667,0.978021978021978,0.8131233234747919,0.6262466469495838,0.8017193848692373,0.5526315789473684,0.621301775147929,0.5277165647133114,0.5171826185742687,0.9144370314326984,0.653217716506859,0.181045238095238,80,0.1,4,B,0.4,31,469
0.6666666666666666,0.948936170212766,0.45454545454545453,0.9780701754385965,0.8078014184397163,0.6156028368794326,0.7953767116751517,0.5405405405405405,0.6097560975609756,0.516061439265292,0.5052386495925495,0.857872340425532,0.6338482277286456,0.1559781746031741,80,0.1,5,B,0.4,30,470
0.7241379310344828,0.9490445859872612,0.4666666666666667,0.9824175824175824,0.8365912585108719,0.6731825170217438,0.828998904074241,0.5675675675675675,0.6521739130434783,0.5498323973297269,0.5347484733934283,0.8828977231129658,0.6880357478282123,0.1996547619047619,80,0.1,6,B,0.4,29,471
0.7586206896551724,0.9490445859872612,0.4782608695652174,0.9845814977973568,0.8538326378212168,0.7076652756424335,0.8485074297465895,0.5866666666666667,0.6790123456790124,0.5723088951594519,0.5550068902158934,0.9035800571052054,0.5459251987360573,0.14514285714285718,80,0.1,7,B,0.4,29,471
0.6333333333333333,0.948936170212766,0.4418604651162791,0.975929978118162,0.7911347517730496,0.5822695035460992,0.7752373235348118,0.5205479452054794,0.5828220858895705,0.49322067471713177,0.4840801886792453,0.8995035460992908,0.6120216827786145,0.20935297619047571,80,0.1,8,B,0.4,30,470
0.6774193548387096,0.9488272921108742,0.4666666666666667,0.978021978021978,0.8131233234747919,0.6262466469495838,0.8017193848692373,0.5526315789473684,0.621301775147929,0.5277165647133114,0.5171826185742687,0.9062865396519706,0.5957926002819267,0.1485285714285713,80,0.1,9,B,0.4,31,469
0.6551724137931034,0.9490445859872612,0.4418604651162791,0.9781181619256017,0.8021084998901823,0.6042169997803646,0.7885352447408742,0.5277777777777777,0.5974842767295597,0.5037442069176795,0.4926281859965379,0.9029211508895234,0.5937857208232854,0.19815773809523812,80,0.1,10,B,0.4,29,471
0.7333333333333333,0.948936170212766,0.4782608695652174,0.9823788546255506,0.8411347517730496,0.6822695035460993,0.8341981328333785,0.5789473684210527,0.6626506024096386,0.5606072028945467,0.5459704880817253,0.8967375886524823,0.6623378584976641,0.18095714285714284,80,0.1,11,B,0.4,30,470
0.6428571428571429,0.9491525423728814,0.42857142857142855,0.9781659388646288,0.7960048426150121,0.5920096852300243,0.7811334658849433,0.5142857142857143,0.5844155844155844,0.4907060839923518,0.47929429061504536,0.8976997578692494,0.45307997594321375,0.2018645833333333,80,0.1,12,B,0.4,28,472
0.7321428571428571,0.9481981981981982,0.640625,0.9655963302752294,0.8401705276705276,0.6803410553410552,0.8331965782254137,0.6833333333333332,0.7118055555555556,0.6422127837482745,0.6403694730466384,0.9119811776061776,0.707092490303012,0.285044047619047,80,0.2,1,B,0.4,56,444
0.6271186440677966,0.9478458049886621,0.6166666666666667,0.95,0.7874822245282294,0.5749644490564587,0.7709810477630685,0.6218487394957983,0.625,0.5708004798514626,0.5707745135444486,0.8967869633729199,0.6738762720248181,0.28891666666666665,80,0.2,2,B,0.4,59,441
0.6440677966101694,0.9478458049886621,0.6229508196721312,0.9521640091116174,0.7959568007994158,0.5919136015988316,0.7813302497313411,0.6333333333333334,0.6397306397306397,0.5834537596401997,0.5833491155638044,0.8985549021868635,0.6909310465754547,0.2724047619047619,80,0.2,3,B,0.4,59,441
0.6551724137931034,0.9479638009049773,0.6229508196721312,0.9544419134396356,0.8015681073490404,0.6031362146980808,0.7880861194231243,0.6386554621848739,0.6484641638225256,0.5901241118978364,0.5898824965664581,0.9045092838196286,0.7415994561666335,0.2761818452380952,80,0.2,4,B,0.4,58,442
0.6129032258064516,0.9497716894977168,0.6333333333333333,0.9454545454545454,0.7813374576520842,0.5626749153041684,0.7629666652435048,0.6229508196721313,0.6168831168831169,0.5706745313013794,0.5705750560119492,0.9128369421122404,0.7223933865598324,0.3173705357142856,80,0.2,5,B,0.4,62,438
0.6885245901639344,0.9498861047835991,0.65625,0.9564220183486238,0.8192053474737668,0.6384106949475337,0.8087149936773422,0.672,0.6818181818181818,0.6254089614075361,0.6251736999926862,0.913159565331043,0.7562285914298562,0.2721708333333328,80,0.2,6,B,0.4,61,439
0.5,0.9497716894977168,0.5849056603773585,0.930648769574944,0.7248858447488584,0.44977168949771684,0.689119615704602,0.5391304347826086,0.5149501661129569,0.48154105431175803,0.4796575557650016,0.898825305641479,0.6772573104888736,0.37695327380952354,80,0.2,7,B,0.4,62,438
0.7419354838709677,0.9497716894977168,0.6764705882352942,0.9629629629629629,0.8458535866843423,0.6917071733686846,0.8394458398338961,0.7076923076923077,0.7278481012658228,0.6650569706848027,0.6641210578418895,0.9171822065105317,0.771102549665179,0.28980357142857144,80,0.2,8,B,0.4,62,438
0.8070175438596491,0.9480812641083521,0.6666666666666666,0.974477958236659,0.8775494039840006,0.7550988079680012,0.8747103595705688,0.7301587301587301,0.7744107744107744,0.6957927435663529,0.6916603184967534,0.9306562116351828,0.7686770026944738,0.23016130952380928,80,0.2,9,B,0.4,57,443
0.4827586206896552,0.9479638009049773,0.5490196078431373,0.933184855233853,0.7153612107973163,0.4307224215946326,0.67648924380851,0.5137614678899083,0.49469964664310956,0.4557370667833162,0.45455293923925577,0.8373771259166796,0.5902263353638594,0.30826249999999983,80,0.2,10,B,0.4,58,442
0.5862068965517241,0.9479638009049773,0.5964912280701754,0.945823927765237,0.7670853487283507,0.5341706974567013,0.745454839525429,0.5913043478260869,0.5882352941176471,0.5382275216243982,0.5382015406382644,0.8726010298018412,0.6592499547949892,0.3135919642857142,80,0.2,11,B,0.4,58,442
0.6065573770491803,0.9498861047835991,0.6271186440677966,0.9455782312925171,0.7782217409163897,0.5564434818327795,0.7590523198126745,0.6166666666666666,0.6105610561056105,0.5645116857605751,0.5644104389985227,0.8499010418611599,0.6664547207699207,0.2717285714285714,80,0.2,12,B,0.4,61,439
0.5121951219512195,0.9496021220159151,0.7682926829268293,0.8564593301435407,0.7308986219835674,0.46179724396713473,0.6974106212921326,0.6146341463414634,0.5487804878048781,0.5371301125414736,0.5202118355844914,0.8312738565051432,0.7098924145648371,0.5073261904761902,80,0.4,1,B,0.4,123,377
0.5867768595041323,0.9498680738786279,0.7888888888888889,0.8780487804878049,0.7683224666913802,0.5366449333827603,0.7465658747449821,0.6729857819905214,0.6184668989547039,0.5982547293194673,0.5879120879120879,0.9188708868488192,0.8002792243640133,0.5659999999999998,80,0.4,2,B,0.4,121,379
0.6422764227642277,0.9496021220159151,0.8061224489795918,0.8905472636815921,0.7959392723900713,0.5918785447801427,0.780965462730396,0.7149321266968327,0.6694915254237288,0.6421400592723535,0.6353829058246134,0.9172543184317786,0.8120776281710266,0.6170785714285714,80,0.4,3,B,0.4,123,377
0.5169491525423728,0.9476439790575916,0.7530864197530864,0.863961813842482,0.7322965657999823,0.4645931315999645,0.6999169607072714,0.6130653266331658,0.5515370705244123,0.5354216760595256,0.5210489649681529,0.8776067086698021,0.7397242771143767,0.5466363095238094,80,0.4,4,B,0.4,118,382
0.5897435897435898,0.9477806788511749,0.7752808988764045,0.8832116788321168,0.7687621342973823,0.5375242685947645,0.7476279688690814,0.6699029126213593,0.6193895870736086,0.5949417964875674,0.5862438240806095,0.8672982080292785,0.7721556155399045,0.4944023809523809,80,0.4,5,B,0.4,117,383
0.5819672131147541,0.9497354497354498,0.7888888888888889,0.875609756097561,0.7658513314251019,0.5317026628502037,0.7434479759060666,0.6698113207547169,0.6141868512110726,0.5944036498875555,0.5835316515944788,0.8604822621216063,0.7496060755506331,0.481386111111111,80,0.4,6,B,0.4,122,378
0.5,0.95,0.759493670886076,0.8574821852731591,0.725,0.44999999999999996,0.689202437604511,0.6030150753768845,0.5366726296958855,0.526914732448862,0.5095604668487708,0.840142543859649,0.7092192635169324,0.4844000000000001,80,0.4,7,B,0.4,120,380
0.6198347107438017,0.9498680738786279,0.7978723404255319,0.8866995073891626,0.7848513923112148,0.5697027846224296,0.7673077627766653,0.6976744186046511,0.6487889273356401,0.6245017918102025,0.6165282235227487,0.8773087071240105,0.8012586620728315,0.4400892857142852,80,0.4,8,B,0.4,121,379
0.5083333333333333,0.95,0.7625,0.8595238095238096,0.7291666666666666,0.45833333333333326,0.6949220579796461,0.61,0.5446428571428571,0.5339421748014911,0.5173267326732673,0.8670394736842105,0.7359088095811037,0.5362288690476192,80,0.4,9,B,0.4,120,380
0.6583333333333333,0.95,0.8061224489795918,0.8980099502487562,0.8041666666666667,0.6083333333333334,0.7908328942745532,0.7247706422018348,0.6833910034602076,0.6544823981823945,0.6490407112774919,0.9147697368421053,0.8193978425175772,0.4612380952380955,80,0.4,10,B,0.4,120,380
0.4098360655737705,0.9497354497354498,0.7246376811594203,0.8329466357308585,0.6797857576546101,0.35957151530922027,0.6238876822437771,0.5235602094240839,0.4488330341113106,0.44776270248524935,0.4215905623919455,0.8292783415734236,0.6844384735159342,0.5394999999999998,80,0.4,11,B,0.4,122,378
0.5785123966942148,0.9498680738786279,0.7865168539325843,0.8759124087591241,0.7641902352864214,0.5283804705728428,0.741289724711494,0.6666666666666666,0.6108202443280978,0.5916203897283004,0.5806474802904316,0.8389301990885104,0.7344300675353734,0.4445529761904761,80,0.4,12,B,0.4,121,379
0.5333333333333333,0.95,0.8571428571428571,0.7835051546391752,0.7416666666666667,0.4833333333333334,0.7118052168020874,0.6575342465753424,0.5769230769230769,0.5564589284286687,0.5268735806207419,0.8807465277777778,0.8242679805582973,0.7071757936507939,80,0.6,1,B,0.4,180,320
0.5166666666666667,0.95,0.8532110091743119,0.7774936061381074,0.7333333333333334,0.4666666666666668,0.7005949852327901,0.6435986159169551,0.5609167671893848,0.5425208018860926,0.5107353220596618,0.8473524305555555,0.807382033400666,0.655827083333334,80,0.6,2,B,0.4,180,320
0.4777777777777778,0.95,0.8431372549019608,0.7638190954773869,0.7138888888888889,0.4277777777777778,0.6737127643802578,0.6099290780141844,0.5231143552311436,0.5095512131016741,0.47257383966244726,0.8579427083333333,0.7937864967595504,0.6380464285714286,80,0.6,3,B,0.4,180,320
0.5111111111111111,0.95,0.8518518518518519,0.7755102040816326,0.7305555555555555,0.461111111111111,0.6968181653455624,0.6388888888888888,0.5555555555555556,0.5378509223571529,0.5053272450532724,0.856111111111111,0.8051399910519461,0.6726773809523809,80,0.6,4,B,0.4,180,320
0.4722222222222222,0.95,0.8415841584158416,0.7619047619047619,0.711111111111111,0.42222222222222205,0.6697843765803373,0.604982206405694,0.5176613885505481,0.5047835506672684,0.46706356827347795,0.8383333333333334,0.7856687551299046,0.6227083333333334,80,0.6,5,B,0.4,180,320
0.5055555555555555,0.95,0.8504672897196262,0.7735368956743003,0.7277777777777777,0.4555555555555555,0.693020762876393,0.6341463414634146,0.5501813784764208,0.5331684286847094,0.49990474376071625,0.8732725694444444,0.8311375220105027,0.6514964285714286,80,0.6,6,B,0.4,180,320
0.4888888888888889,0.95,0.8461538461538461,0.7676767676767676,0.7194444444444444,0.4388888888888889,0.6815016100086957,0.6197183098591549,0.5339805825242718,0.5190408809237503,0.4835501147666412,0.8486805555555555,0.7810821786977133,0.6516339285714288,80,0.6,7,B,0.4,180,320
0.49444444444444446,0.95,0.8476190476190476,0.769620253164557,0.7222222222222222,0.4444444444444444,0.6853628398317363,0.6245614035087719,0.5393939393939394,0.5237638572162521,0.4890162368672397,0.8549479166666667,0.807856267063688,0.6482538690476191,80,0.6,8,B,0.4,180,320
0.4111111111111111,0.95,0.8222222222222222,0.7414634146341463,0.6805555555555556,0.36111111111111116,0.6249444419750891,0.548148148148148,0.4567901234567901,0.45116864545597307,0.40545808966861596,0.8619357638888888,0.7916741248350518,0.6913904761904766,80,0.6,9,B,0.4,180,320
0.5,0.95,0.8490566037735849,0.7715736040609137,0.725,0.44999999999999996,0.689202437604511,0.6293706293706294,0.5447941888619855,0.5284728881650641,0.4944677603967952,0.8598003472222222,0.8106839997079869,0.661689285714286,80,0.6,10,B,0.4,180,320
0.4722222222222222,0.95,0.8415841584158416,0.7619047619047619,0.711111111111111,0.42222222222222205,0.6697843765803373,0.604982206405694,0.5176613885505481,0.5047835506672684,0.46706356827347795,0.8716753472222223,0.8218191899037425,0.6462440476190477,80,0.6,11,B,0.4,180,320
0.5666666666666667,0.95,0.864406779661017,0.7958115183246073,0.7583333333333333,0.5166666666666666,0.7337120234351713,0.6845637583892616,0.6085918854415274,0.5840486172336791,0.5587683064213294,0.8818663194444445,0.8201848479020678,0.6365577380952384,80,0.6,12,B,0.4,180,320
0.5862068965517241,0.9490445859872612,0.4146341463414634,0.9738562091503268,0.7676257412694927,0.5352514825389854,0.7458796695451675,0.48571428571428565,0.5414012738853503,0.4560044284095036,0.448225124149347,0.8815799106816018,0.5253841009826931,0.21811309523809522,100,0.1,1,B,0.4,29,471
0.7,0.948936170212766,0.4666666666666667,0.9802197802197802,0.824468085106383,0.6489361702127661,0.8150186004926122,0.56,0.6363636363636364,0.538517204332862,0.5258620689655171,0.9093262411347518,0.6218257464015656,0.20737083333333203,100,0.1,2,B,0.4,30,470
0.6451612903225806,0.9488272921108742,0.45454545454545453,0.9758771929824561,0.7969942912167274,0.5939885824334548,0.7823980061781419,0.5333333333333333,0.5952380952380952,0.5056343918804952,0.4967215000575175,0.8719306692344728,0.5576737876328149,0.15052142857142845,100,0.1,3,B,0.4,31,469
0.7857142857142857,0.9491525423728814,0.4782608695652174,0.986784140969163,0.8674334140435835,0.7348668280871671,0.8635755391767456,0.5945945945945946,0.6962025316455697,0.5845905847763572,0.5642574947710899,0.9296307506053268,0.6752668701908624,0.18146666666666664,100,0.1,4,B,0.4,28,472
0.7878787878787878,0.9486081370449678,0.52,0.9844444444444445,0.8682434624618778,0.7364869249237556,0.8645161821429049,0.6265060240963856,0.7142857142857143,0.6095217286395631,0.5942408376963351,0.9298228538057233,0.651437352239875,0.16088333333333324,100,0.1,5,B,0.4,33,467
0.6,0.948936170212766,0.42857142857142855,0.9737991266375546,0.774468085106383,0.548936170212766,0.7545606020245554,0.5,0.5555555555555556,0.4699742031035358,0.4623655913978494,0.9123758865248227,0.4525312935233416,0.22285952380952373,100,0.1,6,B,0.4,30,470
0.7,0.948936170212766,0.4666666666666667,0.9802197802197802,0.824468085106383,0.6489361702127661,0.8150186004926122,0.56,0.6363636363636364,0.538517204332862,0.5258620689655171,0.8586524822695036,0.6415366353520897,0.1755053571428571,100,0.1,7,B,0.4,30,470
0.7333333333333333,0.948936170212766,0.4782608695652174,0.9823788546255506,0.8411347517730496,0.6822695035460993,0.8341981328333785,0.5789473684210527,0.6626506024096386,0.5606072028945467,0.5459704880817253,0.9193971631205675,0.7151892443932414,0.15935238095238086,100,0.1,8,B,0.4,30,470
0.8275862068965517,0.9490445859872612,0.5,0.9889380530973452,0.8883153964419064,0.7766307928838128,0.8862371065876816,0.6233766233766235,0.7317073170731707,0.6162177763161811,0.5940194870646209,0.9092905776411158,0.7291694487824858,0.150625,100,0.1,9,B,0.4,29,471
0.7419354838709677,0.9488272921108742,0.48936170212765956,0.9823399558498896,0.845381387990921,0.690762775981842,0.8390283881265649,0.5897435897435898,0.672514619883041,0.570818663587491,0.5566147536440724,0.9372721645230071,0.7242029467660146,0.19271904761904754,100,0.1,10,B,0.4,31,469
0.48484848484848486,0.9486081370449678,0.4,0.9630434782608696,0.7167283109467264,0.4334566218934528,0.6781822896251395,0.4383561643835617,0.46511627906976744,0.3966908111960821,0.39456585942114586,0.8677243527350594,0.5371183048719652,0.1949547619047619,100,0.1,11,B,0.4,33,467
0.7,0.948936170212766,0.4666666666666667,0.9802197802197802,0.824468085106383,0.6489361702127661,0.8150186004926122,0.56,0.6363636363636364,0.538517204332862,0.5258620689655171,0.9543262411347517,0.6765573490986081,0.18315595238095236,100,0.1,12,B,0.4,30,470
0.5737704918032787,0.9498861047835991,0.6140350877192983,0.9413092550790068,0.7618282982934389,0.5236565965868778,0.7382524077162136,0.5932203389830507,0.5813953488372093,0.5392677706701345,0.5388694616300964,0.8822398147802382,0.6816103361366351,0.3364101190476183,100,0.2,1,B,0.4,61,439
0.6065573770491803,0.9498861047835991,0.6271186440677966,0.9455782312925171,0.7782217409163897,0.5564434818327795,0.7590523198126745,0.6166666666666666,0.6105610561056105,0.5645116857605751,0.5644104389985227,0.898707942790993,0.6861136769282932,0.33635357142857136,100,0.2,2,B,0.4,61,439
0.5862068965517241,0.9479638009049773,0.5964912280701754,0.945823927765237,0.7670853487283507,0.5341706974567013,0.745454839525429,0.5913043478260869,0.5882352941176471,0.5382275216243982,0.5382015406382644,0.8938797004212826,0.652035847233523,0.2921324404761904,100,0.2,3,B,0.4,58,442
0.711864406779661,0.9478458049886621,0.6461538461538462,0.960919540229885,0.8298551058841616,0.6597102117683231,0.8214241849902182,0.6774193548387097,0.6976744186046512,0.6328447774060589,0.631879256396098,0.8929820515776932,0.693781650254835,0.23775000000000002,100,0.2,4,B,0.4,59,441
0.6166666666666667,0.95,0.6271186440677966,0.9478458049886621,0.7833333333333333,0.5666666666666667,0.7653975002136689,0.6218487394957983,0.6187290969899666,0.5708004798514626,0.5707745135444486,0.8921780303030302,0.675994921881873,0.343964583333333,100,0.2,5,B,0.4,60,440
0.6833333333333333,0.95,0.6507936507936508,0.9565217391304348,0.8166666666666667,0.6333333333333333,0.805708797684788,0.6666666666666666,0.6765676567656765,0.6201879394870995,0.6199480904708936,0.9016098484848485,0.7013350157903826,0.29164880952380867,100,0.2,6,B,0.4,60,440
0.7580645161290323,0.9497716894977168,0.6811594202898551,0.9651972157772621,0.8539181028133745,0.7078362056267491,0.8485211937436449,0.7175572519083969,0.7413249211356467,0.6763982767241634,0.6751194155661703,0.9013661805862425,0.7689760307544197,0.26312321428571417,100,0.2,7,B,0.4,62,438
0.7796610169491526,0.9478458049886621,0.6666666666666666,0.9698375870069605,0.8637534109689073,0.7275068219378147,0.859650175494921,0.71875,0.7540983606557377,0.6804859930520254,0.6777543055605284,0.9082785656635536,0.7392277606348964,0.27432142857142855,100,0.2,8,B,0.4,59,441
0.6724137931034483,0.9479638009049773,0.6290322580645161,0.95662100456621,0.8101887970042128,0.6203775940084255,0.7983883360190566,0.6499999999999999,0.6632653061224489,0.6027654286652765,0.6023329798515377,0.9528787642377907,0.7445925979723653,0.3212238095238094,100,0.2,9,B,0.4,58,442
0.603448275862069,0.9479638009049773,0.603448275862069,0.9479638009049773,0.7757060383835231,0.5514120767670463,0.7563379676016286,0.603448275862069,0.603448275862069,0.5514120767670463,0.5514120767670463,0.8956155406459666,0.7030846786043207,0.29871805555555553,100,0.2,10,B,0.4,58,442
0.7166666666666667,0.95,0.6615384615384615,0.960919540229885,0.8333333333333333,0.6666666666666665,0.8251262529657709,0.688,0.7049180327868853,0.6441832046699896,0.6435100548446069,0.9138636363636363,0.7234844049009348,0.2980119047619036,100,0.2,11,B,0.4,60,440
0.6964285714285714,0.9481981981981982,0.6290322580645161,0.9611872146118722,0.8223133848133848,0.6446267696267696,0.812620647413242,0.6610169491525423,0.6818181818181818,0.616823533956184,0.6157983709850929,0.9106338481338482,0.7414325055795657,0.31039583333333326,100,0.2,12,B,0.4,56,444
0.5833333333333334,0.95,0.7865168539325843,0.878345498783455,0.7666666666666666,0.5333333333333332,0.7444237144709098,0.6698564593301436,0.6151142355008787,0.5954773335584551,0.5850372865046909,0.937203947368421,0.8091538327305868,0.6391327380952382,100,0.4,1,B,0.4,120,380
0.6666666666666666,0.9477806788511749,0.7959183673469388,0.9029850746268657,0.8072236727589208,0.6144473455178416,0.7948923108829166,0.725581395348837,0.6890459363957597,0.6553162325885777,0.6511682906063759,0.9213139630894199,0.8287020597828249,0.5037738095238095,100,0.4,2,B,0.4,117,383
0.6475409836065574,0.9497354497354498,0.8061224489795918,0.8930348258706468,0.7986382166710035,0.5972764333420071,0.7842146563841492,0.7181818181818183,0.674061433447099,0.6462121659854972,0.6399033547068116,0.9084916298031053,0.8024323825031605,0.4929617424242425,100,0.4,3,B,0.4,122,378
0.6,0.95,0.7912087912087912,0.882640586797066,0.7749999999999999,0.5499999999999998,0.7549834435270749,0.6824644549763034,0.6304728546409807,0.6087833423338894,0.5995696868276357,0.8912719298245614,0.7805766955476015,0.462329761904762,100,0.4,4,B,0.4,120,380
0.6470588235294118,0.94750656167979,0.7938144329896907,0.8957816377171216,0.7972826926046008,0.5945653852092017,0.7830022229131428,0.7129629629629629,0.6719022687609075,0.6403201960102054,0.6349247473914784,0.9030635876397803,0.8037404753075648,0.45391666666666675,100,0.4,5,B,0.4,119,381
0.6611570247933884,0.9498680738786279,0.8080808080808081,0.8977556109725686,0.8055125493360082,0.6110250986720165,0.7924720497732524,0.7272727272727273,0.6861063464837049,0.6567219865349356,0.6513330698960973,0.9234719466189842,0.8325037310700616,0.474450595238095,100,0.4,6,B,0.4,121,379
0.5163934426229508,0.9497354497354498,0.7682926829268293,0.8588516746411483,0.7330644461792003,0.4661288923584006,0.7003121864354107,0.6176470588235294,0.5526315789473685,0.5406756002835547,0.5243438384232608,0.8963158122994189,0.776583675370417,0.6086095238095236,100,0.4,7,B,0.4,122,378
0.525,0.95,0.7682926829268293,0.8636363636363636,0.7375,0.4750000000000001,0.7062223445912768,0.6237623762376238,0.5604982206405694,0.5478743442775147,0.5327102803738317,0.9045942982456141,0.7916741148412675,0.5841067460317461,100,0.4,8,B,0.4,120,380
0.6637168141592921,0.9483204134366925,0.7894736842105263,0.9061728395061729,0.8060186137979923,0.6120372275959847,0.7933575509241871,0.7211538461538461,0.6855575868372943,0.6525040764335138,0.6486126257118623,0.9126706455374907,0.8186454994532886,0.4504190476190476,100,0.4,9,B,0.4,113,387
0.5041322314049587,0.9498680738786279,0.7625,0.8571428571428571,0.7270001526417933,0.4540003052835866,0.6919964679279532,0.6069651741293532,0.5407801418439716,0.5303942366859307,0.5131870840522554,0.8776794086220807,0.7485554817621953,0.5223166666666654,100,0.4,10,B,0.4,121,379
0.5867768595041323,0.9498680738786279,0.7888888888888889,0.8780487804878049,0.7683224666913802,0.5366449333827603,0.7465658747449821,0.6729857819905214,0.6184668989547039,0.5982547293194673,0.5879120879120879,0.8949824461937678,0.7771291851729212,0.5949773809523804,100,0.4,11,B,0.4,121,379
0.6747967479674797,0.9496021220159151,0.8137254901960784,0.8994974874371859,0.8121994349916974,0.6243988699833949,0.8004926132072409,0.7377777777777778,0.6986531986531986,0.6673347145776265,0.6625022881200806,0.912660930322831,0.8181883183880408,0.5171333333333331,100,0.4,12,B,0.4,123,377
0.4388888888888889,0.95,0.8315789473684211,0.7506172839506173,0.6944444444444444,0.38888888888888884,0.6457123542603506,0.5745454545454545,0.48466257668711654,0.4758252258056096,0.43368828654404656,0.8377777777777777,0.7839817264887692,0.7046428571428571,100,0.6,1,B,0.4,180,320
0.5722222222222222,0.95,0.865546218487395,0.7979002624671916,0.7611111111111111,0.5222222222222221,0.7372998786864887,0.6889632107023411,0.6138259833134684,0.588614046391706,0.5640352522032627,0.8816232638888888,0.8398863644623968,0.6727779761904765,100,0.6,2,B,0.4,180,320
0.4888888888888889,0.95,0.8461538461538461,0.7676767676767676,0.7194444444444444,0.4388888888888889,0.6815016100086957,0.6197183098591549,0.5339805825242718,0.5190408809237503,0.4835501147666412,0.8736111111111111,0.8204627854465572,0.6845136904761905,100,0.6,3,B,0.4,180,320
0.5777777777777777,0.95,0.8666666666666667,0.8,0.7638888888888888,0.5277777777777777,0.7408703590297622,0.6933333333333332,0.6190476190476191,0.5931710140017395,0.5692883895131087,0.8639236111111113,0.8206507894649895,0.5875776785714286,100,0.6,4,B,0.4,180,320
0.6666666666666666,0.95,0.8823529411764706,0.8351648351648352,0.8083333333333333,0.6166666666666667,0.7958224257542215,0.7594936708860759,0.7009345794392523,0.6651836553993731,0.6515040352164343,0.9000086805555556,0.8719420099720283,0.5929997023809525,100,0.6,5,B,0.4,180,320
0.4777777777777778,0.95,0.8431372549019608,0.7638190954773869,0.7138888888888889,0.4277777777777778,0.6737127643802578,0.6099290780141844,0.5231143552311436,0.5095512131016741,0.47257383966244726,0.8752256944444445,0.8107359320878796,0.6911261904761908,100,0.6,6,B,0.4,180,320
0.5611111111111111,0.95,0.8632478632478633,0.793733681462141,0.7555555555555555,0.5111111111111111,0.7301065371269836,0.6801346801346801,0.6033452807646356,0.5794743888181982,0.5534874976499342,0.9024045138888889,0.8491901631229075,0.6964333333333335,100,0.6,7,B,0.4,180,320
0.5166666666666667,0.95,0.8532110091743119,0.7774936061381074,0.7333333333333334,0.4666666666666668,0.7005949852327901,0.6435986159169551,0.5609167671893848,0.5425208018860926,0.5107353220596618,0.8601215277777778,0.8136068918703386,0.6282997023809523,100,0.6,8,B,0.4,180,320
0.5222222222222223,0.95,0.8545454545454545,0.7794871794871795,0.7361111111111112,0.4722222222222223,0.7043515536371813,0.6482758620689656,0.5662650602409639,0.5471784895299698,0.5161290322580645,0.8711545138888889,0.8257538267265905,0.6720366071428573,100,0.6,9,B,0.4,180,320
0.55,0.95,0.8608695652173913,0.7896103896103897,0.75,0.5,0.722841614740048,0.6711864406779661,0.592814371257485,0.570298147826109,0.5428840716305372,0.87359375,0.8105426738074479,0.6482000000000001,100,0.6,10,B,0.4,180,320
0.5833333333333334,0.95,0.8677685950413223,0.8021108179419525,0.7666666666666666,0.5333333333333332,0.7444237144709098,0.6976744186046512,0.6242568370986921,0.5977198509818347,0.5745277725827567,0.8621006944444446,0.819386151341297,0.6294751984126984,100,0.6,11,B,0.4,180,320
0.5111111111111111,0.95,0.8518518518518519,0.7755102040816326,0.7305555555555555,0.461111111111111,0.6968181653455624,0.6388888888888888,0.5555555555555556,0.5378509223571529,0.5053272450532724,0.8801388888888888,0.8207095206009917,0.7022875000000003,100,0.6,12,B,0.4,180,320
0.8,0.948936170212766,0.5,0.9867256637168141,0.8744680851063831,0.7489361702127662,0.8712915333975264,0.6153846153846154,0.7142857142857143,0.6037602624621278,0.5847176079734219,0.9146453900709222,0.7250555784348762,0.14811249999999979,150,0.1,1,B,0.4,30,470
0.9032258064516129,0.9488272921108742,0.5384615384615384,0.9933035714285714,0.9260265492812436,0.8520530985624872,0.9257458053375908,0.6746987951807228,0.7954545454545454,0.673121170064714,0.6472985682934476,0.9606919320448449,0.827620980458982,0.12001190476190456,150,0.1,2,B,0.4,31,469
0.8275862068965517,0.9490445859872612,0.5,0.9889380530973452,0.8883153964419064,0.7766307928838128,0.8862371065876816,0.6233766233766235,0.7317073170731707,0.6162177763161811,0.5940194870646209,0.9534372940918077,0.7736967795677049,0.15052976190476192,150,0.1,3,B,0.4,29,471
0.6333333333333333,0.948936170212766,0.4418604651162791,0.975929978118162,0.7911347517730496,0.5822695035460992,0.7752373235348118,0.5205479452054794,0.5828220858895705,0.49322067471713177,0.4840801886792453,0.930177304964539,0.6773259978470689,0.19865535714285637,150,0.1,4,B,0.4,30,470
0.6896551724137931,0.9490445859872612,0.45454545454545453,0.9802631578947368,0.8193498792005272,0.6386997584010543,0.8090200909603058,0.547945205479452,0.625,0.5269840184637936,0.5139625309296572,0.938062815725895,0.5903647765655089,0.15068452380952382,150,0.1,5,B,0.4,29,471
0.8,0.948936170212766,0.5,0.9867256637168141,0.8744680851063831,0.7489361702127662,0.8712915333975264,0.6153846153846154,0.7142857142857143,0.6037602624621278,0.5847176079734219,0.9251418439716312,0.7223148914367775,0.1745565476190476,150,0.1,6,B,0.4,30,470
