"size","rate","rep","scenario","tau","n_pos","n_neg","tau_op","sens","spec","ppv","npv","bal_acc","youden_j","g_mean","f1","f2","mcc","kappa","auc","auprc"
64,0.2,5,"B",0.4,71,429,0.343,0.492957746478873,0.948717948717949,0.614035087719298,0.918735891647856,0.720837847598411,0.441675695196822,0.683869769798358,0.546875,0.513196480938416,0.485089674898033,0.481272135370086,0.807790800748547,0.601834495618895
64,0.4,1,"A",0.6,83,300,0.445,0.686746987951807,0.953333333333333,0.802816901408451,0.916666666666667,0.82004016064257,0.64008032128514,0.809134596455202,0.74025974025974,0.707196029776675,0.678621598103759,0.675396220018646,0.923172690763052,0.829352234517932
64,0.4,1,"B",0.4,142,358,0.61575,0.422535211267606,0.949720670391061,0.769230769230769,0.805687203791469,0.686127940829333,0.372255881658667,0.633474880408765,0.545454545454546,0.464396284829721,0.462619278596134,0.430835078772425,0.83641513887796,0.73501476803104
64,0.4,2,"A",0.6,83,300,0.39025,0.72289156626506,0.95,0.8,0.925324675324675,0.83644578313253,0.67289156626506,0.828701989832176,0.759493670886076,0.737100737100737,0.698616387461615,0.697195406125166,0.871947791164659,0.80028462230986
64,0.4,2,"B",0.4,143,357,0.587,0.468531468531469,0.949579831932773,0.788235294117647,0.816867469879518,0.709055650232121,0.418111300464242,0.667014267571037,0.587719298245614,0.509893455098934,0.502991355362457,0.47597279518341,0.801757066462949,0.711009462944649
64,0.4,3,"A",0.6,80,300,0.4515,0.65,0.95,0.776119402985075,0.910543130990415,0.8,0.6,0.785811682275085,0.707482993197279,0.671834625322997,0.641870329883921,0.638015064244572,0.9123125,0.79318085792597
64,0.4,3,"B",0.4,137,363,0.559,0.503649635036496,0.947658402203857,0.784090909090909,0.83495145631068,0.725654018620177,0.451308037240353,0.6908601945468,0.613333333333333,0.542452830188679,0.528562952634799,0.507851744580712,0.85390400353904,0.726124033560808
64,0.4,4,"A",0.6,82,300,0.44025,0.695121951219512,0.95,0.791666666666667,0.919354838709677,0.822560975609756,0.645121951219512,0.812628976629886,0.74025974025974,0.7125,0.677270685108563,0.675031901318588,0.863333333333333,0.79687106075254
64,0.4,4,"B",0.4,142,358,0.5765,0.507042253521127,0.949720670391061,0.8,0.829268292682927,0.728381461956094,0.456762923912188,0.693936963225536,0.620689655172414,0.547112462006079,0.536121651578337,0.513489606368863,0.843663938940908,0.73881585782887
64,0.4,5,"A",0.6,80,300,0.40025,0.7125,0.95,0.791666666666667,0.925324675324675,0.83125,0.6625,0.822724133595217,0.75,0.727040816326531,0.689207344758647,0.687716262975779,0.940270833333333,0.848388174509277
