size,rate,rep,scenario,pattern,corruption,rate_full,rate_norr,delta
250,0.6,5,B,pure_straight,0.5,1.0,0.8,0.19999999999999996
250,0.6,5,B,pure_straight,0.6,0.8,1.0,-0.19999999999999996
250,0.6,5,B,pure_straight,0.7,0.8,1.0,-0.19999999999999996
250,0.6,5,B,pure_straight,0.8,1.0,1.0,0.0
250,0.6,5,B,pure_straight,0.9,1.0,1.0,0.0
250,0.6,5,B,pure_straight,1.0,1.0,1.0,0.0
250,0.6,5,B,random,0.1,0.0,0.2,-0.2
250,0.6,5,B,random,0.2,0.2,0.2,0.0
250,0.6,5,B,random,0.3,0.0,0.0,0.0
250,0.6,5,B,random,0.4,0.6,0.2,0.39999999999999997
250,0.6,5,B,random,0.5,0.2,0.2,0.0
250,0.6,5,B,random,0.6,0.6,0.6,0.0
250,0.6,5,B,random,0.7,0.8,0.6,0.20000000000000007
250,0.6,5,B,random,0.8,0.8,0.4,0.4
250,0.6,5,B,random,0.9,0.4,0.2,0.2
250,0.6,5,B,random,1.0,0.8,0.4,0.4
250,0.6,6,B,acquiescent,0.1,0.2,0.2,0.0
250,0.6,6,B,acquiescent,0.2,0.0,0.4,-0.4
250,0.6,6,B,acquiescent,0.3,0.2,0.4,-0.2
250,0.6,6,B,acquiescent,0.4,0.4,0.4,0.0
250,0.6,6,B,acquiescent,0.5,0.8,1.0,-0.19999999999999996
250,0.6,6,B,acquiescent,0.6,1.0,1.0,0.0
250,0.6,6,B,acquiescent,0.7,0.8,0.8,0.0
250,0.6,6,B,acquiescent,0.8,1.0,1.0,0.0
250,0.6,6,B,acquiescent,0.9,1.0,1.0,0.0
250,0.6,6,B,acquiescent,1.0,1.0,1.0,0.0
250,0.6,6,B,fatigue,0.1,0.0,0.0,0.0
250,0.6,6,B,fatigue,0.2,0.2,0.2,0.0
250,0.6,6,B,fatigue,0.3,0.2,0.0,0.2
250,0.6,6,B,fatigue,0.4,0.4,0.6,-0.19999999999999996
250,0.6,6,B,fatigue,0.5,0.0,0.6,-0.6
250,0.6,6,B,fatigue,0.6,0.6,0.6,0.0
250,0.6,6,B,fatigue,0.7,0.8,0.8,0.0
250,0.6,6,B,fatigue,0.8,0.6,0.6,0.0
250,0.6,6,B,fatigue,0.9,1.0,1.0,0.0
250,0.6,6,B,fatigue,1.0,1.0,1.0,0.0
250,0.6,6,B,longstring,0.1,0.0,0.0,0.0
250,0.6,6,B,longstring,0.2,0.0,0.0,0.0
250,0.6,6,B,longstring,0.3,0.4,0.4,0.0
250,0.6,6,B,longstring,0.4,0.8,0.2,0.6000000000000001
250,0.6,6,B,longstring,0.5,0.6,0.6,0.0
250,0.6,6,B,longstring,0.6,0.8,0.8,0.0
250,0.6,6,B,longstring,0.7,1.0,0.6,0.4
250,0.6,6,B,longstring,0.8,1.0,1.0,0.0
250,0.6,6,B,longstring,0.9,0.6,0.8,-0.20000000000000007
250,0.6,6,B,longstring,1.0,1.0,0.8,0.19999999999999996
250,0.6,6,B,mixed,0.1,0.2,0.4,-0.2
250,0.6,6,B,mixed,0.2,0.2,0.2,0.0
250,0.6,6,B,mixed,0.3,0.4,0.0,0.4
250,0.6,6,B,mixed,0.4,0.4,0.4,0.0
250,0.6,6,B,mixed,0.5,0.0,0.2,-0.2
250,0.6,6,B,mixed,0.6,0.4,0.2,0.2
250,0.6,6,B,mixed,0.7,0.6,0.4,0.19999999999999996
250,0.6,6,B,mixed,0.8,0.8,0.4,0.4
250,0.6,6,B,mixed,0.9,1.0,1.0,0.0
250,0.6,6,B,mixed,1.0,1.0,0.6,0.4
250,0.6,6,B,pure_straight,0.1,0.2,0.6,-0.39999999999999997
250,0.6,6,B,pure_straight,0.2,0.0,0.2,-0.2
250,0.6,6,B,pure_straight,0.3,0.4,0.8,-0.4
250,0.6,6,B,pure_straight,0.4,0.8,1.0,-0.19999999999999996
250,0.6,6,B,pure_straight,0.5,0.8,1.0,-0.19999999999999996
250,0.6,6,B,pure_straight,0.6,1.0,1.0,0.0
250,0.6,6,B,pure_straight,0.7,1.0,1.0,0.0
250,0.6,6,B,pure_straight,0.8,1.0,1.0,0.0
250,0.6,6,B,pure_straight,0.9,1.0,1.0,0.0
250,0.6,6,B,pure_straight,1.0,1.0,1.0,0.0
250,0.6,6,B,random,0.1,0.2,0.2,0.0
250,0.6,6,B,random,0.2,0.0,0.2,-0.2
250,0.6,6,B,random,0.3,0.2,0.2,0.0
250,0.6,6,B,random,0.4,0.4,0.0,0.4
250,0.6,6,B,random,0.5,0.2,0.4,-0.2
250,0.6,6,B,random,0.6,0.8,0.4,0.4
250,0.6,6,B,random,0.7,1.0,0.2,0.8
250,0.6,6,B,random,0.8,1.0,0.4,0.6
250,0.6,6,B,random,0.9,0.6,0.6,0.0
250,0.6,6,B,random,1.0,0.8,0.6,0.20000000000000007
250,0.6,7,B,acquiescent,0.1,0.0,0.4,-0.4
250,0.6,7,B,acquiescent,0.2,0.2,0.4,-0.2
250,0.6,7,B,acquiescent,0.3,0.2,0.6,-0.39999999999999997
250,0.6,7,B,acquiescent,0.4,0.8,0.6,0.20000000000000007
250,0.6,7,B,acquiescent,0.5,0.8,0.6,0.20000000000000007
250,0.6,7,B,acquiescent,0.6,1.0,0.6,0.4
250,0.6,7,B,acquiescent,0.7,0.8,0.8,0.0
250,0.6,7,B,acquiescent,0.8,1.0,1.0,0.0
250,0.6,7,B,acquiescent,0.9,1.0,1.0,0.0
250,0.6,7,B,acquiescent,1.0,1.0,1.0,0.0
250,0.6,7,B,fatigue,0.1,0.0,0.2,-0.2
250,0.6,7,B,fatigue,0.2,0.0,0.2,-0.2
250,0.6,7,B,fatigue,0.3,0.0,0.4,-0.4
250,0.6,7,B,fatigue,0.4,0.0,0.2,-0.2
250,0.6,7,B,fatigue,0.5,0.4,0.6,-0.19999999999999996
250,0.6,7,B,fatigue,0.6,0.8,0.8,0.0
250,0.6,7,B,fatigue,0.7,0.6,1.0,-0.4
250,0.6,7,B,fatigue,0.8,1.0,0.8,0.19999999999999996
250,0.6,7,B,fatigue,0.9,1.0,0.8,0.19999999999999996
250,0.6,7,B,fatigue,1.0,1.0,0.8,0.19999999999999996
250,0.6,7,B,longstring,0.1,0.0,0.4,-0.4
250,0.6,7,B,longstring,0.2,0.0,0.4,-0.4
250,0.6,7,B,longstring,0.3,0.0,0.0,0.0
250,0.6,7,B,longstring,0.4,0.4,0.4,0.0
250,0.6,7,B,longstring,0.5,0.6,0.4,0.19999999999999996
250,0.6,7,B,longstring,0.6,0.6,0.4,0.19999999999999996
250,0.6,7,B,longstring,0.7,1.0,0.8,0.19999999999999996
250,0.6,7,B,longstring,0.8,0.8,0.6,0.20000000000000007
250,0.6,7,B,longstring,0.9,1.0,0.6,0.4
250,0.6,7,B,longstring,1.0,1.0,1.0,0.0
250,0.6,7,B,mixed,0.1,0.0,0.0,0.0
250,0.6,7,B,mixed,0.2,0.4,0.2,0.2
250,0.6,7,B,mixed,0.3,0.6,0.2,0.39999999999999997
250,0.6,7,B,mixed,0.4,0.2,0.6,-0.39999999999999997
250,0.6,7,B,mixed,0.5,0.4,0.4,0.0
250,0.6,7,B,mixed,0.6,0.6,0.2,0.39999999999999997
250,0.6,7,B,mixed,0.7,1.0,0.8,0.19999999999999996
250,0.6,7,B,mixed,0.8,0.8,0.8,0.0
250,0.6,7,B,mixed,0.9,0.8,0.8,0.0
250,0.6,7,B,mixed,1.0,0.8,1.0,-0.19999999999999996
250,0.6,7,B,pure_straight,0.1,0.0,0.2,-0.2
250,0.6,7,B,pure_straight,0.2,0.2,0.2,0.0
250,0.6,7,B,pure_straight,0.3,0.2,0.2,0.0
250,0.6,7,B,pure_straight,0.4,0.4,0.4,0.0
250,0.6,7,B,pure_straight,0.5,1.0,0.8,0.19999999999999996
250,0.6,7,B,pure_straight,0.6,1.0,1.0,0.0
250,0.6,7,B,pure_straight,0.7,1.0,1.0,0.0
250,0.6,7,B,pure_straight,0.8,1.0,1.0,0.0
250,0.6,7,B,pure_straight,0.9,1.0,1.0,0.0
250,0.6,7,B,pure_straight,1.0,1.0,1.0,0.0
250,0.6,7,B,random,0.1,0.0,0.0,0.0
250,0.6,7,B,random,0.2,0.0,0.4,-0.4
250,0.6,7,B,random,0.3,0.4,0.4,0.0
250,0.6,7,B,random,0.4,0.0,0.2,-0.2
250,0.6,7,B,random,0.5,0.6,0.6,0.0
250,0.6,7,B,random,0.6,0.6,0.4,0.19999999999999996
250,0.6,7,B,random,0.7,1.0,0.6,0.4
250,0.6,7,B,random,0.8,0.8,0.8,0.0
250,0.6,7,B,random,0.9,1.0,0.4,0.6
250,0.6,7,B,random,1.0,1.0,0.6,0.4
250,0.6,8,B,acquiescent,0.1,0.0,0.0,0.0
250,0.6,8,B,acquiescent,0.2,0.4,0.0,0.4
250,0.6,8,B,acquiescent,0.3,0.0,0.4,-0.4
250,0.6,8,B,acquiescent,0.4,0.2,0.2,0.0
250,0.6,8,B,acquiescent,0.5,0.8,0.8,0.0
250,0.6,8,B,acquiescent,0.6,0.6,0.4,0.19999999999999996
250,0.6,8,B,acquiescent,0.7,1.0,1.0,0.0
250,0.6,8,B,acquiescent,0.8,1.0,1.0,0.0
250,0.6,8,B,acquiescent,0.9,1.0,1.0,0.0
250,0.6,8,B,acquiescent,1.0,1.0,1.0,0.0
250,0.6,8,B,fatigue,0.1,0.0,0.0,0.0
250,0.6,8,B,fatigue,0.2,0.0,0.2,-0.2
250,0.6,8,B,fatigue,0.3,0.0,0.2,-0.2
250,0.6,8,B,fatigue,0.4,0.4,0.4,0.0
250,0.6,8,B,fatigue,0.5,0.2,0.4,-0.2
250,0.6,8,B,fatigue,0.6,0.6,1.0,-0.4
250,0.6,8,B,fatigue,0.7,0.6,0.6,0.0
250,0.6,8,B,fatigue,0.8,1.0,1.0,0.0
250,0.6,8,B,fatigue,0.9,1.0,0.8,0.19999999999999996
250,0.6,8,B,fatigue,1.0,1.0,1.0,0.0
250,0.6,8,B,longstring,0.1,0.0,0.0,0.0
250,0.6,8,B,longstring,0.2,0.2,0.4,-0.2
250,0.6,8,B,longstring,0.3,0.2,0.2,0.0
250,0.6,8,B,longstring,0.4,0.2,0.8,-0.6000000000000001
250,0.6,8,B,longstring,0.5,0.6,1.0,-0.4
250,0.6,8,B,longstring,0.6,0.8,0.8,0.0
250,0.6,8,B,longstring,0.7,0.6,0.6,0.0
250,0.6,8,B,longstring,0.8,1.0,1.0,0.0
250,0.6,8,B,longstring,0.9,1.0,1.0,0.0
250,0.6,8,B,longstring,1.0,1.0,1.0,0.0
250,0.6,8,B,mixed,0.1,0.2,0.4,-0.2
250,0.6,8,B,mixed,0.2,0.0,0.0,0.0
250,0.6,8,B,mixed,0.3,0.0,0.0,0.0
250,0.6,8,B,mixed,0.4,0.2,0.6,-0.39999999999999997
250,0.6,8,B,mixed,0.5,0.8,0.2,0.6000000000000001
250,0.6,8,B,mixed,0.6,0.6,0.6,0.0
250,0.6,8,B,mixed,0.7,0.6,0.4,0.19999999999999996
250,0.6,8,B,mixed,0.8,1.0,0.8,0.19999999999999996
250,0.6,8,B,mixed,0.9,0.8,0.4,0.4
250,0.6,8,B,mixed,1.0,1.0,0.8,0.19999999999999996
250,0.6,8,B,pure_straight,0.1,0.0,0.0,0.0
250,0.6,8,B,pure_straight,0.2,0.4,0.6,-0.19999999999999996
250,0.6,8,B,pure_straight,0.3,0.4,0.2,0.2
250,0.6,8,B,pure_straight,0.4,0.4,0.6,-0.19999999999999996
250,0.6,8,B,pure_straight,0.5,0.8,0.8,0.0
250,0.6,8,B,pure_straight,0.6,1.0,0.8,0.19999999999999996
250,0.6,8,B,pure_straight,0.7,1.0,1.0,0.0
250,0.6,8,B,pure_straight,0.8,1.0,1.0,0.0
250,0.6,8,B,pure_straight,0.9,1.0,1.0,0.0
250,0.6,8,B,pure_straight,1.0,1.0,1.0,0.0
250,0.6,8,B,random,0.1,0.0,0.0,0.0
250,0.6,8,B,random,0.2,0.0,0.2,-0.2
250,0.6,8,B,random,0.3,0.6,0.0,0.6
250,0.6,8,B,random,0.4,1.0,0.6,0.4
250,0.6,8,B,random,0.5,0.6,0.2,0.39999999999999997
250,0.6,8,B,random,0.6,0.6,0.4,0.19999999999999996
250,0.6,8,B,random,0.7,0.8,0.4,0.4
250,0.6,8,B,random,0.8,0.8,0.8,0.0
250,0.6,8,B,random,0.9,1.0,0.4,0.6
250,0.6,8,B,random,1.0,1.0,0.4,0.6
250,0.6,9,B,acquiescent,0.1,0.6,0.4,0.19999999999999996
250,0.6,9,B,acquiescent,0.2,0.2,0.0,0.2
250,0.6,9,B,acquiescent,0.3,0.0,0.4,-0.4
250,0.6,9,B,acquiescent,0.4,0.2,0.6,-0.39999999999999997
250,0.6,9,B,acquiescent,0.5,0.4,0.6,-0.19999999999999996
250,0.6,9,B,acquiescent,0.6,0.8,0.8,0.0
250,0.6,9,B,acquiescent,0.7,1.0,0.6,0.4
250,0.6,9,B,acquiescent,0.8,1.0,1.0,0.0
250,0.6,9,B,acquiescent,0.9,1.0,1.0,0.0
250,0.6,9,B,acquiescent,1.0,1.0,1.0,0.0
250,0.6,9,B,fatigue,0.1,0.0,0.0,0.0
250,0.6,9,B,fatigue,0.2,0.0,0.0,0.0
250,0.6,9,B,fatigue,0.3,0.0,0.0,0.0
250,0.6,9,B,fatigue,0.4,0.0,0.2,-0.2
250,0.6,9,B,fatigue,0.5,0.2,0.4,-0.2
250,0.6,9,B,fatigue,0.6,1.0,1.0,0.0
250,0.6,9,B,fatigue,0.7,0.8,0.8,0.0
250,0.6,9,B,fatigue,0.8,1.0,1.0,0.0
250,0.6,9,B,fatigue,0.9,1.0,1.0,0.0
250,0.6,9,B,fatigue,1.0,1.0,1.0,0.0
250,0.6,9,B,longstring,0.1,0.0,0.0,0.0
250,0.6,9,B,longstring,0.2,0.2,0.2,0.0
250,0.6,9,B,longstring,0.3,0.4,0.4,0.0
250,0.6,9,B,longstring,0.4,0.4,0.8,-0.4
250,0.6,9,B,longstring,0.5,0.6,0.8,-0.20000000000000007
250,0.6,9,B,longstring,0.6,0.6,0.4,0.19999999999999996
250,0.6,9,B,longstring,0.7,1.0,1.0,0.0
250,0.6,9,B,longstring,0.8,0.6,0.6,0.0
250,0.6,9,B,longstring,0.9,1.0,1.0,0.0
250,0.6,9,B,longstring,1.0,0.8,0.8,0.0
250,0.6,9,B,mixed,0.1,0.0,0.0,0.0
250,0.6,9,B,mixed,0.2,0.2,0.4,-0.2
250,0.6,9,B,mixed,0.3,0.2,0.0,0.2
250,0.6,9,B,mixed,0.4,0.2,0.4,-0.2
250,0.6,9,B,mixed,0.5,0.6,0.4,0.19999999999999996
250,0.6,9,B,mixed,0.6,0.6,0.6,0.0
250,0.6,9,B,mixed,0.7,0.8,0.6,0.20000000000000007
250,0.6,9,B,mixed,0.8,0.8,0.6,0.20000000000000007
250,0.6,9,B,mixed,0.9,1.0,0.2,0.8
250,0.6,9,B,mixed,1.0,0.8,0.8,0.0
250,0.6,9,B,pure_straight,0.1,0.0,0.2,-0.2
250,0.6,9,B,pure_straight,0.2,0.2,0.2,0.0
250,0.6,9,B,pure_straight,0.3,0.4,0.8,-0.4
250,0.6,9,B,pure_straight,0.4,0.4,0.6,-0.19999999999999996
250,0.6,9,B,pure_straight,0.5,1.0,1.0,0.0
250,0.6,9,B,pure_straight,0.6,1.0,0.8,0.19999999999999996
250,0.6,9,B,pure_straight,0.7,1.0,1.0,0.0
250,0.6,9,B,pure_straight,0.8,1.0,1.0,0.0
250,0.6,9,B,pure_straight,0.9,1.0,1.0,0.0
250,0.6,9,B,pure_straight,1.0,1.0,1.0,0.0
250,0.6,9,B,random,0.1,0.2,0.2,0.0
250,0.6,9,B,random,0.2,0.0,0.2,-0.2
250,0.6,9,B,random,0.3,0.2,0.0,0.2
250,0.6,9,B,random,0.4,0.6,0.4,0.19999999999999996
250,0.6,9,B,random,0.5,0.6,0.4,0.19999999999999996
250,0.6,9,B,random,0.6,0.8,0.4,0.4
250,0.6,9,B,random,0.7,0.6,0.4,0.19999999999999996
250,0.6,9,B,random,0.8,1.0,0.6,0.4
250,0.6,9,B,random,0.9,1.0,1.0,0.0
250,0.6,9,B,random,1.0,1.0,0.6,0.4
250,0.6,10,B,acquiescent,0.1,0.0,0.0,0.0
250,0.6,10,B,acquiescent,0.2,0.2,0.4,-0.2
250,0.6,10,B,acquiescent,0.3,0.2,0.4,-0.2
250,0.6,10,B,acquiescent,0.4,0.8,0.8,0.0
250,0.6,10,B,acquiescent,0.5,0.4,0.4,0.0
250,0.6,10,B,acquiescent,0.6,0.8,1.0,-0.19999999999999996
250,0.6,10,B,acquiescent,0.7,1.0,1.0,0.0
250,0.6,10,B,acquiescent,0.8,1.0,1.0,0.0
250,0.6,10,B,acquiescent,0.9,1.0,1.0,0.0
250,0.6,10,B,acquiescent,1.0,1.0,1.0,0.0
250,0.6,10,B,fatigue,0.1,0.0,0.2,-0.2
250,0.6,10,B,fatigue,0.2,0.2,0.4,-0.2
250,0.6,10,B,fatigue,0.3,0.0,0.4,-0.4
250,0.6,10,B,fatigue,0.4,0.2,0.2,0.0
250,0.6,10,B,fatigue,0.5,0.2,0.6,-0.39999999999999997
250,0.6,10,B,fatigue,0.6,0.4,0.6,-0.19999999999999996
250,0.6,10,B,fatigue,0.7,1.0,0.6,0.4
250,0.6,10,B,fatigue,0.8,1.0,1.0,0.0
250,0.6,10,B,fatigue,0.9,0.8,0.8,0.0
250,0.6,10,B,fatigue,1.0,1.0,0.8,0.19999999999999996
250,0.6,10,B,longstring,0.1,0.0,0.2,-0.2
250,0.6,10,B,longstring,0.2,0.0,0.0,0.0
250,0.6,10,B,longstring,0.3,0.2,0.2,0.0
250,0.6,10,B,longstring,0.4,0.0,0.4,-0.4
250,0.6,10,B,longstring,0.5,0.4,0.8,-0.4
250,0.6,10,B,longstring,0.6,1.0,0.6,0.4
250,0.6,10,B,longstring,0.7,1.0,0.6,0.4
250,0.6,10,B,longstring,0.8,0.8,0.8,0.0
250,0.6,10,B,longstring,0.9,1.0,0.8,0.19999999999999996
250,0.6,10,B,longstring,1.0,1.0,1.0,0.0
250,0.6,10,B,mixed,0.1,0.2,0.2,0.0
250,0.6,10,B,mixed,0.2,0.2,0.0,0.2
250,0.6,10,B,mixed,0.3,0.2,0.0,0.2
250,0.6,10,B,mixed,0.4,0.4,0.4,0.0
250,0.6,10,B,mixed,0.5,0.8,1.0,-0.19999999999999996
250,0.6,10,B,mixed,0.6,0.6,0.8,-0.20000000000000007
250,0.6,10,B,mixed,0.7,1.0,0.4,0.6
250,0.6,10,B,mixed,0.8,1.0,0.6,0.4
250,0.6,10,B,mixed,0.9,1.0,0.4,0.6
250,0.6,10,B,mixed,1.0,0.8,0.6,0.20000000000000007
250,0.6,10,B,pure_straight,0.1,0.0,0.0,0.0
250,0.6,10,B,pure_straight,0.2,0.0,0.0,0.0
250,0.6,10,B,pure_straight,0.3,0.4,0.4,0.0
250,0.6,10,B,pure_straight,0.4,0.6,0.4,0.19999999999999996
250,0.6,10,B,pure_straight,0.5,0.8,1.0,-0.19999999999999996
250,0.6,10,B,pure_straight,0.6,1.0,0.8,0.19999999999999996
250,0.6,10,B,pure_straight,0.7,1.0,1.0,0.0
250,0.6,10,B,pure_straight,0.8,1.0,1.0,0.0
250,0.6,10,B,pure_straight,0.9,1.0,1.0,0.0
250,0.6,10,B,pure_straight,1.0,1.0,1.0,0.0
250,0.6,10,B,random,0.1,0.0,0.2,-0.2
250,0.6,10,B,random,0.2,0.4,0.4,0.0
250,0.6,10,B,random,0.3,0.0,0.2,-0.2
250,0.6,10,B,random,0.4,0.0,0.2,-0.2
250,0.6,10,B,random,0.5,0.4,0.8,-0.4
250,0.6,10,B,random,0.6,0.8,0.4,0.4
250,0.6,10,B,random,0.7,1.0,0.8,0.19999999999999996
250,0.6,10,B,random,0.8,1.0,0.6,0.4
250,0.6,10,B,random,0.9,0.8,0.6,0.20000000000000007
250,0.6,10,B,random,1.0,1.0,0.4,0.6
250,0.6,11,B,acquiescent,0.1,0.0,0.0,0.0
250,0.6,11,B,acquiescent,0.2,0.4,0.6,-0.19999999999999996
250,0.6,11,B,acquiescent,0.3,0.0,0.2,-0.2
250,0.6,11,B,acquiescent,0.4,0.4,0.2,0.2
250,0.6,11,B,acquiescent,0.5,0.8,0.8,0.0
250,0.6,11,B,acquiescent,0.6,1.0,0.6,0.4
250,0.6,11,B,acquiescent,0.7,0.6,0.6,0.0
250,0.6,11,B,acquiescent,0.8,1.0,0.8,0.19999999999999996
250,0.6,11,B,acquiescent,0.9,1.0,1.0,0.0
250,0.6,11,B,acquiescent,1.0,1.0,1.0,0.0
250,0.6,11,B,fatigue,0.1,0.0,0.0,0.0
250,0.6,11,B,fatigue,0.2,0.0,0.4,-0.4
250,0.6,11,B,fatigue,0.3,0.2,0.8,-0.6000000000000001
250,0.6,11,B,fatigue,0.4,0.0,0.6,-0.6
250,0.6,11,B,fatigue,0.5,0.4,0.8,-0.4
250,0.6,11,B,fatigue,0.6,0.4,0.6,-0.19999999999999996
250,0.6,11,B,fatigue,0.7,0.4,0.8,-0.4
250,0.6,11,B,fatigue,0.8,0.8,1.0,-0.19999999999999996
250,0.6,11,B,fatigue,0.9,1.0,1.0,0.0
250,0.6,11,B,fatigue,1.0,1.0,1.0,0.0
250,0.6,11,B,longstring,0.1,0.0,0.0,0.0
250,0.6,11,B,longstring,0.2,0.0,0.0,0.0
250,0.6,11,B,longstring,0.3,0.6,0.4,0.19999999999999996
250,0.6,11,B,longstring,0.4,0.6,0.4,0.19999999999999996
250,0.6,11,B,longstring,0.5,1.0,0.8,0.19999999999999996
250,0.6,11,B,longstring,0.6,0.6,1.0,-0.4
250,0.6,11,B,longstring,0.7,1.0,0.8,0.19999999999999996
250,0.6,11,B,longstring,0.8,0.8,0.6,0.20000000000000007
250,0.6,11,B,longstring,0.9,1.0,1.0,0.0
250,0.6,11,B,longstring,1.0,1.0,1.0,0.0
250,0.6,11,B,mixed,0.1,0.0,0.0,0.0
250,0.6,11,B,mixed,0.2,0.4,0.2,0.2
250,0.6,11,B,mixed,0.3,0.0,0.0,0.0
250,0.6,11,B,mixed,0.4,0.2,0.2,0.0
250,0.6,11,B,mixed,0.5,0.8,0.8,0.0
250,0.6,11,B,mixed,0.6,1.0,0.8,0.19999999999999996
250,0.6,11,B,mixed,0.7,1.0,0.6,0.4
250,0.6,11,B,mixed,0.8,1.0,1.0,0.0
250,0.6,11,B,mixed,0.9,0.8,0.2,0.6000000000000001
250,0.6,11,B,mixed,1.0,1.0,1.0,0.0
250,0.6,11,B,pure_straight,0.1,0.0,0.0,0.0
250,0.6,11,B,pure_straight,0.2,0.2,0.2,0.0
250,0.6,11,B,pure_straight,0.3,0.2,0.2,0.0
250,0.6,11,B,pure_straight,0.4,0.8,1.0,-0.19999999999999996
250,0.6,11,B,pure_straight,0.5,1.0,1.0,0.0
250,0.6,11,B,pure_straight,0.6,0.8,0.6,0.20000000000000007
250,0.6,11,B,pure_straight,0.7,1.0,1.0,0.0
250,0.6,11,B,pure_straight,0.8,1.0,1.0,0.0
250,0.6,11,B,pure_straight,0.9,1.0,1.0,0.0
250,0.6,11,B,pure_straight,1.0,1.0,1.0,0.0
250,0.6,11,B,random,0.1,0.0,0.2,-0.2
250,0.6,11,B,random,0.2,0.2,0.2,0.0
250,0.6,11,B,random,0.3,0.6,0.2,0.39999999999999997
250,0.6,11,B,random,0.4,0.2,0.6,-0.39999999999999997
250,0.6,11,B,random,0.5,0.6,0.4,0.19999999999999996
250,0.6,11,B,random,0.6,0.8,0.6,0.20000000000000007
250,0.6,11,B,random,0.7,0.8,0.4,0.4
250,0.6,11,B,random,0.8,0.8,0.2,0.6000000000000001
250,0.6,11,B,random,0.9,0.6,0.4,0.19999999999999996
250,0.6,11,B,random,1.0,0.8,0.6,0.20000000000000007
250,0.6,12,B,acquiescent,0.1,0.2,0.2,0.0
250,0.6,12,B,acquiescent,0.2,0.2,0.0,0.2
250,0.6,12,B,acquiescent,0.3,0.2,0.2,0.0
250,0.6,12,B,acquiescent,0.4,0.6,0.8,-0.20000000000000007
250,0.6,12,B,acquiescent,0.5,0.8,0.6,0.20000000000000007
250,0.6,12,B,acquiescent,0.6,0.8,1.0,-0.19999999999999996
250,0.6,12,B,acquiescent,0.7,1.0,0.8,0.19999999999999996
250,0.6,12,B,acquiescent,0.8,1.0,1.0,0.0
250,0.6,12,B,acquiescent,0.9,1.0,1.0,0.0
250,0.6,12,B,acquiescent,1.0,1.0,1.0,0.0
250,0.6,12,B,fatigue,0.1,0.0,0.0,0.0
250,0.6,12,B,fatigue,0.2,0.0,0.0,0.0
250,0.6,12,B,fatigue,0.3,0.2,0.0,0.2
250,0.6,12,B,fatigue,0.4,0.2,0.4,-0.2
250,0.6,12,B,fatigue,0.5,0.6,0.6,0.0
250,0.6,12,B,fatigue,0.6,0.2,0.2,0.0
250,0.6,12,B,fatigue,0.7,0.6,0.8,-0.20000000000000007
250,0.6,12,B,fatigue,0.8,1.0,1.0,0.0
250,0.6,12,B,fatigue,0.9,1.0,0.8,0.19999999999999996
250,0.6,12,B,fatigue,1.0,1.0,1.0,0.0
250,0.6,12,B,longstring,0.1,0.2,0.0,0.2
250,0.6,12,B,longstring,0.2,0.4,0.4,0.0
250,0.6,12,B,longstring,0.3,0.6,0.4,0.19999999999999996
250,0.6,12,B,longstring,0.4,0.4,0.4,0.0
250,0.6,12,B,longstring,0.5,0.8,1.0,-0.19999999999999996
250,0.6,12,B,longstring,0.6,1.0,0.8,0.19999999999999996
250,0.6,12,B,longstring,0.7,0.8,0.8,0.0
250,0.6,12,B,longstring,0.8,0.8,0.8,0.0
250,0.6,12,B,longstring,0.9,0.8,0.8,0.0
250,0.6,12,B,longstring,1.0,1.0,1.0,0.0
250,0.6,12,B,mixed,0.1,0.0,0.0,0.0
250,0.6,12,B,mixed,0.2,0.0,0.2,-0.2
250,0.6,12,B,mixed,0.3,0.0,0.0,0.0
250,0.6,12,B,mixed,0.4,0.0,0.0,0.0
250,0.6,12,B,mixed,0.5,0.6,0.8,-0.20000000000000007
250,0.6,12,B,mixed,0.6,0.4,0.2,0.2
250,0.6,12,B,mixed,0.7,1.0,0.6,0.4
250,0.6,12,B,mixed,0.8,0.6,0.4,0.19999999999999996
250,0.6,12,B,mixed,0.9,1.0,0.4,0.6
250,0.6,12,B,mixed,1.0,1.0,0.6,0.4
250,0.6,12,B,pure_straight,0.1,0.0,0.0,0.0
250,0.6,12,B,pure_straight,0.2,0.4,0.4,0.0
250,0.6,12,B,pure_straight,0.3,0.2,0.6,-0.39999999999999997
250,0.6,12,B,pure_straight,0.4,0.8,0.6,0.20000000000000007
250,0.6,12,B,pure_straight,0.5,0.8,0.6,0.20000000000000007
250,0.6,12,B,pure_straight,0.6,1.0,1.0,0.0
250,0.6,12,B,pure_straight,0.7,1.0,0.8,0.19999999999999996
250,0.6,12,B,pure_straight,0.8,1.0,1.0,0.0
250,0.6,12,B,pure_straight,0.9,1.0,1.0,0.0
250,0.6,12,B,pure_straight,1.0,1.0,1.0,0.0
250,0.6,12,B,random,0.1,0.0,0.0,0.0
250,0.6,12,B,random,0.2,0.2,0.2,0.0
250,0.6,12,B,random,0.3,0.0,0.0,0.0
250,0.6,12,B,random,0.4,0.6,0.4,0.19999999999999996
250,0.6,12,B,random,0.5,0.2,0.2,0.0
250,0.6,12,B,random,0.6,1.0,0.8,0.19999999999999996
250,0.6,12,B,random,0.7,1.0,1.0,0.0
250,0.6,12,B,random,0.8,0.8,0.6,0.20000000000000007
250,0.6,12,B,random,0.9,1.0,1.0,0.0
250,0.6,12,B,random,1.0,1.0,0.6,0.4
