"nF","ipf","total_items","rep","z_threshold","n_true_careless","n_noise","n_clean","mcc_std","mcc_f","sens_std","spec_std","sens_f","spec_f","noise_flagged_std","noise_flagged_f","mode_std","mode_f","n_pairs_std","n_pairs_f"
12,6,72,3,0.3,22,23,255,0.135261315309239,0.238874464060417,0.5,0.733812949640288,0.409090909090909,0.89568345323741,0.652173913043478,0.347826086956522,"coupled","efa_d",77,281
12,6,72,3,0.5,22,23,255,0.195909693423357,0.21309687843322,0.636363636363636,0.712230215827338,0.454545454545455,0.852517985611511,0.652173913043478,0.391304347826087,"coupled","efa_d",77,281
12,6,72,3,0.7,22,23,255,0.237043424475435,0.325867029792821,0.772727272727273,0.665467625899281,0.681818181818182,0.827338129496403,0.652173913043478,0.434782608695652,"coupled","efa_d",77,281
12,6,72,3,0.9,22,23,255,0.225301768428983,0.361637853230649,0.772727272727273,0.647482014388489,0.818181818181818,0.787769784172662,0.652173913043478,0.478260869565217,"coupled","efa_d",77,281
12,6,72,3,1.1,22,23,255,0.240083228301704,0.340527270006842,0.863636363636364,0.593525179856115,0.818181818181818,0.766187050359712,0.739130434782609,0.478260869565217,"coupled","efa_d",77,281
12,6,72,3,1.3,22,23,255,0.219907177610713,0.352285059663504,0.863636363636364,0.557553956834532,0.909090909090909,0.723021582733813,0.826086956521739,0.521739130434783,"coupled","efa_d",77,281
12,6,72,3,1.5,22,23,255,0.199004423718491,0.311595073068386,0.863636363636364,0.517985611510791,0.909090909090909,0.669064748201439,0.826086956521739,0.652173913043478,"coupled","efa_d",77,281
12,6,72,3,1.7,22,23,255,0.232231976901193,0.270084569576043,0.954545454545455,0.489208633093525,0.909090909090909,0.60431654676259,0.826086956521739,0.739130434782609,"coupled","efa_d",77,281
12,6,72,3,1.9,22,23,255,0.221892947656,0.239674997400121,0.954545454545455,0.467625899280576,0.909090909090909,0.550359712230216,0.826086956521739,0.826086956521739,"coupled","efa_d",77,281
12,6,72,3,2.1,22,23,255,0.211815781851743,0.224583398489505,0.954545454545455,0.446043165467626,0.909090909090909,0.52158273381295,0.826086956521739,0.826086956521739,"coupled","efa_d",77,281
12,6,72,3,2.3,22,23,255,0.218679141839708,0.208327448629855,1,0.406474820143885,0.909090909090909,0.489208633093525,0.869565217391304,0.869565217391304,"coupled","efa_d",77,281
12,6,72,3,2.5,22,23,255,0.197427893179956,0.169195491466124,1,0.356115107913669,0.909090909090909,0.406474820143885,0.869565217391304,0.869565217391304,"coupled","efa_d",77,281
12,6,72,3,2.7,22,23,255,0.188558121976651,0.154440198702062,1,0.334532374100719,0.909090909090909,0.37410071942446,0.869565217391304,0.869565217391304,"coupled","efa_d",77,281
12,6,72,3,2.9,22,23,255,0.172531191610128,0.133262485033351,1,0.294964028776978,0.909090909090909,0.327338129496403,0.91304347826087,0.869565217391304,"coupled","efa_d",77,281
20,6,120,3,0.1,23,22,255,0.490130028505724,0.530224432233277,0.565217391304348,0.953068592057762,0.434782608695652,0.985559566787004,0.227272727272727,0.181818181818182,"coupled","efa_d",215,497
20,6,120,3,0.3,23,22,255,0.499293819874301,0.525438922189867,0.608695652173913,0.945848375451264,0.478260869565217,0.978339350180505,0.227272727272727,0.181818181818182,"coupled","efa_d",215,497
20,6,120,3,0.5,23,22,255,0.501538867453958,0.507494941226962,0.695652173913043,0.924187725631769,0.478260869565217,0.974729241877256,0.363636363636364,0.181818181818182,"coupled","efa_d",215,497
20,6,120,3,0.7,23,22,255,0.525693328861511,0.495658739900033,0.782608695652174,0.909747292418773,0.521739130434783,0.963898916967509,0.409090909090909,0.227272727272727,"coupled","efa_d",215,497
20,6,120,3,0.9,23,22,255,0.53802884448257,0.579190603037351,0.826086956521739,0.902527075812274,0.652173913043478,0.96028880866426,0.454545454545455,0.227272727272727,"coupled","efa_d",215,497
20,6,120,3,1.1,23,22,255,0.55050048773411,0.597757114843865,0.869565217391304,0.895306859205776,0.782608695652174,0.938628158844765,0.545454545454545,0.272727272727273,"coupled","efa_d",215,497
20,6,120,3,1.3,23,22,255,0.537178142462467,0.53802884448257,0.91304347826087,0.873646209386282,0.826086956521739,0.902527075812274,0.590909090909091,0.409090909090909,"coupled","efa_d",215,497
20,6,120,3,1.5,23,22,255,0.544986136114971,0.517197243662754,0.956521739130435,0.862815884476534,0.869565217391304,0.877256317689531,0.636363636363636,0.409090909090909,"coupled","efa_d",215,497
20,6,120,3,1.7,23,22,255,0.512331385569407,0.517489252342082,0.956521739130435,0.84115523465704,0.956521739130435,0.844765342960289,0.636363636363636,0.409090909090909,"coupled","efa_d",215,497
20,6,120,3,1.9,23,22,255,0.492701409928726,0.453510029289072,0.956521739130435,0.826714801444043,0.956521739130435,0.794223826714801,0.681818181818182,0.545454545454545,"coupled","efa_d",215,497
20,6,120,3,2.1,23,22,255,0.457568559326402,0.430480241792797,0.956521739130435,0.797833935018051,0.956521739130435,0.772563176895307,0.681818181818182,0.636363636363636,"coupled","efa_d",215,497
20,6,120,3,2.3,23,22,255,0.458283056117412,0.406103021008837,1,0.776173285198556,0.956521739130435,0.747292418772563,0.681818181818182,0.681818181818182,"coupled","efa_d",215,497
20,6,120,3,2.5,23,22,255,0.426573347323467,0.377962073287691,1,0.743682310469314,0.956521739130435,0.714801444043321,0.727272727272727,0.681818181818182,"coupled","efa_d",215,497
20,6,120,3,2.7,23,22,255,0.407510713907571,0.358103917025738,1,0.72202166064982,0.956521739130435,0.689530685920578,0.727272727272727,0.818181818181818,"coupled","efa_d",215,497
20,6,120,3,2.9,23,22,255,0.37600484942991,0.3397096633246,1,0.682310469314079,0.956521739130435,0.664259927797834,0.727272727272727,0.818181818181818,"coupled","efa_d",215,497
30,6,180,3,0.1,22,23,255,0.353336457872031,0.446400951827269,0.272727272727273,0.982014388489209,0.318181818181818,0.989208633093525,0.130434782608696,0.0869565217391304,"coupled","efa_d",484,870
30,6,180,3,0.3,22,23,255,0.502302200861439,0.489409548195021,0.454545454545455,0.97841726618705,0.363636363636364,0.989208633093525,0.130434782608696,0.0869565217391304,"coupled","efa_d",484,870
30,6,180,3,0.5,22,23,255,0.484109165322126,0.543994216847677,0.454545454545455,0.974820143884892,0.454545454545455,0.985611510791367,0.130434782608696,0.130434782608696,"coupled","efa_d",484,870
30,6,180,3,0.7,22,23,255,0.504347970633936,0.559209549901632,0.5,0.971223021582734,0.5,0.982014388489209,0.173913043478261,0.130434782608696,"coupled","efa_d",484,870
30,6,180,3,0.9,22,23,255,0.562889016969435,0.609347548142736,0.636363636363636,0.960431654676259,0.590909090909091,0.97841726618705,0.173913043478261,0.173913043478261,"coupled","efa_d",484,870
30,6,180,3,1.1,22,23,255,0.537067383828426,0.558534990189666,0.636363636363636,0.953237410071942,0.590909090909091,0.967625899280576,0.217391304347826,0.217391304347826,"coupled","efa_d",484,870
30,6,180,3,1.3,22,23,255,0.557050908275059,0.595080590580416,0.681818181818182,0.949640287769784,0.681818181818182,0.960431654676259,0.260869565217391,0.217391304347826,"coupled","efa_d",484,870
30,6,180,3,1.5,22,23,255,0.534619996549723,0.524143348910804,0.681818181818182,0.942446043165468,0.681818181818182,0.938848920863309,0.304347826086957,0.217391304347826,"coupled","efa_d",484,870
30,6,180,3,1.7,22,23,255,0.504485646720684,0.453897888575734,0.681818181818182,0.931654676258993,0.681818181818182,0.910071942446043,0.347826086956522,0.391304347826087,"coupled","efa_d",484,870
30,6,180,3,1.9,22,23,255,0.49151373569527,0.41261685426846,0.727272727272727,0.913669064748201,0.681818181818182,0.888489208633094,0.347826086956522,0.434782608695652,"coupled","efa_d",484,870
30,6,180,3,2.1,22,23,255,0.441608463121241,0.390303261733874,0.727272727272727,0.888489208633094,0.727272727272727,0.856115107913669,0.478260869565217,0.478260869565217,"coupled","efa_d",484,870
30,6,180,3,2.3,22,23,255,0.428500641098063,0.362795012360674,0.772727272727273,0.863309352517986,0.772727272727273,0.81294964028777,0.478260869565217,0.478260869565217,"coupled","efa_d",484,870
30,6,180,3,2.5,22,23,255,0.393268177815317,0.350841784549443,0.772727272727273,0.838129496402878,0.818181818181818,0.776978417266187,0.521739130434783,0.521739130434783,"coupled","efa_d",484,870
30,6,180,3,2.7,22,23,255,0.347068184178886,0.327449413109127,0.772727272727273,0.798561151079137,0.818181818181818,0.751798561151079,0.608695652173913,0.565217391304348,"coupled","efa_d",484,870
30,6,180,3,2.9,22,23,255,0.347352362692997,0.283968766623077,0.818181818181818,0.773381294964029,0.818181818181818,0.697841726618705,0.652173913043478,0.608695652173913,"coupled","efa_d",484,870
4,10,40,3,0.1,24,21,255,0.206452865878165,0.172937790248593,0.416666666666667,0.86231884057971,0.375,0.858695652173913,0.285714285714286,0.238095238095238,"weighted","efa_d",780,259
4,10,40,3,0.3,24,21,255,0.183279422677888,0.119457062491385,0.458333333333333,0.815217391304348,0.375,0.804347826086957,0.285714285714286,0.285714285714286,"weighted","efa_d",780,259
4,10,40,3,0.5,24,21,255,0.17638735438379,0.127809339536386,0.5,0.778985507246377,0.458333333333333,0.75,0.333333333333333,0.285714285714286,"weighted","efa_d",780,259
4,10,40,3,0.7,24,21,255,0.16354926752434,0.153920184211787,0.541666666666667,0.731884057971015,0.583333333333333,0.684782608695652,0.380952380952381,0.380952380952381,"weighted","efa_d",780,259
4,10,40,3,0.9,24,21,255,0.165187209546804,0.155747155451037,0.625,0.666666666666667,0.625,0.652173913043478,0.380952380952381,0.380952380952381,"weighted","efa_d",780,259
4,10,40,3,1.1,24,21,255,0.147374689416529,0.194963019987512,0.666666666666667,0.601449275362319,0.75,0.605072463768116,0.571428571428571,0.428571428571429,"weighted","efa_d",780,259
4,10,40,3,1.3,24,21,255,0.126811354914676,0.169523219983887,0.708333333333333,0.52536231884058,0.75,0.561594202898551,0.619047619047619,0.476190476190476,"weighted","efa_d",780,259
4,10,40,3,1.5,24,21,255,0.137624032201092,0.131902542482886,0.791666666666667,0.460144927536232,0.75,0.492753623188406,0.619047619047619,0.571428571428571,"weighted","efa_d",780,259
4,10,40,3,1.7,24,21,255,0.107985876005133,0.142262431715737,0.791666666666667,0.402173913043478,0.833333333333333,0.423913043478261,0.80952380952381,0.619047619047619,"weighted","efa_d",780,259
4,10,40,3,1.9,24,21,255,0.109717328383052,0.139105050240417,0.833333333333333,0.358695652173913,0.875,0.369565217391304,0.80952380952381,0.666666666666667,"weighted","efa_d",780,259
4,10,40,3,2.1,24,21,255,0.130880105797703,0.125035737329432,0.916666666666667,0.300724637681159,0.875,0.340579710144928,0.80952380952381,0.666666666666667,"weighted","efa_d",780,259
4,10,40,3,2.3,24,21,255,0.117019066519031,0.129162538800297,0.916666666666667,0.271739130434783,0.916666666666667,0.297101449275362,0.80952380952381,0.714285714285714,"weighted","efa_d",780,259
4,10,40,3,2.5,24,21,255,0.162680755946693,0.111731873349117,1,0.253623188405797,0.916666666666667,0.260869565217391,0.80952380952381,0.714285714285714,"weighted","efa_d",780,259
4,10,40,3,2.7,24,21,255,0.153562461637508,0.097287051216159,1,0.231884057971014,0.916666666666667,0.231884057971014,0.80952380952381,0.714285714285714,"weighted","efa_d",780,259
4,10,40,3,2.9,24,21,255,0.1428187970927,0.0782030780295637,1,0.206521739130435,0.916666666666667,0.195652173913043,0.857142857142857,0.714285714285714,"weighted","efa_d",780,259
8,10,80,3,0.1,22,23,255,0.270896212967185,0.41328407614648,0.590909090909091,0.827338129496403,0.5,0.946043165467626,0.260869565217391,0.304347826086957,"coupled","efa_d",95,619
8,10,80,3,0.3,22,23,255,0.305821307793239,0.391507805308544,0.681818181818182,0.809352517985611,0.545454545454545,0.924460431654676,0.347826086956522,0.304347826086957,"coupled","efa_d",95,619
8,10,80,3,0.5,22,23,255,0.306550621329498,0.317106997573535,0.727272727272727,0.784172661870504,0.545454545454545,0.884892086330935,0.347826086956522,0.347826086956522,"coupled","efa_d",95,619
8,10,80,3,0.7,22,23,255,0.277143813885363,0.365534110273527,0.727272727272727,0.751798561151079,0.636363636363636,0.877697841726619,0.434782608695652,0.347826086956522,"coupled","efa_d",95,619
8,10,80,3,0.9,22,23,255,0.275799848991793,0.349261018007163,0.772727272727273,0.719424460431655,0.636363636363636,0.866906474820144,0.521739130434783,0.347826086956522,"coupled","efa_d",95,619
8,10,80,3,1.1,22,23,255,0.32707081341753,0.294473288964996,0.909090909090909,0.690647482014389,0.636363636363636,0.823741007194245,0.521739130434783,0.391304347826087,"coupled","efa_d",95,619
8,10,80,3,1.3,22,23,255,0.33298578380029,0.291018172769391,0.954545454545455,0.665467625899281,0.681818181818182,0.794964028776978,0.521739130434783,0.391304347826087,"coupled","efa_d",95,619
8,10,80,3,1.5,22,23,255,0.339796599420114,0.268120492663802,1,0.640287769784173,0.727272727272727,0.741007194244604,0.521739130434783,0.521739130434783,"coupled","efa_d",95,619
8,10,80,3,1.7,22,23,255,0.319518969552675,0.267556400544972,1,0.607913669064748,0.772727272727273,0.70863309352518,0.565217391304348,0.608695652173913,"coupled","efa_d",95,619
8,10,80,3,1.9,22,23,255,0.300735651642021,0.249320798815526,1,0.575539568345324,0.772727272727273,0.683453237410072,0.608695652173913,0.608695652173913,"coupled","efa_d",95,619
8,10,80,3,2.1,22,23,255,0.290851153428617,0.223011767202472,1,0.557553956834532,0.772727272727273,0.643884892086331,0.608695652173913,0.608695652173913,"coupled","efa_d",95,619
8,10,80,3,2.3,22,23,255,0.273908184855308,0.218476053096544,1,0.525179856115108,0.818181818181818,0.597122302158273,0.652173913043478,0.652173913043478,"coupled","efa_d",95,619
8,10,80,3,2.5,22,23,255,0.252747749704122,0.194296869659155,1,0.482014388489209,0.818181818181818,0.553956834532374,0.695652173913043,0.695652173913043,"coupled","efa_d",95,619
8,10,80,3,2.7,22,23,255,0.236125804780954,0.175281757969113,1,0.446043165467626,0.818181818181818,0.517985611510791,0.739130434782609,0.695652173913043,"coupled","efa_d",95,619
8,10,80,3,2.9,22,23,255,0.220234268399559,0.149865354980599,1,0.410071942446043,0.818181818181818,0.467625899280576,0.826086956521739,0.695652173913043,"coupled","efa_d",95,619
12,10,120,3,0.1,23,22,255,0.456896948670709,0.492465411423939,0.565217391304348,0.942238267148014,0.391304347826087,0.985559566787004,0.227272727272727,0.0454545454545455,"coupled","efa_d",215,855
12,10,120,3,0.3,23,22,255,0.471895304680045,0.471251339977093,0.652173913043478,0.924187725631769,0.434782608695652,0.974729241877256,0.227272727272727,0.136363636363636,"coupled","efa_d",215,855
12,10,120,3,0.5,23,22,255,0.497544776997256,0.495658739900033,0.739130434782609,0.909747292418773,0.521739130434783,0.963898916967509,0.227272727272727,0.227272727272727,"coupled","efa_d",215,855
12,10,120,3,0.7,23,22,255,0.476244662103828,0.502402157607891,0.782608695652174,0.884476534296029,0.565217391304348,0.956678700361011,0.272727272727273,0.272727272727273,"coupled","efa_d",215,855
12,10,120,3,0.9,23,22,255,0.457814932155932,0.509217623864965,0.782608695652174,0.873646209386282,0.652173913043478,0.938628158844765,0.318181818181818,0.318181818181818,"coupled","efa_d",215,855
12,10,120,3,1.1,23,22,255,0.440717582163939,0.539640072882215,0.782608695652174,0.862815884476534,0.739130434782609,0.927797833935018,0.363636363636364,0.363636363636364,"coupled","efa_d",215,855
12,10,120,3,1.3,23,22,255,0.391355851786784,0.53802884448257,0.782608695652174,0.826714801444043,0.826086956521739,0.902527075812274,0.363636363636364,0.409090909090909,"coupled","efa_d",215,855
12,10,120,3,1.5,23,22,255,0.408280509443833,0.490664604398645,0.869565217391304,0.797833935018051,0.826086956521739,0.877256317689531,0.454545454545455,0.409090909090909,"coupled","efa_d",215,855
12,10,120,3,1.7,23,22,255,0.374874613143566,0.417032360201042,0.869565217391304,0.765342960288809,0.826086956521739,0.826714801444043,0.590909090909091,0.454545454545455,"coupled","efa_d",215,855
12,10,120,3,1.9,23,22,255,0.351762741658859,0.387319094447937,0.869565217391304,0.740072202166065,0.826086956521739,0.8014440433213,0.636363636363636,0.454545454545455,"coupled","efa_d",215,855
12,10,120,3,2.1,23,22,255,0.345738318797458,0.375647438830893,0.91304347826087,0.703971119133574,0.826086956521739,0.790613718411552,0.636363636363636,0.454545454545455,"coupled","efa_d",215,855
12,10,120,3,2.3,23,22,255,0.334690793541759,0.33718048703552,0.91304347826087,0.689530685920578,0.826086956521739,0.750902527075812,0.636363636363636,0.454545454545455,"coupled","efa_d",215,855
12,10,120,3,2.5,23,22,255,0.318973980148853,0.312622140441449,0.91304347826087,0.667870036101083,0.826086956521739,0.72202166064982,0.636363636363636,0.590909090909091,"coupled","efa_d",215,855
12,10,120,3,2.7,23,22,255,0.301767582651291,0.290279918858506,0.91304347826087,0.642599277978339,0.826086956521739,0.693140794223827,0.681818181818182,0.727272727272727,"coupled","efa_d",215,855
12,10,120,3,2.9,23,22,255,0.281150332055568,0.26726244594477,0.91304347826087,0.610108303249097,0.826086956521739,0.660649819494585,0.727272727272727,0.727272727272727,"coupled","efa_d",215,855
20,10,200,3,0.1,23,22,255,0.365255572898503,0.463424577015608,0.260869565217391,0.985559566787004,0.304347826086957,0.992779783393502,0.0909090909090909,0.0454545454545455,"coupled","efa_d",597,1112
20,10,200,3,0.3,23,22,255,0.452651373976936,0.463424577015608,0.347826086956522,0.985559566787004,0.304347826086957,0.992779783393502,0.0909090909090909,0.0454545454545455,"coupled","efa_d",597,1112
20,10,200,3,0.5,23,22,255,0.530224432233277,0.543732012236404,0.434782608695652,0.985559566787004,0.391304347826087,0.992779783393502,0.0909090909090909,0.0454545454545455,"coupled","efa_d",597,1112
20,10,200,3,0.7,23,22,255,0.508736225351709,0.516585183860684,0.434782608695652,0.981949458483754,0.391304347826087,0.989169675090253,0.136363636363636,0.0454545454545455,"coupled","efa_d",597,1112
20,10,200,3,0.9,23,22,255,0.525438922189867,0.553997949294485,0.478260869565217,0.978339350180505,0.434782608695652,0.989169675090253,0.136363636363636,0.0454545454545455,"coupled","efa_d",597,1112
20,10,200,3,1.1,23,22,255,0.559280177886337,0.623704863849271,0.565217391304348,0.971119133574007,0.521739130434783,0.989169675090253,0.136363636363636,0.0454545454545455,"coupled","efa_d",597,1112
20,10,200,3,1.3,23,22,255,0.547731675587551,0.626143369708215,0.608695652173913,0.96028880866426,0.608695652173913,0.978339350180505,0.136363636363636,0.0909090909090909,"coupled","efa_d",597,1112
20,10,200,3,1.5,23,22,255,0.547731675587551,0.623720890303165,0.608695652173913,0.96028880866426,0.695652173913043,0.963898916967509,0.136363636363636,0.181818181818182,"coupled","efa_d",597,1112
20,10,200,3,1.7,23,22,255,0.553566442402535,0.596634371012691,0.652173913043478,0.953068592057762,0.695652173913043,0.956678700361011,0.136363636363636,0.227272727272727,"coupled","efa_d",597,1112
20,10,200,3,1.9,23,22,255,0.608372884675154,0.560717161223468,0.782608695652174,0.942238267148014,0.695652173913043,0.945848375451264,0.181818181818182,0.227272727272727,"coupled","efa_d",597,1112
20,10,200,3,2.1,23,22,255,0.643624185646172,0.568851042881619,0.869565217391304,0.935018050541516,0.739130434782609,0.938628158844765,0.227272727272727,0.227272727272727,"coupled","efa_d",597,1112
20,10,200,3,2.3,23,22,255,0.572800204530991,0.559172219958219,0.869565217391304,0.906137184115523,0.782608695652174,0.924187725631769,0.272727272727273,0.272727272727273,"coupled","efa_d",597,1112
20,10,200,3,2.5,23,22,255,0.577096472902285,0.561446672470319,0.91304347826087,0.895306859205776,0.826086956521739,0.913357400722022,0.363636363636364,0.318181818181818,"coupled","efa_d",597,1112
20,10,200,3,2.7,23,22,255,0.543414578637107,0.523546581726723,0.91304347826087,0.877256317689531,0.826086956521739,0.895306859205776,0.363636363636364,0.318181818181818,"coupled","efa_d",597,1112
20,10,200,3,2.9,23,22,255,0.519340606528192,0.478658124380451,0.91304347826087,0.862815884476534,0.826086956521739,0.870036101083033,0.409090909090909,0.318181818181818,"coupled","efa_d",597,1112
30,10,300,3,0.1,22,23,255,0.50782376093551,0.50902007441864,0.272727272727273,1,0.318181818181818,0.996402877697842,0,0,"coupled","efa_d",1346,2166
30,10,300,3,0.3,22,23,255,0.50782376093551,0.588869340708312,0.272727272727273,1,0.409090909090909,0.996402877697842,0,0,"coupled","efa_d",1346,2166
30,10,300,3,0.5,22,23,255,0.588389108891401,0.588869340708312,0.363636363636364,1,0.409090909090909,0.996402877697842,0,0,"coupled","efa_d",1346,2166
30,10,300,3,0.7,22,23,255,0.588389108891401,0.588869340708312,0.363636363636364,1,0.409090909090909,0.996402877697842,0,0,"coupled","efa_d",1346,2166
30,10,300,3,0.9,22,23,255,0.588389108891401,0.660360612914435,0.363636363636364,1,0.5,0.996402877697842,0,0,"coupled","efa_d",1346,2166
30,10,300,3,1.1,22,23,255,0.660103535148834,0.693755023998172,0.454545454545455,1,0.545454545454545,0.996402877697842,0,0,"coupled","efa_d",1346,2166
30,10,300,3,1.3,22,23,255,0.725613637905981,0.725864497368817,0.545454545454545,1,0.590909090909091,0.996402877697842,0,0,"coupled","efa_d",1346,2166
30,10,300,3,1.5,22,23,255,0.786487924209197,0.698178415393358,0.636363636363636,1,0.590909090909091,0.992805755395683,0,0,"coupled","efa_d",1346,2166
30,10,300,3,1.7,22,23,255,0.843746295102598,0.705331936984941,0.727272727272727,1,0.636363636363636,0.989208633093525,0,0,"coupled","efa_d",1346,2166
30,10,300,3,1.9,22,23,255,0.898095987253636,0.714347125651536,0.818181818181818,1,0.681818181818182,0.985611510791367,0,0.0434782608695652,"coupled","efa_d",1346,2166
30,10,300,3,2.1,22,23,255,0.950051263141838,0.714347125651536,0.909090909090909,1,0.681818181818182,0.985611510791367,0,0.0434782608695652,"coupled","efa_d",1346,2166
30,10,300,3,2.3,22,23,255,0.925140011106173,0.72467630339086,0.909090909090909,0.996402877697842,0.727272727272727,0.982014388489209,0,0.0869565217391304,"coupled","efa_d",1346,2166
30,10,300,3,2.5,22,23,255,0.976258681625987,0.754741661216481,1,0.996402877697842,0.772727272727273,0.982014388489209,0,0.0869565217391304,"coupled","efa_d",1346,2166
30,10,300,3,2.7,22,23,255,0.976258681625987,0.718310676358324,1,0.996402877697842,0.772727272727273,0.974820143884892,0,0.130434782608696,"coupled","efa_d",1346,2166
30,10,300,3,2.9,22,23,255,0.976258681625987,0.731427976405868,1,0.996402877697842,0.818181818181818,0.971223021582734,0,0.173913043478261,"coupled","efa_d",1346,2166
4,3,12,4,0.1,22,23,255,0.148166218649453,0.0494397696659187,0.545454545454545,0.715827338129496,0.409090909090909,0.679856115107914,0.347826086956522,0.391304347826087,"weighted","efa_d",66,30
4,3,12,4,0.3,22,23,255,0.0914319259613297,0.0777428991228449,0.590909090909091,0.58273381294964,0.590909090909091,0.557553956834532,0.347826086956522,0.478260869565217,"weighted","efa_d",66,30
4,3,12,4,0.5,22,23,255,0.114866523362837,0.0525388481272413,0.727272727272727,0.492805755395683,0.636363636363636,0.464028776978417,0.478260869565217,0.565217391304348,"weighted","efa_d",66,30
4,3,12,4,0.7,22,23,255,0.121807767157518,0.0432784043768831,0.818181818181818,0.410071942446043,0.681818181818182,0.399280575539568,0.521739130434783,0.608695652173913,"weighted","efa_d",66,30
4,3,12,4,0.9,22,23,255,0.150055947250264,0.0761671827223969,0.954545454545455,0.305755395683453,0.818181818181818,0.316546762589928,0.608695652173913,0.652173913043478,"weighted","efa_d",66,30
4,3,12,4,1.1,22,23,255,0.158083945701891,0.137595973873428,1,0.258992805755396,0.954545454545455,0.276978417266187,0.695652173913043,0.695652173913043,"weighted","efa_d",66,30
4,3,12,4,1.3,22,23,255,0.136245834563223,0.146495042454426,1,0.205035971223022,1,0.23021582733813,0.739130434782609,0.695652173913043,"weighted","efa_d",66,30
4,3,12,4,1.5,22,23,255,0.113502057611958,0.131800867518828,1,0.151079136690647,1,0.194244604316547,0.91304347826087,0.782608695652174,"weighted","efa_d",66,30
4,3,12,4,1.7,22,23,255,0.103881504159667,0.118174863442086,1,0.129496402877698,1,0.161870503597122,0.91304347826087,0.782608695652174,"weighted","efa_d",66,30
4,3,12,4,1.9,22,23,255,0.0866563385468427,0.103881504159667,1,0.0935251798561151,1,0.129496402877698,0.91304347826087,0.826086956521739,"weighted","efa_d",66,30
4,3,12,4,2.1,22,23,255,0.0522384092563825,0.0920244638735079,1,0.0359712230215827,1,0.10431654676259,1,0.869565217391304,"weighted","efa_d",66,30
4,3,12,4,2.3,22,23,255,0.0366237606136064,0.0848188929679971,1,0.0179856115107914,1,0.0899280575539568,1,0.869565217391304,"weighted","efa_d",66,30
4,3,12,4,2.5,22,23,255,0.0230460133033402,0.0710723443150359,1,0.00719424460431655,1,0.0647482014388489,1,0.956521739130435,"weighted","efa_d",66,30
4,3,12,4,2.7,22,23,255,0.0162687186397353,0.0667712895404933,1,0.00359712230215827,1,0.0575539568345324,1,0.956521739130435,"weighted","efa_d",66,30
4,3,12,4,2.9,22,23,255,0,0.0574226619925596,1,0,1,0.0431654676258993,1,1,"weighted","efa_d",66,30
8,3,24,4,0.1,23,22,255,0.18297122438344,0.155766321241919,0.478260869565217,0.805054151624549,0.434782608695652,0.805054151624549,0.136363636363636,0.136363636363636,"weighted","efa_d",276,49
8,3,24,4,0.3,23,22,255,0.112090913058985,0.139430160146542,0.478260869565217,0.714801444043321,0.521739130434783,0.71841155234657,0.272727272727273,0.318181818181818,"weighted","efa_d",276,49
8,3,24,4,0.5,23,22,255,0.147001993060151,0.0884113899083468,0.608695652173913,0.657039711191336,0.521739130434783,0.63898916967509,0.409090909090909,0.363636363636364,"weighted","efa_d",276,49
8,3,24,4,0.7,23,22,255,0.16542903251648,0.0593982175811303,0.739130434782609,0.570397111913357,0.521739130434783,0.588447653429603,0.545454545454545,0.454545454545455,"weighted","efa_d",276,49
8,3,24,4,0.9,23,22,255,0.145842958653176,0.0684188415320776,0.782608695652174,0.490974729241877,0.608695652173913,0.51985559566787,0.545454545454545,0.454545454545455,"weighted","efa_d",276,49
8,3,24,4,1.1,23,22,255,0.158555848511695,0.0459331139793088,0.869565217391304,0.422382671480144,0.652173913043478,0.433212996389892,0.681818181818182,0.590909090909091,"weighted","efa_d",276,49
8,3,24,4,1.3,23,22,255,0.117099014804529,0.0449115250640915,0.869565217391304,0.335740072202166,0.695652173913043,0.386281588447653,0.772727272727273,0.681818181818182,"weighted","efa_d",276,49
8,3,24,4,1.5,23,22,255,0.0814256519304729,0.106623063641474,0.869565217391304,0.263537906137184,0.869565217391304,0.314079422382672,0.818181818181818,0.727272727272727,"weighted","efa_d",276,49
8,3,24,4,1.7,23,22,255,0.0458948809027071,0.101496158121498,0.869565217391304,0.1985559566787,0.91304347826087,0.249097472924188,0.863636363636364,0.772727272727273,"weighted","efa_d",276,49
8,3,24,4,1.9,23,22,255,0.0595349388540686,0.0697857567111155,0.91304347826087,0.169675090252708,0.91304347826087,0.187725631768953,0.863636363636364,0.909090909090909,"weighted","efa_d",276,49
8,3,24,4,2.1,23,22,255,0.0417011956430082,0.0840484812539517,0.91304347826087,0.140794223826715,0.956521739130435,0.155234657039711,0.909090909090909,0.954545454545455,"weighted","efa_d",276,49
8,3,24,4,2.3,23,22,255,0.00631662952948951,0.104721322622266,0.91304347826087,0.0938628158844765,1,0.126353790613718,0.954545454545455,0.954545454545455,"weighted","efa_d",276,49
8,3,24,4,2.5,23,22,255,0.0299526697551067,0.096051196403405,0.956521739130435,0.0722021660649819,1,0.108303249097473,0.954545454545455,1,"weighted","efa_d",276,49
8,3,24,4,2.7,23,22,255,0.00862264788731711,0.0830324909747292,0.956521739130435,0.0505415162454874,1,0.0830324909747292,0.954545454545455,1,"weighted","efa_d",276,49
8,3,24,4,2.9,23,22,255,0.0535087781953221,0.070624482150649,1,0.036101083032491,1,0.0613718411552347,0.954545454545455,1,"weighted","efa_d",276,49
