"nF","ipf","total_items","rep","method","z_threshold","mcc","sens","spec","noise_flagged","oracle_mcc"
8,6,48,4,"proplow_fz2.0",0.5,0.0158661644576225,1,0.003584229390681,1,0.222586144043486
8,6,48,4,"proplow_fz2.0",0.6,0.0713396848147811,1,0.0681003584229391,1,0.222586144043486
8,6,48,4,"proplow_fz2.0",0.7,0.172394912021902,0.952380952380952,0.369175627240143,0.875,0.222586144043486
8,6,48,4,"proplow_fz2.0",0.8,0.172394912021902,0.952380952380952,0.369175627240143,0.875,0.222586144043486
12,6,72,4,"std",0.1,0.292278290850758,0.625,0.818840579710145,0.428571428571429,0.292278290850758
12,6,72,4,"std",0.3,0.245381270313493,0.625,0.771739130434783,0.523809523809524,0.292278290850758
12,6,72,4,"std",0.5,0.244782347420535,0.666666666666667,0.742753623188406,0.571428571428571,0.292278290850758
12,6,72,4,"std",0.7,0.248284845968094,0.708333333333333,0.717391304347826,0.571428571428571,0.292278290850758
12,6,72,4,"std",0.9,0.25792030867921,0.75,0.699275362318841,0.571428571428571,0.292278290850758
12,6,72,4,"std",1.1,0.240459692536284,0.791666666666667,0.641304347826087,0.571428571428571,0.292278290850758
12,6,72,4,"std",1.3,0.242460894035516,0.833333333333333,0.608695652173913,0.619047619047619,0.292278290850758
12,6,72,4,"std",1.5,0.263905085782013,0.916666666666667,0.568840579710145,0.761904761904762,0.292278290850758
12,6,72,4,"std",1.7,0.280295479684763,0.958333333333333,0.557971014492754,0.761904761904762,0.292278290850758
12,6,72,4,"std",1.9,0.258721956881083,0.958333333333333,0.518115942028985,0.80952380952381,0.292278290850758
12,6,72,4,"std",2.1,0.268533585088075,1,0.492753623188406,0.80952380952381,0.292278290850758
12,6,72,4,"std",2.3,0.259623126355523,1,0.47463768115942,0.80952380952381,0.292278290850758
12,6,72,4,"std",2.5,0.244129911678717,1,0.442028985507246,0.80952380952381,0.292278290850758
12,6,72,4,"std",2.7,0.234137600310196,1,0.420289855072464,0.857142857142857,0.292278290850758
12,6,72,4,"std",2.9,0.205394321680007,1,0.355072463768116,0.857142857142857,0.292278290850758
12,6,72,4,"std_cf",0.1,0.254893918301642,0.583333333333333,0.807971014492754,0.428571428571429,0.294883912309794
12,6,72,4,"std_cf",0.3,0.255376959227625,0.625,0.782608695652174,0.476190476190476,0.294883912309794
12,6,72,4,"std_cf",0.5,0.220628193890812,0.625,0.742753623188406,0.523809523809524,0.294883912309794
12,6,72,4,"std_cf",0.7,0.216448419242547,0.666666666666667,0.706521739130435,0.523809523809524,0.294883912309794
12,6,72,4,"std_cf",0.9,0.224097036136918,0.708333333333333,0.684782608695652,0.523809523809524,0.294883912309794
12,6,72,4,"std_cf",1.1,0.263214377129105,0.833333333333333,0.641304347826087,0.666666666666667,0.294883912309794
12,6,72,4,"std_cf",1.3,0.244698484270041,0.833333333333333,0.61231884057971,0.666666666666667,0.294883912309794
12,6,72,4,"std_cf",1.5,0.233663824456531,0.833333333333333,0.594202898550725,0.714285714285714,0.294883912309794
12,6,72,4,"std_cf",1.7,0.243443228697791,0.875,0.572463768115942,0.714285714285714,0.294883912309794
12,6,72,4,"std_cf",1.9,0.294883912309794,1,0.543478260869565,0.761904761904762,0.294883912309794
12,6,72,4,"std_cf",2.1,0.275838642183685,1,0.507246376811594,0.857142857142857,0.294883912309794
12,6,72,4,"std_cf",2.3,0.249222393139613,1,0.452898550724638,0.857142857142857,0.294883912309794
12,6,72,4,"std_cf",2.5,0.237441370035828,1,0.427536231884058,0.904761904761905,0.294883912309794
12,6,72,4,"std_cf",2.7,0.221162934232346,1,0.391304347826087,0.904761904761905,0.294883912309794
12,6,72,4,"std_cf",2.9,0.208514414057075,1,0.36231884057971,0.904761904761905,0.294883912309794
12,6,72,4,"efa_d",0.1,0.375742829058092,0.5,0.927536231884058,0.238095238095238,0.494604631042914
12,6,72,4,"efa_d",0.3,0.375159604513155,0.541666666666667,0.91304347826087,0.238095238095238,0.494604631042914
12,6,72,4,"efa_d",0.5,0.346140056248277,0.583333333333333,0.880434782608696,0.333333333333333,0.494604631042914
12,6,72,4,"efa_d",0.7,0.441422812139874,0.791666666666667,0.855072463768116,0.380952380952381,0.494604631042914
12,6,72,4,"efa_d",0.9,0.393568607067468,0.791666666666667,0.818840579710145,0.428571428571429,0.494604631042914
12,6,72,4,"efa_d",1.1,0.381625606689881,0.833333333333333,0.786231884057971,0.476190476190476,0.494604631042914
12,6,72,4,"efa_d",1.3,0.339980779210001,0.833333333333333,0.742753623188406,0.476190476190476,0.494604631042914
12,6,72,4,"efa_d",1.5,0.327367559702318,0.875,0.699275362318841,0.523809523809524,0.494604631042914
12,6,72,4,"efa_d",1.7,0.303271952613437,0.875,0.666666666666667,0.571428571428571,0.494604631042914
12,6,72,4,"efa_d",1.9,0.292145503469023,0.916666666666667,0.615942028985507,0.666666666666667,0.494604631042914
12,6,72,4,"efa_d",2.1,0.301308974365973,0.958333333333333,0.594202898550725,0.714285714285714,0.494604631042914
12,6,72,4,"efa_d",2.3,0.308981791767186,1,0.568840579710145,0.714285714285714,0.494604631042914
12,6,72,4,"efa_d",2.5,0.283315298789931,1,0.521739130434783,0.761904761904762,0.494604631042914
12,6,72,4,"efa_d",2.7,0.252656158555246,1,0.460144927536232,0.761904761904762,0.494604631042914
12,6,72,4,"efa_d",2.9,0.232495277487639,1,0.416666666666667,0.80952380952381,0.494604631042914
12,6,72,4,"efa_d_cf",0.1,0.375742829058092,0.5,0.927536231884058,0.19047619047619,0.415667310264985
12,6,72,4,"efa_d_cf",0.3,0.390362579077212,0.583333333333333,0.905797101449275,0.238095238095238,0.415667310264985
12,6,72,4,"efa_d_cf",0.5,0.407543319655598,0.666666666666667,0.884057971014493,0.380952380952381,0.415667310264985
12,6,72,4,"efa_d_cf",0.7,0.415667310264985,0.75,0.855072463768116,0.428571428571429,0.415667310264985
12,6,72,4,"efa_d_cf",0.9,0.411575552422495,0.791666666666667,0.833333333333333,0.428571428571429,0.415667310264985
12,6,72,4,"efa_d_cf",1.1,0.405461840596505,0.833333333333333,0.807971014492754,0.428571428571429,0.415667310264985
12,6,72,4,"efa_d_cf",1.3,0.380170813914193,0.875,0.760869565217391,0.476190476190476,0.415667310264985
12,6,72,4,"efa_d_cf",1.5,0.344769039962868,0.875,0.721014492753623,0.523809523809524,0.415667310264985
12,6,72,4,"efa_d_cf",1.7,0.336559521055065,0.916666666666667,0.681159420289855,0.523809523809524,0.415667310264985
12,6,72,4,"efa_d_cf",1.9,0.313446128489621,0.916666666666667,0.648550724637681,0.619047619047619,0.415667310264985
12,6,72,4,"efa_d_cf",2.1,0.27661151745073,0.916666666666667,0.590579710144927,0.714285714285714,0.415667310264985
12,6,72,4,"efa_d_cf",2.3,0.290615712300668,0.958333333333333,0.576086956521739,0.714285714285714,0.415667310264985
12,6,72,4,"efa_d_cf",2.5,0.266402148696723,0.958333333333333,0.532608695652174,0.714285714285714,0.415667310264985
12,6,72,4,"efa_d_cf",2.7,0.247512852430989,0.958333333333333,0.496376811594203,0.714285714285714,0.415667310264985
12,6,72,4,"efa_d_cf",2.9,0.249222393139613,1,0.452898550724638,0.761904761904762,0.415667310264985
12,6,72,4,"iterative",0.1,0.434134648678308,0.541666666666667,0.938405797101449,0.238095238095238,0.436182453624904
12,6,72,4,"iterative",0.3,0.376762979415611,0.583333333333333,0.898550724637681,0.333333333333333,0.436182453624904
12,6,72,4,"iterative",0.5,0.422609100444047,0.708333333333333,0.876811594202899,0.333333333333333,0.436182453624904
12,6,72,4,"iterative",0.7,0.436182453624904,0.791666666666667,0.851449275362319,0.428571428571429,0.436182453624904
12,6,72,4,"iterative",0.9,0.402401972874351,0.791666666666667,0.826086956521739,0.523809523809524,0.436182453624904
12,6,72,4,"iterative",1.1,0.389313432842161,0.833333333333333,0.793478260869565,0.523809523809524,0.436182453624904
12,6,72,4,"iterative",1.3,0.34319437444682,0.833333333333333,0.746376811594203,0.523809523809524,0.436182453624904
12,6,72,4,"iterative",1.5,0.327367559702318,0.875,0.699275362318841,0.571428571428571,0.436182453624904
12,6,72,4,"iterative",1.7,0.305843773793987,0.875,0.670289855072464,0.619047619047619,0.436182453624904
12,6,72,4,"iterative",1.9,0.310996787138237,0.916666666666667,0.644927536231884,0.666666666666667,0.436182453624904
12,6,72,4,"iterative",2.1,0.296740928690038,0.916666666666667,0.623188405797101,0.666666666666667,0.436182453624904
12,6,72,4,"iterative",2.3,0.284381330639225,0.958333333333333,0.565217391304348,0.666666666666667,0.436182453624904
12,6,72,4,"iterative",2.5,0.247512852430989,0.958333333333333,0.496376811594203,0.666666666666667,0.436182453624904
12,6,72,4,"iterative",2.7,0.222565974414278,0.958333333333333,0.445652173913043,0.666666666666667,0.436182453624904
12,6,72,4,"iterative",2.9,0.210595406692019,0.958333333333333,0.420289855072464,0.666666666666667,0.436182453624904
12,6,72,4,"pf_mean",0.1,0.4372098277869,0.583333333333333,0.927536231884058,0.238095238095238,0.4372098277869
12,6,72,4,"pf_mean",0.3,0.410510850505429,0.75,0.851449275362319,0.380952380952381,0.4372098277869
12,6,72,4,"pf_mean",0.5,0.398100857523263,0.875,0.778985507246377,0.476190476190476,0.4372098277869
12,6,72,4,"pf_mean",0.7,0.341070442551465,0.958333333333333,0.655797101449275,0.619047619047619,0.4372098277869
12,6,72,4,"pf_mean",0.9,0.28142927530387,1,0.518115942028985,0.761904761904762,0.4372098277869
12,6,72,4,"pf_mean",1.1,0.221162934232346,1,0.391304347826087,0.80952380952381,0.4372098277869
12,6,72,4,"pf_mean",1.3,0.174792137757557,1,0.282608695652174,0.857142857142857,0.4372098277869
12,6,72,4,"pf_mean",1.5,0.131876094679157,1,0.181159420289855,0.857142857142857,0.4372098277869
12,6,72,4,"pf_mean",1.7,0.101896360422534,1,0.115942028985507,0.904761904761905,0.4372098277869
12,6,72,4,"pf_mean",1.9,0.0745011159729912,1,0.0652173913043478,0.952380952380952,0.4372098277869
12,6,72,4,"pf_mean",2.1,0.0575305466966854,1,0.0398550724637681,0.952380952380952,0.4372098277869
12,6,72,4,"pf_mean",2.3,0.034279558509553,1,0.0144927536231884,1,0.4372098277869
12,6,72,4,"pf_mean",2.5,0.0241578313811721,1,0.0072463768115942,1,0.4372098277869
12,6,72,4,"pf_mean",2.7,0.0241578313811721,1,0.0072463768115942,1,0.4372098277869
12,6,72,4,"pf_mean",2.9,0,1,0,1,0.4372098277869
12,6,72,4,"pf_comb_l0.5",0.1,0.221162934232346,1,0.391304347826087,0.761904761904762,0.335175638659832
12,6,72,4,"pf_comb_l0.5",0.3,0.161164592805076,1,0.25,0.80952380952381,0.335175638659832
12,6,72,4,"pf_comb_l0.5",0.5,0.110604823641328,1,0.134057971014493,0.904761904761905,0.335175638659832
12,6,72,4,"pf_comb_l0.5",0.7,0.0745011159729912,1,0.0652173913043478,0.952380952380952,0.335175638659832
12,6,72,4,"pf_comb_l0.5",0.9,0.0575305466966854,1,0.0398550724637681,0.952380952380952,0.335175638659832
12,6,72,4,"pf_comb_l0.5",1.1,0.0383906154093769,1,0.0181159420289855,1,0.335175638659832
12,6,72,4,"pf_comb_l0.5",1.3,0.0296369482982925,1,0.0108695652173913,1,0.335175638659832
12,6,72,4,"pf_comb_l0.5",1.5,0.0241578313811721,1,0.0072463768115942,1,0.335175638659832
12,6,72,4,"pf_comb_l0.5",1.7,0,1,0,1,0.335175638659832
12,6,72,4,"pf_comb_l0.5",1.9,0,1,0,1,0.335175638659832
12,6,72,4,"pf_comb_l0.5",2.1,0,1,0,1,0.335175638659832
12,6,72,4,"pf_comb_l0.5",2.3,0,1,0,1,0.335175638659832
12,6,72,4,"pf_comb_l0.5",2.5,0,1,0,1,0.335175638659832
12,6,72,4,"pf_comb_l0.5",2.7,0,1,0,1,0.335175638659832
12,6,72,4,"pf_comb_l0.5",2.9,0,1,0,1,0.335175638659832
12,6,72,4,"pf_comb_l1.0",0.1,0.0518592032430506,1,0.0326086956521739,1,0.208514414057075
12,6,72,4,"pf_comb_l1.0",0.3,0.0421262731871135,1,0.0217391304347826,1,0.208514414057075
12,6,72,4,"pf_comb_l1.0",0.5,0.0296369482982925,1,0.0108695652173913,1,0.208514414057075
12,6,72,4,"pf_comb_l1.0",0.7,0.0170535769685377,1,0.0036231884057971,1,0.208514414057075
12,6,72,4,"pf_comb_l1.0",0.9,0.0170535769685377,1,0.0036231884057971,1,0.208514414057075
12,6,72,4,"pf_comb_l1.0",1.1,0,1,0,1,0.208514414057075
12,6,72,4,"pf_comb_l1.0",1.3,0,1,0,1,0.208514414057075
12,6,72,4,"pf_comb_l1.0",1.5,0,1,0,1,0.208514414057075
12,6,72,4,"pf_comb_l1.0",1.7,0,1,0,1,0.208514414057075
12,6,72,4,"pf_comb_l1.0",1.9,0,1,0,1,0.208514414057075
12,6,72,4,"pf_comb_l1.0",2.1,0,1,0,1,0.208514414057075
12,6,72,4,"pf_comb_l1.0",2.3,0,1,0,1,0.208514414057075
12,6,72,4,"pf_comb_l1.0",2.5,0,1,0,1,0.208514414057075
12,6,72,4,"pf_comb_l1.0",2.7,0,1,0,1,0.208514414057075
12,6,72,4,"pf_comb_l1.0",2.9,0,1,0,1,0.208514414057075
12,6,72,4,"pf_comb_l1.5",0.1,0.0170535769685377,1,0.0036231884057971,1,0.147441956154897
12,6,72,4,"pf_comb_l1.5",0.3,0.0170535769685377,1,0.0036231884057971,1,0.147441956154897
12,6,72,4,"pf_comb_l1.5",0.5,0.0170535769685377,1,0.0036231884057971,1,0.147441956154897
12,6,72,4,"pf_comb_l1.5",0.7,0,1,0,1,0.147441956154897
12,6,72,4,"pf_comb_l1.5",0.9,0,1,0,1,0.147441956154897
12,6,72,4,"pf_comb_l1.5",1.1,0,1,0,1,0.147441956154897
12,6,72,4,"pf_comb_l1.5",1.3,0,1,0,1,0.147441956154897
12,6,72,4,"pf_comb_l1.5",1.5,0,1,0,1,0.147441956154897
12,6,72,4,"pf_comb_l1.5",1.7,0,1,0,1,0.147441956154897
12,6,72,4,"pf_comb_l1.5",1.9,0,1,0,1,0.147441956154897
12,6,72,4,"pf_comb_l1.5",2.1,0,1,0,1,0.147441956154897
12,6,72,4,"pf_comb_l1.5",2.3,0,1,0,1,0.147441956154897
12,6,72,4,"pf_comb_l1.5",2.5,0,1,0,1,0.147441956154897
12,6,72,4,"pf_comb_l1.5",2.7,0,1,0,1,0.147441956154897
12,6,72,4,"pf_comb_l1.5",2.9,0,1,0,1,0.147441956154897
12,6,72,4,"proplow_fz0.5",0.1,0.0170535769685377,1,0.0036231884057971,1,0.313252730529969
12,6,72,4,"proplow_fz0.5",0.2,0.0547585678193394,1,0.036231884057971,1,0.313252730529969
12,6,72,4,"proplow_fz0.5",0.3,0.117325692468207,1,0.148550724637681,0.904761904761905,0.313252730529969
12,6,72,4,"proplow_fz0.5",0.4,0.117325692468207,1,0.148550724637681,0.904761904761905,0.313252730529969
12,6,72,4,"proplow_fz0.5",0.5,0.19226883423596,0.958333333333333,0.380434782608696,0.714285714285714,0.313252730529969
12,6,72,4,"proplow_fz0.5",0.6,0.313252730529969,0.791666666666667,0.739130434782609,0.571428571428571,0.313252730529969
12,6,72,4,"proplow_fz0.5",0.7,0.313252730529969,0.791666666666667,0.739130434782609,0.571428571428571,0.313252730529969
12,6,72,4,"proplow_fz0.5",0.8,0.207798902210993,0.291666666666667,0.927536231884058,0.19047619047619,0.313252730529969
12,6,72,4,"proplow_fz1.0",0.1,0,1,0,1,0.255951042333204
12,6,72,4,"proplow_fz1.0",0.2,0.0241578313811721,1,0.0072463768115942,1,0.255951042333204
12,6,72,4,"proplow_fz1.0",0.3,0.0722740385032773,1,0.0615942028985507,0.952380952380952,0.255951042333204
12,6,72,4,"proplow_fz1.0",0.4,0.0722740385032773,1,0.0615942028985507,0.952380952380952,0.255951042333204
12,6,72,4,"proplow_fz1.0",0.5,0.107963168800923,0.958333333333333,0.195652173913043,0.761904761904762,0.255951042333204
12,6,72,4,"proplow_fz1.0",0.6,0.222984891198658,0.833333333333333,0.576086956521739,0.714285714285714,0.255951042333204
12,6,72,4,"proplow_fz1.0",0.7,0.222984891198658,0.833333333333333,0.576086956521739,0.714285714285714,0.255951042333204
12,6,72,4,"proplow_fz1.0",0.8,0.255951042333204,0.541666666666667,0.833333333333333,0.476190476190476,0.255951042333204
12,6,72,4,"proplow_fz1.5",0.1,0,1,0,1,0.249914667028268
12,6,72,4,"proplow_fz1.5",0.2,0,1,0,1,0.249914667028268
12,6,72,4,"proplow_fz1.5",0.3,0.034279558509553,1,0.0144927536231884,0.952380952380952,0.249914667028268
12,6,72,4,"proplow_fz1.5",0.4,0.034279558509553,1,0.0144927536231884,0.952380952380952,0.249914667028268
12,6,72,4,"proplow_fz1.5",0.5,0.0416666666666667,0.958333333333333,0.0833333333333333,0.904761904761905,0.249914667028268
12,6,72,4,"proplow_fz1.5",0.6,0.18734751355974,0.958333333333333,0.369565217391304,0.714285714285714,0.249914667028268
12,6,72,4,"proplow_fz1.5",0.7,0.18734751355974,0.958333333333333,0.369565217391304,0.714285714285714,0.249914667028268
12,6,72,4,"proplow_fz1.5",0.8,0.249914667028268,0.75,0.688405797101449,0.666666666666667,0.249914667028268
12,6,72,4,"proplow_fz2.0",0.1,0,1,0,1,0.312337316380281
12,6,72,4,"proplow_fz2.0",0.2,0,1,0,1,0.312337316380281
12,6,72,4,"proplow_fz2.0",0.3,0,1,0,1,0.312337316380281
12,6,72,4,"proplow_fz2.0",0.4,0,1,0,1,0.312337316380281
12,6,72,4,"proplow_fz2.0",0.5,0.0518592032430506,1,0.0326086956521739,1,0.312337316380281
12,6,72,4,"proplow_fz2.0",0.6,0.11672488195596,0.958333333333333,0.213768115942029,0.857142857142857,0.312337316380281
12,6,72,4,"proplow_fz2.0",0.7,0.11672488195596,0.958333333333333,0.213768115942029,0.857142857142857,0.312337316380281
12,6,72,4,"proplow_fz2.0",0.8,0.249775724365011,0.875,0.583333333333333,0.761904761904762,0.312337316380281
20,6,120,4,"std",0.1,0.484503612858339,0.571428571428571,0.953405017921147,0.0833333333333333,0.590816996303427
20,6,120,4,"std",0.3,0.529200214729261,0.666666666666667,0.946236559139785,0.125,0.590816996303427
20,6,120,4,"std",0.5,0.470039689599876,0.666666666666667,0.924731182795699,0.166666666666667,0.590816996303427
20,6,120,4,"std",0.7,0.47665210056448,0.714285714285714,0.913978494623656,0.25,0.590816996303427
20,6,120,4,"std",0.9,0.477117887052572,0.761904761904762,0.899641577060932,0.291666666666667,0.590816996303427
20,6,120,4,"std",1.1,0.444232044138674,0.761904761904762,0.881720430107527,0.333333333333333,0.590816996303427
20,6,120,4,"std",1.3,0.443987631295272,0.80952380952381,0.863799283154122,0.333333333333333,0.590816996303427
20,6,120,4,"std",1.5,0.450720535960032,0.857142857142857,0.849462365591398,0.333333333333333,0.590816996303427
20,6,120,4,"std",1.7,0.408850699728412,0.857142857142857,0.817204301075269,0.416666666666667,0.590816996303427
20,6,120,4,"std",1.9,0.403277861530701,0.904761904761905,0.788530465949821,0.458333333333333,0.590816996303427
20,6,120,4,"std",2.1,0.381748045452412,0.904761904761905,0.767025089605735,0.5,0.590816996303427
20,6,120,4,"std",2.3,0.377976226157962,0.952380952380952,0.734767025089606,0.583333333333333,0.590816996303427
20,6,120,4,"std",2.5,0.343824127218457,0.952380952380952,0.691756272401434,0.666666666666667,0.590816996303427
20,6,120,4,"std",2.7,0.318704385985787,0.952380952380952,0.655913978494624,0.708333333333333,0.590816996303427
20,6,120,4,"std",2.9,0.289483105477908,0.952380952380952,0.609318996415771,0.75,0.590816996303427
20,6,120,4,"std_cf",0.1,0.56558103538828,0.666666666666667,0.956989247311828,0.125,0.574443459421831
20,6,120,4,"std_cf",0.3,0.51821974665936,0.666666666666667,0.942652329749104,0.125,0.574443459421831
20,6,120,4,"std_cf",0.5,0.50173093302415,0.714285714285714,0.924731182795699,0.166666666666667,0.574443459421831
20,6,120,4,"std_cf",0.7,0.468870238428994,0.714285714285714,0.910394265232975,0.166666666666667,0.574443459421831
20,6,120,4,"std_cf",0.9,0.447020972836839,0.714285714285714,0.899641577060932,0.208333333333333,0.574443459421831
20,6,120,4,"std_cf",1.1,0.492762637321456,0.80952380952381,0.89247311827957,0.291666666666667,0.574443459421831
20,6,120,4,"std_cf",1.3,0.489502960870663,0.857142857142857,0.874551971326165,0.291666666666667,0.574443459421831
20,6,120,4,"std_cf",1.5,0.435897637001797,0.857142857142857,0.838709677419355,0.333333333333333,0.574443459421831
20,6,120,4,"std_cf",1.7,0.426521748199837,0.857142857142857,0.831541218637993,0.333333333333333,0.574443459421831
20,6,120,4,"std_cf",1.9,0.404639116131698,0.857142857142857,0.813620071684588,0.333333333333333,0.574443459421831
20,6,120,4,"std_cf",2.1,0.418839342651231,0.904761904761905,0.802867383512545,0.333333333333333,0.574443459421831
20,6,120,4,"std_cf",2.3,0.381748045452412,0.904761904761905,0.767025089605735,0.375,0.574443459421831
20,6,120,4,"std_cf",2.5,0.35745453022632,0.952380952380952,0.709677419354839,0.5,0.574443459421831
20,6,120,4,"std_cf",2.7,0.325968610756916,0.952380952380952,0.666666666666667,0.666666666666667,0.574443459421831
20,6,120,4,"std_cf",2.9,0.298117861560108,0.952380952380952,0.623655913978495,0.708333333333333,0.574443459421831
20,6,120,4,"efa_d",0.1,0.390304193467306,0.238095238095238,0.992831541218638,0.0416666666666667,0.45406948344318
20,6,120,4,"efa_d",0.3,0.277342208426007,0.238095238095238,0.974910394265233,0.166666666666667,0.45406948344318
20,6,120,4,"efa_d",0.5,0.328297790342425,0.333333333333333,0.96415770609319,0.208333333333333,0.45406948344318
20,6,120,4,"efa_d",0.7,0.411971965975976,0.476190476190476,0.953405017921147,0.25,0.45406948344318
20,6,120,4,"efa_d",0.9,0.421896610828148,0.571428571428571,0.931899641577061,0.291666666666667,0.45406948344318
20,6,120,4,"efa_d",1.1,0.413600922696144,0.619047619047619,0.913978494623656,0.333333333333333,0.45406948344318
20,6,120,4,"efa_d",1.3,0.45406948344318,0.714285714285714,0.903225806451613,0.333333333333333,0.45406948344318
20,6,120,4,"efa_d",1.5,0.397530975592884,0.714285714285714,0.870967741935484,0.416666666666667,0.45406948344318
20,6,120,4,"efa_d",1.7,0.348293492104621,0.714285714285714,0.835125448028674,0.5,0.45406948344318
20,6,120,4,"efa_d",1.9,0.319529539536166,0.714285714285714,0.810035842293907,0.541666666666667,0.45406948344318
20,6,120,4,"efa_d",2.1,0.274553245956805,0.714285714285714,0.763440860215054,0.583333333333333,0.45406948344318
20,6,120,4,"efa_d",2.3,0.245259852203075,0.714285714285714,0.727598566308244,0.625,0.45406948344318
20,6,120,4,"efa_d",2.5,0.241850313875607,0.761904761904762,0.688172043010753,0.666666666666667,0.45406948344318
20,6,120,4,"efa_d",2.7,0.242776779160337,0.80952380952381,0.652329749103943,0.666666666666667,0.45406948344318
20,6,120,4,"efa_d",2.9,0.210317260771097,0.80952380952381,0.598566308243728,0.75,0.45406948344318
20,6,120,4,"efa_d_cf",0.1,0.411259593773813,0.285714285714286,0.989247311827957,0.0833333333333333,0.502576918359511
20,6,120,4,"efa_d_cf",0.3,0.496748814803048,0.428571428571429,0.982078853046595,0.125,0.502576918359511
20,6,120,4,"efa_d_cf",0.5,0.441309077895755,0.428571428571429,0.971326164874552,0.166666666666667,0.502576918359511
20,6,120,4,"efa_d_cf",0.7,0.400656940296672,0.476190476190476,0.949820788530466,0.166666666666667,0.502576918359511
20,6,120,4,"efa_d_cf",0.9,0.405989188539627,0.523809523809524,0.939068100358423,0.208333333333333,0.502576918359511
20,6,120,4,"efa_d_cf",1.1,0.474671868788826,0.619047619047619,0.939068100358423,0.208333333333333,0.502576918359511
20,6,120,4,"efa_d_cf",1.3,0.461347844852528,0.714285714285714,0.906810035842294,0.333333333333333,0.502576918359511
20,6,120,4,"efa_d_cf",1.5,0.432310588505647,0.761904761904762,0.874551971326165,0.458333333333333,0.502576918359511
20,6,120,4,"efa_d_cf",1.7,0.390144687452014,0.761904761904762,0.845878136200717,0.5,0.502576918359511
20,6,120,4,"efa_d_cf",1.9,0.35477805526274,0.761904761904762,0.817204301075269,0.541666666666667,0.502576918359511
20,6,120,4,"efa_d_cf",2.1,0.327919080136492,0.761904761904762,0.792114695340502,0.541666666666667,0.502576918359511
20,6,120,4,"efa_d_cf",2.3,0.330075069377003,0.80952380952381,0.767025089605735,0.625,0.502576918359511
20,6,120,4,"efa_d_cf",2.5,0.296318213671977,0.80952380952381,0.727598566308244,0.625,0.502576918359511
20,6,120,4,"efa_d_cf",2.7,0.282461159882617,0.80952380952381,0.709677419354839,0.625,0.502576918359511
20,6,120,4,"efa_d_cf",2.9,0.267360843112687,0.857142857142857,0.652329749103943,0.666666666666667,0.502576918359511
20,6,120,4,"iterative",0.1,0.458512369387107,0.333333333333333,0.989247311827957,0.0416666666666667,0.458512369387107
20,6,120,4,"iterative",0.3,0.356663290458221,0.333333333333333,0.971326164874552,0.166666666666667,0.458512369387107
20,6,120,4,"iterative",0.5,0.30434517580228,0.380952380952381,0.942652329749104,0.208333333333333,0.458512369387107
20,6,120,4,"iterative",0.7,0.370741519613733,0.523809523809524,0.924731182795699,0.291666666666667,0.458512369387107
20,6,120,4,"iterative",0.9,0.385280599204956,0.619047619047619,0.899641577060932,0.333333333333333,0.458512369387107
20,6,120,4,"iterative",1.1,0.368081337434733,0.666666666666667,0.870967741935484,0.375,0.458512369387107
20,6,120,4,"iterative",1.3,0.386738168525527,0.714285714285714,0.863799283154122,0.416666666666667,0.458512369387107
20,6,120,4,"iterative",1.5,0.380753277016515,0.761904761904762,0.838709677419355,0.458333333333333,0.458512369387107
20,6,120,4,"iterative",1.7,0.350733596131494,0.761904761904762,0.813620071684588,0.5,0.458512369387107
20,6,120,4,"iterative",1.9,0.32081151863824,0.761904761904762,0.78494623655914,0.5,0.458512369387107
20,6,120,4,"iterative",2.1,0.282354905658193,0.761904761904762,0.741935483870968,0.541666666666667,0.458512369387107
20,6,120,4,"iterative",2.3,0.282461159882617,0.80952380952381,0.709677419354839,0.583333333333333,0.458512369387107
20,6,120,4,"iterative",2.5,0.256932479436153,0.80952380952381,0.673835125448029,0.625,0.458512369387107
20,6,120,4,"iterative",2.7,0.225003851530536,0.80952380952381,0.623655913978495,0.666666666666667,0.458512369387107
20,6,120,4,"iterative",2.9,0.198265706074822,0.80952380952381,0.577060931899642,0.708333333333333,0.458512369387107
20,6,120,4,"pf_mean",0.1,0.558687569766022,0.476190476190476,0.985663082437276,0.0833333333333333,0.558687569766022
20,6,120,4,"pf_mean",0.3,0.437677020820961,0.619047619047619,0.924731182795699,0.25,0.558687569766022
20,6,120,4,"pf_mean",0.5,0.367380411547804,0.761904761904762,0.827956989247312,0.5,0.558687569766022
20,6,120,4,"pf_mean",0.7,0.296878826702821,0.857142857142857,0.695340501792115,0.666666666666667,0.558687569766022
20,6,120,4,"pf_mean",0.9,0.178071496811643,0.857142857142857,0.491039426523298,0.791666666666667,0.558687569766022
20,6,120,4,"pf_mean",1.1,0.158396987770497,1,0.268817204301075,0.958333333333333,0.558687569766022
20,6,120,4,"pf_mean",1.3,0.11973686801785,1,0.172043010752688,0.958333333333333,0.558687569766022
20,6,120,4,"pf_mean",1.5,0.0914505435281224,1,0.10752688172043,1,0.558687569766022
20,6,120,4,"pf_mean",1.7,0.0535247893688552,1,0.039426523297491,1,0.558687569766022
20,6,120,4,"pf_mean",1.9,0.039193090083481,1,0.021505376344086,1,0.558687569766022
20,6,120,4,"pf_mean",2.1,0.0318927292409493,1,0.014336917562724,1,0.558687569766022
20,6,120,4,"pf_mean",2.3,0,1,0,1,0.558687569766022
20,6,120,4,"pf_mean",2.5,0,1,0,1,0.558687569766022
20,6,120,4,"pf_mean",2.7,0,1,0,1,0.558687569766022
