"pattern","corruption","n","rate_full","rate_norr","delta","size","rate_sample","rep","scenario","tau"
"random",0.5,5,0.6,0.2,0.4,100,0.6,12,"B",0.4
"random",0.6,5,0.4,0.2,0.2,100,0.6,12,"B",0.4
"random",0.7,5,0.2,0.2,0,100,0.6,12,"B",0.4
"random",0.8,5,0.8,0.2,0.6,100,0.6,12,"B",0.4
"random",0.9,5,0,0,0,100,0.6,12,"B",0.4
"random",1,5,0.2,0.4,-0.2,100,0.6,12,"B",0.4
"acquiescent",0.5,1,1,0,1,150,0.1,1,"B",0.4
"acquiescent",0.6,1,1,1,0,150,0.1,1,"B",0.4
"acquiescent",0.7,1,1,1,0,150,0.1,1,"B",0.4
"acquiescent",0.9,1,1,1,0,150,0.1,1,"B",0.4
"acquiescent",1,1,1,1,0,150,0.1,1,"B",0.4
"fatigue",0.5,1,1,1,0,150,0.1,1,"B",0.4
"fatigue",0.6,1,0,0,0,150,0.1,1,"B",0.4
"fatigue",0.8,1,1,1,0,150,0.1,1,"B",0.4
"fatigue",0.9,1,1,0,1,150,0.1,1,"B",0.4
"fatigue",1,1,1,1,0,150,0.1,1,"B",0.4
"longstring",0.5,1,1,1,0,150,0.1,1,"B",0.4
"longstring",0.6,1,1,1,0,150,0.1,1,"B",0.4
"longstring",0.7,1,0,0,0,150,0.1,1,"B",0.4
"longstring",0.8,1,1,1,0,150,0.1,1,"B",0.4
"longstring",0.9,1,1,1,0,150,0.1,1,"B",0.4
"mixed",0.7,1,1,1,0,150,0.1,1,"B",0.4
"mixed",0.8,1,0,1,-1,150,0.1,1,"B",0.4
"mixed",0.9,1,1,1,0,150,0.1,1,"B",0.4
"mixed",1,1,1,1,0,150,0.1,1,"B",0.4
"pure_straight",0.5,1,1,1,0,150,0.1,1,"B",0.4
"pure_straight",0.6,1,1,1,0,150,0.1,1,"B",0.4
"pure_straight",0.7,1,1,1,0,150,0.1,1,"B",0.4
"pure_straight",0.8,1,1,1,0,150,0.1,1,"B",0.4
"pure_straight",0.9,1,1,1,0,150,0.1,1,"B",0.4
"random",0.5,1,0,0,0,150,0.1,1,"B",0.4
"random",0.6,1,1,0,1,150,0.1,1,"B",0.4
"random",0.7,1,0,0,0,150,0.1,1,"B",0.4
"random",0.8,1,1,0,1,150,0.1,1,"B",0.4
"random",0.9,1,1,1,0,150,0.1,1,"B",0.4
"random",1,1,1,0,1,150,0.1,1,"B",0.4
"acquiescent",0.6,1,1,0,1,150,0.1,2,"B",0.4
"acquiescent",0.7,1,1,0,1,150,0.1,2,"B",0.4
"acquiescent",0.8,1,1,1,0,150,0.1,2,"B",0.4
"acquiescent",0.9,1,1,1,0,150,0.1,2,"B",0.4
"acquiescent",1,1,1,1,0,150,0.1,2,"B",0.4
"fatigue",0.5,1,1,1,0,150,0.1,2,"B",0.4
"fatigue",0.6,1,0,0,0,150,0.1,2,"B",0.4
"fatigue",0.7,1,1,0,1,150,0.1,2,"B",0.4
"fatigue",0.8,1,1,1,0,150,0.1,2,"B",0.4
"fatigue",0.9,1,0,1,-1,150,0.1,2,"B",0.4
"longstring",0.5,1,1,1,0,150,0.1,2,"B",0.4
"longstring",0.6,1,1,1,0,150,0.1,2,"B",0.4
"longstring",0.7,1,1,1,0,150,0.1,2,"B",0.4
"longstring",0.8,1,1,1,0,150,0.1,2,"B",0.4
"longstring",0.9,1,1,1,0,150,0.1,2,"B",0.4
"longstring",1,1,1,1,0,150,0.1,2,"B",0.4
"mixed",0.5,1,0,0,0,150,0.1,2,"B",0.4
"mixed",0.6,1,0,0,0,150,0.1,2,"B",0.4
"mixed",0.7,1,1,1,0,150,0.1,2,"B",0.4
"mixed",0.8,1,1,0,1,150,0.1,2,"B",0.4
"mixed",0.9,1,1,1,0,150,0.1,2,"B",0.4
"mixed",1,1,1,0,1,150,0.1,2,"B",0.4
"pure_straight",0.6,1,1,1,0,150,0.1,2,"B",0.4
"pure_straight",0.8,1,1,1,0,150,0.1,2,"B",0.4
"pure_straight",0.9,1,1,1,0,150,0.1,2,"B",0.4
"pure_straight",1,1,1,1,0,150,0.1,2,"B",0.4
"random",0.6,1,1,0,1,150,0.1,2,"B",0.4
"random",0.7,1,1,0,1,150,0.1,2,"B",0.4
"random",0.8,1,1,1,0,150,0.1,2,"B",0.4
"random",0.9,1,1,0,1,150,0.1,2,"B",0.4
"random",1,1,1,1,0,150,0.1,2,"B",0.4
"acquiescent",0.5,1,0,1,-1,150,0.1,4,"B",0.4
"acquiescent",0.6,1,0,0,0,150,0.1,4,"B",0.4
"acquiescent",0.8,1,1,1,0,150,0.1,4,"B",0.4
"acquiescent",0.9,1,1,1,0,150,0.1,4,"B",0.4
"fatigue",0.5,1,1,1,0,150,0.1,4,"B",0.4
"fatigue",0.6,1,0,0,0,150,0.1,4,"B",0.4
"fatigue",0.7,1,0,0,0,150,0.1,4,"B",0.4
"fatigue",0.8,1,0,0,0,150,0.1,4,"B",0.4
"fatigue",0.9,1,1,1,0,150,0.1,4,"B",0.4
"fatigue",1,1,1,1,0,150,0.1,4,"B",0.4
"longstring",0.5,1,0,0,0,150,0.1,4,"B",0.4
"longstring",0.6,1,1,1,0,150,0.1,4,"B",0.4
"longstring",0.7,1,1,1,0,150,0.1,4,"B",0.4
"longstring",0.8,1,0,0,0,150,0.1,4,"B",0.4
"longstring",0.9,1,1,1,0,150,0.1,4,"B",0.4
"mixed",0.5,1,1,1,0,150,0.1,4,"B",0.4
"mixed",0.6,1,1,1,0,150,0.1,4,"B",0.4
"mixed",0.8,1,1,1,0,150,0.1,4,"B",0.4
"mixed",0.9,1,1,1,0,150,0.1,4,"B",0.4
"mixed",1,1,0,0,0,150,0.1,4,"B",0.4
"pure_straight",0.5,1,1,0,1,150,0.1,4,"B",0.4
"pure_straight",0.6,1,1,1,0,150,0.1,4,"B",0.4
"pure_straight",0.8,1,1,1,0,150,0.1,4,"B",0.4
"pure_straight",0.9,1,1,1,0,150,0.1,4,"B",0.4
"pure_straight",1,1,1,1,0,150,0.1,4,"B",0.4
"random",0.5,1,1,0,1,150,0.1,4,"B",0.4
"random",0.6,1,0,0,0,150,0.1,4,"B",0.4
"random",0.7,1,1,1,0,150,0.1,4,"B",0.4
"random",0.8,1,1,0,1,150,0.1,4,"B",0.4
"random",1,1,0,0,0,150,0.1,4,"B",0.4
"acquiescent",0.5,1,1,1,0,150,0.1,6,"B",0.4
"acquiescent",0.7,1,1,1,0,150,0.1,6,"B",0.4
"acquiescent",0.8,1,1,1,0,150,0.1,6,"B",0.4
"acquiescent",0.9,1,1,1,0,150,0.1,6,"B",0.4
"acquiescent",1,1,1,1,0,150,0.1,6,"B",0.4
"fatigue",0.5,1,1,0,1,150,0.1,6,"B",0.4
"fatigue",0.6,1,0,1,-1,150,0.1,6,"B",0.4
"fatigue",0.7,1,1,1,0,150,0.1,6,"B",0.4
"fatigue",1,1,1,1,0,150,0.1,6,"B",0.4
"longstring",0.5,1,0,0,0,150,0.1,6,"B",0.4
"longstring",0.6,1,1,0,1,150,0.1,6,"B",0.4
"longstring",0.7,1,1,0,1,150,0.1,6,"B",0.4
"longstring",0.8,1,1,0,1,150,0.1,6,"B",0.4
"longstring",0.9,1,1,1,0,150,0.1,6,"B",0.4
"longstring",1,1,1,0,1,150,0.1,6,"B",0.4
"mixed",0.5,1,1,1,0,150,0.1,6,"B",0.4
"mixed",0.6,1,0,0,0,150,0.1,6,"B",0.4
"mixed",0.7,1,1,0,1,150,0.1,6,"B",0.4
"mixed",0.9,1,1,0,1,150,0.1,6,"B",0.4
"mixed",1,1,1,1,0,150,0.1,6,"B",0.4
"pure_straight",0.5,1,0,0,0,150,0.1,6,"B",0.4
"pure_straight",0.6,1,1,1,0,150,0.1,6,"B",0.4
"pure_straight",0.7,1,1,1,0,150,0.1,6,"B",0.4
"pure_straight",0.8,1,1,1,0,150,0.1,6,"B",0.4
"pure_straight",0.9,1,1,1,0,150,0.1,6,"B",0.4
"random",0.5,1,1,0,1,150,0.1,6,"B",0.4
"random",0.6,1,0,0,0,150,0.1,6,"B",0.4
"random",0.7,1,0,0,0,150,0.1,6,"B",0.4
"random",0.8,1,1,0,1,150,0.1,6,"B",0.4
"random",0.9,1,0,0,0,150,0.1,6,"B",0.4
"acquiescent",0.6,1,0,1,-1,150,0.1,8,"B",0.4
"acquiescent",0.7,1,1,1,0,150,0.1,8,"B",0.4
"acquiescent",0.8,1,1,1,0,150,0.1,8,"B",0.4
"acquiescent",0.9,1,1,1,0,150,0.1,8,"B",0.4
"acquiescent",1,1,1,1,0,150,0.1,8,"B",0.4
"fatigue",0.5,1,1,0,1,150,0.1,8,"B",0.4
"fatigue",0.6,1,0,0,0,150,0.1,8,"B",0.4
"fatigue",0.7,1,0,1,-1,150,0.1,8,"B",0.4
"fatigue",0.9,1,1,1,0,150,0.1,8,"B",0.4
"fatigue",1,1,1,1,0,150,0.1,8,"B",0.4
"longstring",0.5,1,1,1,0,150,0.1,8,"B",0.4
"longstring",0.7,1,0,0,0,150,0.1,8,"B",0.4
"longstring",0.8,1,1,0,1,150,0.1,8,"B",0.4
"longstring",0.9,1,1,1,0,150,0.1,8,"B",0.4
"longstring",1,1,1,1,0,150,0.1,8,"B",0.4
"mixed",0.5,1,0,0,0,150,0.1,8,"B",0.4
"mixed",0.6,1,0,1,-1,150,0.1,8,"B",0.4
"mixed",0.7,1,1,0,1,150,0.1,8,"B",0.4
"mixed",0.8,1,1,0,1,150,0.1,8,"B",0.4
"mixed",0.9,1,1,0,1,150,0.1,8,"B",0.4
"mixed",1,1,1,0,1,150,0.1,8,"B",0.4
"pure_straight",0.6,1,1,1,0,150,0.1,8,"B",0.4
"pure_straight",0.7,1,1,1,0,150,0.1,8,"B",0.4
"pure_straight",0.9,1,1,1,0,150,0.1,8,"B",0.4
"pure_straight",1,1,1,1,0,150,0.1,8,"B",0.4
"random",0.5,1,1,0,1,150,0.1,8,"B",0.4
"random",0.6,1,1,1,0,150,0.1,8,"B",0.4
"random",0.7,1,1,1,0,150,0.1,8,"B",0.4
"random",0.8,1,1,0,1,150,0.1,8,"B",0.4
"random",0.9,1,1,1,0,150,0.1,8,"B",0.4
"random",1,1,1,1,0,150,0.1,8,"B",0.4
"acquiescent",0.5,1,1,1,0,150,0.1,10,"B",0.4
"acquiescent",0.6,1,0,0,0,150,0.1,10,"B",0.4
"acquiescent",0.7,1,1,1,0,150,0.1,10,"B",0.4
"acquiescent",0.8,1,1,1,0,150,0.1,10,"B",0.4
"acquiescent",1,1,1,1,0,150,0.1,10,"B",0.4
"fatigue",0.5,1,0,1,-1,150,0.1,10,"B",0.4
"fatigue",0.6,1,0,0,0,150,0.1,10,"B",0.4
"fatigue",0.7,1,0,0,0,150,0.1,10,"B",0.4
"fatigue",0.8,1,1,1,0,150,0.1,10,"B",0.4
"fatigue",1,1,1,1,0,150,0.1,10,"B",0.4
"longstring",0.5,1,0,0,0,150,0.1,10,"B",0.4
"longstring",0.6,1,0,0,0,150,0.1,10,"B",0.4
"longstring",0.7,1,1,1,0,150,0.1,10,"B",0.4
"longstring",0.8,1,1,1,0,150,0.1,10,"B",0.4
"longstring",0.9,1,1,1,0,150,0.1,10,"B",0.4
"longstring",1,1,1,1,0,150,0.1,10,"B",0.4
"mixed",0.6,1,0,0,0,150,0.1,10,"B",0.4
"mixed",0.7,1,1,0,1,150,0.1,10,"B",0.4
"mixed",0.8,1,1,1,0,150,0.1,10,"B",0.4
"mixed",0.9,1,1,1,0,150,0.1,10,"B",0.4
"mixed",1,1,1,1,0,150,0.1,10,"B",0.4
"pure_straight",0.5,1,1,1,0,150,0.1,10,"B",0.4
"pure_straight",0.6,1,1,0,1,150,0.1,10,"B",0.4
"pure_straight",0.7,1,1,1,0,150,0.1,10,"B",0.4
"pure_straight",1,1,1,1,0,150,0.1,10,"B",0.4
"random",0.6,1,1,1,0,150,0.1,10,"B",0.4
"random",0.7,1,1,1,0,150,0.1,10,"B",0.4
"random",0.8,1,0,0,0,150,0.1,10,"B",0.4
"random",0.9,1,1,0,1,150,0.1,10,"B",0.4
"random",1,1,1,1,0,150,0.1,10,"B",0.4
"acquiescent",0.5,1,1,1,0,150,0.1,11,"B",0.4
"acquiescent",0.8,1,1,1,0,150,0.1,11,"B",0.4
"acquiescent",0.9,1,1,1,0,150,0.1,11,"B",0.4
"acquiescent",1,1,1,1,0,150,0.1,11,"B",0.4
"fatigue",0.5,1,0,0,0,150,0.1,11,"B",0.4
"fatigue",0.6,1,1,1,0,150,0.1,11,"B",0.4
"fatigue",0.7,1,1,0,1,150,0.1,11,"B",0.4
"fatigue",0.8,1,1,1,0,150,0.1,11,"B",0.4
"fatigue",0.9,1,1,1,0,150,0.1,11,"B",0.4
"fatigue",1,1,1,1,0,150,0.1,11,"B",0.4
"longstring",0.5,1,1,1,0,150,0.1,11,"B",0.4
"longstring",0.6,1,1,1,0,150,0.1,11,"B",0.4
"longstring",0.7,1,1,1,0,150,0.1,11,"B",0.4
"longstring",0.8,1,1,1,0,150,0.1,11,"B",0.4
"longstring",0.9,1,1,0,1,150,0.1,11,"B",0.4
"longstring",1,1,1,1,0,150,0.1,11,"B",0.4
"mixed",0.5,1,1,0,1,150,0.1,11,"B",0.4
"mixed",0.7,1,1,1,0,150,0.1,11,"B",0.4
"mixed",0.8,1,1,0,1,150,0.1,11,"B",0.4
"mixed",0.9,1,1,1,0,150,0.1,11,"B",0.4
"mixed",1,1,1,1,0,150,0.1,11,"B",0.4
"pure_straight",0.5,1,1,1,0,150,0.1,11,"B",0.4
"pure_straight",0.6,1,1,1,0,150,0.1,11,"B",0.4
"pure_straight",0.8,1,1,1,0,150,0.1,11,"B",0.4
"pure_straight",0.9,1,1,1,0,150,0.1,11,"B",0.4
"pure_straight",1,1,1,1,0,150,0.1,11,"B",0.4
"random",0.5,1,1,0,1,150,0.1,11,"B",0.4
"random",0.7,1,0,1,-1,150,0.1,11,"B",0.4
"random",0.8,1,1,0,1,150,0.1,11,"B",0.4
"random",0.9,1,1,1,0,150,0.1,11,"B",0.4
"random",1,1,1,0,1,150,0.1,11,"B",0.4
"acquiescent",0.5,1,1,1,0,150,0.1,12,"B",0.4
"acquiescent",0.6,1,1,1,0,150,0.1,12,"B",0.4
"acquiescent",0.7,1,1,1,0,150,0.1,12,"B",0.4
"acquiescent",0.8,1,1,1,0,150,0.1,12,"B",0.4
"acquiescent",0.9,1,1,1,0,150,0.1,12,"B",0.4
"acquiescent",1,1,1,1,0,150,0.1,12,"B",0.4
"fatigue",0.6,1,1,1,0,150,0.1,12,"B",0.4
"fatigue",0.7,1,0,0,0,150,0.1,12,"B",0.4
"fatigue",0.8,1,1,1,0,150,0.1,12,"B",0.4
"fatigue",1,1,1,1,0,150,0.1,12,"B",0.4
"longstring",0.5,1,0,0,0,150,0.1,12,"B",0.4
"longstring",0.6,1,1,1,0,150,0.1,12,"B",0.4
"longstring",0.7,1,1,0,1,150,0.1,12,"B",0.4
"longstring",0.8,1,1,1,0,150,0.1,12,"B",0.4
"longstring",0.9,1,1,1,0,150,0.1,12,"B",0.4
"longstring",1,1,1,1,0,150,0.1,12,"B",0.4
"mixed",0.5,1,1,1,0,150,0.1,12,"B",0.4
"mixed",0.7,1,1,1,0,150,0.1,12,"B",0.4
"mixed",0.9,1,0,0,0,150,0.1,12,"B",0.4
"mixed",1,1,1,1,0,150,0.1,12,"B",0.4
"pure_straight",0.5,1,0,0,0,150,0.1,12,"B",0.4
"pure_straight",0.6,1,1,1,0,150,0.1,12,"B",0.4
"pure_straight",0.7,1,1,1,0,150,0.1,12,"B",0.4
"pure_straight",0.9,1,1,1,0,150,0.1,12,"B",0.4
"pure_straight",1,1,1,1,0,150,0.1,12,"B",0.4
"random",0.5,1,0,0,0,150,0.1,12,"B",0.4
"random",0.7,1,1,1,0,150,0.1,12,"B",0.4
"random",0.8,1,1,0,1,150,0.1,12,"B",0.4
"random",0.9,1,1,1,0,150,0.1,12,"B",0.4
"random",1,1,1,1,0,150,0.1,12,"B",0.4
"acquiescent",0.7,1,1,0,1,150,0.2,1,"A",0.6
"acquiescent",0.8,2,1,1,0,150,0.2,1,"A",0.6
"acquiescent",0.9,2,1,1,0,150,0.2,1,"A",0.6
"acquiescent",1,2,1,1,0,150,0.2,1,"A",0.6
"fatigue",0.7,2,1,0.5,0.5,150,0.2,1,"A",0.6
"fatigue",0.8,2,1,1,0,150,0.2,1,"A",0.6
"fatigue",0.9,1,1,1,0,150,0.2,1,"A",0.6
"fatigue",1,1,1,1,0,150,0.2,1,"A",0.6
"longstring",0.7,2,1,1,0,150,0.2,1,"A",0.6
"longstring",0.8,2,1,1,0,150,0.2,1,"A",0.6
"longstring",0.9,2,0.5,0.5,0,150,0.2,1,"A",0.6
"longstring",1,2,1,1,0,150,0.2,1,"A",0.6
"mixed",0.7,2,1,0.5,0.5,150,0.2,1,"A",0.6
"mixed",0.8,2,1,0.5,0.5,150,0.2,1,"A",0.6
"mixed",0.9,2,1,1,0,150,0.2,1,"A",0.6
"mixed",1,1,1,1,0,150,0.2,1,"A",0.6
"pure_straight",0.7,2,1,1,0,150,0.2,1,"A",0.6
"pure_straight",0.8,2,1,1,0,150,0.2,1,"A",0.6
"pure_straight",0.9,2,1,1,0,150,0.2,1,"A",0.6
"pure_straight",1,2,1,1,0,150,0.2,1,"A",0.6
"random",0.7,2,1,0.5,0.5,150,0.2,1,"A",0.6
"random",0.8,2,0.5,1,-0.5,150,0.2,1,"A",0.6
"random",0.9,2,0.5,0,0.5,150,0.2,1,"A",0.6
"random",1,2,0.5,0.5,0,150,0.2,1,"A",0.6
"acquiescent",0.5,1,0,0,0,150,0.2,1,"B",0.4
"acquiescent",0.6,1,1,1,0,150,0.2,1,"B",0.4
"acquiescent",0.7,1,1,0,1,150,0.2,1,"B",0.4
"acquiescent",0.8,2,1,1,0,150,0.2,1,"B",0.4
"acquiescent",0.9,2,1,1,0,150,0.2,1,"B",0.4
"acquiescent",1,2,1,1,0,150,0.2,1,"B",0.4
"fatigue",0.5,1,0,0,0,150,0.2,1,"B",0.4
"fatigue",0.6,2,0.5,0.5,0,150,0.2,1,"B",0.4
"fatigue",0.7,2,1,0.5,0.5,150,0.2,1,"B",0.4
"fatigue",0.8,2,1,1,0,150,0.2,1,"B",0.4
"fatigue",0.9,1,1,1,0,150,0.2,1,"B",0.4
"fatigue",1,1,1,1,0,150,0.2,1,"B",0.4
"longstring",0.5,1,0,0,0,150,0.2,1,"B",0.4
"longstring",0.6,1,1,1,0,150,0.2,1,"B",0.4
"longstring",0.7,2,1,1,0,150,0.2,1,"B",0.4
"longstring",0.8,2,1,1,0,150,0.2,1,"B",0.4
"longstring",0.9,2,0.5,0.5,0,150,0.2,1,"B",0.4
"longstring",1,2,1,1,0,150,0.2,1,"B",0.4
"mixed",0.5,2,1,0,1,150,0.2,1,"B",0.4
"mixed",0.6,1,0,0,0,150,0.2,1,"B",0.4
"mixed",0.7,2,1,0.5,0.5,150,0.2,1,"B",0.4
"mixed",0.8,2,1,0.5,0.5,150,0.2,1,"B",0.4
"mixed",0.9,2,1,0.5,0.5,150,0.2,1,"B",0.4
"mixed",1,1,1,1,0,150,0.2,1,"B",0.4
"pure_straight",0.5,2,0.5,1,-0.5,150,0.2,1,"B",0.4
"pure_straight",0.6,1,1,1,0,150,0.2,1,"B",0.4
"pure_straight",0.7,2,1,1,0,150,0.2,1,"B",0.4
"pure_straight",0.8,2,1,1,0,150,0.2,1,"B",0.4
"pure_straight",0.9,2,1,1,0,150,0.2,1,"B",0.4
"pure_straight",1,2,1,1,0,150,0.2,1,"B",0.4
"random",0.5,1,1,1,0,150,0.2,1,"B",0.4
"random",0.6,1,1,0,1,150,0.2,1,"B",0.4
"random",0.7,2,1,0.5,0.5,150,0.2,1,"B",0.4
"random",0.8,2,0.5,0.5,0,150,0.2,1,"B",0.4
"random",0.9,2,0.5,0.5,0,150,0.2,1,"B",0.4
"random",1,2,0.5,0.5,0,150,0.2,1,"B",0.4
"acquiescent",0.7,2,1,1,0,150,0.2,2,"A",0.6
"acquiescent",0.8,2,1,1,0,150,0.2,2,"A",0.6
"acquiescent",0.9,2,1,1,0,150,0.2,2,"A",0.6
"acquiescent",1,2,1,1,0,150,0.2,2,"A",0.6
"fatigue",0.7,2,1,1,0,150,0.2,2,"A",0.6
"fatigue",0.8,2,0.5,0.5,0,150,0.2,2,"A",0.6
"fatigue",0.9,1,0,0,0,150,0.2,2,"A",0.6
"fatigue",1,2,1,1,0,150,0.2,2,"A",0.6
"longstring",0.7,2,1,0.5,0.5,150,0.2,2,"A",0.6
"longstring",0.8,2,1,1,0,150,0.2,2,"A",0.6
"longstring",0.9,2,1,1,0,150,0.2,2,"A",0.6
"longstring",1,2,1,1,0,150,0.2,2,"A",0.6
"mixed",0.7,2,1,1,0,150,0.2,2,"A",0.6
"mixed",0.8,1,1,1,0,150,0.2,2,"A",0.6
"mixed",0.9,2,1,0.5,0.5,150,0.2,2,"A",0.6
"mixed",1,2,1,1,0,150,0.2,2,"A",0.6
"pure_straight",0.7,2,1,1,0,150,0.2,2,"A",0.6
"pure_straight",0.8,2,1,1,0,150,0.2,2,"A",0.6
"pure_straight",0.9,2,1,1,0,150,0.2,2,"A",0.6
"pure_straight",1,1,1,1,0,150,0.2,2,"A",0.6
"random",0.7,1,1,0,1,150,0.2,2,"A",0.6
"random",0.8,2,0.5,0.5,0,150,0.2,2,"A",0.6
"random",0.9,2,0.5,1,-0.5,150,0.2,2,"A",0.6
"random",1,2,1,1,0,150,0.2,2,"A",0.6
"acquiescent",0.5,2,0.5,1,-0.5,150,0.2,2,"B",0.4
"acquiescent",0.6,1,0,0,0,150,0.2,2,"B",0.4
"acquiescent",0.7,2,1,1,0,150,0.2,2,"B",0.4
"acquiescent",0.8,2,1,1,0,150,0.2,2,"B",0.4
"acquiescent",0.9,2,1,1,0,150,0.2,2,"B",0.4
"acquiescent",1,2,1,1,0,150,0.2,2,"B",0.4
"fatigue",0.5,1,0,0,0,150,0.2,2,"B",0.4
"fatigue",0.6,2,0.5,0.5,0,150,0.2,2,"B",0.4
"fatigue",0.7,2,1,1,0,150,0.2,2,"B",0.4
"fatigue",0.8,2,0.5,0.5,0,150,0.2,2,"B",0.4
"fatigue",0.9,1,0,0,0,150,0.2,2,"B",0.4
"fatigue",1,2,1,1,0,150,0.2,2,"B",0.4
"longstring",0.5,2,0.5,1,-0.5,150,0.2,2,"B",0.4
"longstring",0.6,2,0.5,0.5,0,150,0.2,2,"B",0.4
"longstring",0.7,2,1,1,0,150,0.2,2,"B",0.4
"longstring",0.8,2,1,1,0,150,0.2,2,"B",0.4
"longstring",0.9,2,1,1,0,150,0.2,2,"B",0.4
"longstring",1,2,1,1,0,150,0.2,2,"B",0.4
"mixed",0.5,1,0,0,0,150,0.2,2,"B",0.4
"mixed",0.6,1,1,1,0,150,0.2,2,"B",0.4
"mixed",0.7,2,0.5,1,-0.5,150,0.2,2,"B",0.4
"mixed",0.8,1,1,0,1,150,0.2,2,"B",0.4
"mixed",0.9,2,1,0.5,0.5,150,0.2,2,"B",0.4
"mixed",1,2,1,1,0,150,0.2,2,"B",0.4
"pure_straight",0.5,2,1,1,0,150,0.2,2,"B",0.4
"pure_straight",0.6,2,1,1,0,150,0.2,2,"B",0.4
"pure_straight",0.7,2,1,1,0,150,0.2,2,"B",0.4
"pure_straight",0.8,2,1,1,0,150,0.2,2,"B",0.4
"pure_straight",0.9,2,1,1,0,150,0.2,2,"B",0.4
"pure_straight",1,1,1,1,0,150,0.2,2,"B",0.4
"random",0.5,2,0.5,0,0.5,150,0.2,2,"B",0.4
"random",0.6,2,0.5,0.5,0,150,0.2,2,"B",0.4
"random",0.7,1,1,0,1,150,0.2,2,"B",0.4
"random",0.8,2,0,0,0,150,0.2,2,"B",0.4
"random",0.9,2,0.5,0.5,0,150,0.2,2,"B",0.4
"random",1,2,1,0,1,150,0.2,2,"B",0.4
"acquiescent",0.7,1,1,1,0,150,0.2,3,"A",0.6
"acquiescent",0.8,2,1,1,0,150,0.2,3,"A",0.6
"acquiescent",0.9,2,1,1,0,150,0.2,3,"A",0.6
"acquiescent",1,2,1,1,0,150,0.2,3,"A",0.6
"fatigue",0.7,1,1,0,1,150,0.2,3,"A",0.6
"fatigue",0.8,2,1,0.5,0.5,150,0.2,3,"A",0.6
"fatigue",0.9,1,1,1,0,150,0.2,3,"A",0.6
"fatigue",1,2,1,1,0,150,0.2,3,"A",0.6
"longstring",0.7,2,1,0.5,0.5,150,0.2,3,"A",0.6
"longstring",0.8,1,1,1,0,150,0.2,3,"A",0.6
"longstring",0.9,2,1,1,0,150,0.2,3,"A",0.6
"longstring",1,2,1,1,0,150,0.2,3,"A",0.6
"mixed",0.7,1,1,1,0,150,0.2,3,"A",0.6
"mixed",0.8,2,1,0,1,150,0.2,3,"A",0.6
"mixed",0.9,2,0.5,0.5,0,150,0.2,3,"A",0.6
"mixed",1,2,1,0.5,0.5,150,0.2,3,"A",0.6
"pure_straight",0.7,2,1,1,0,150,0.2,3,"A",0.6
"pure_straight",0.8,1,1,1,0,150,0.2,3,"A",0.6
"pure_straight",0.9,2,1,1,0,150,0.2,3,"A",0.6
"pure_straight",1,2,1,1,0,150,0.2,3,"A",0.6
"random",0.7,1,0,0,0,150,0.2,3,"A",0.6
"random",0.8,2,1,0.5,0.5,150,0.2,3,"A",0.6
"random",0.9,2,1,1,0,150,0.2,3,"A",0.6
"random",1,1,1,1,0,150,0.2,3,"A",0.6
"acquiescent",0.5,2,0.5,0.5,0,150,0.2,3,"B",0.4
"acquiescent",0.6,2,1,1,0,150,0.2,3,"B",0.4
"acquiescent",0.7,1,1,1,0,150,0.2,3,"B",0.4
"acquiescent",0.8,2,1,1,0,150,0.2,3,"B",0.4
"acquiescent",0.9,2,1,1,0,150,0.2,3,"B",0.4
"acquiescent",1,2,1,1,0,150,0.2,3,"B",0.4
"fatigue",0.5,2,0.5,0,0.5,150,0.2,3,"B",0.4
"fatigue",0.6,1,0,0,0,150,0.2,3,"B",0.4
"fatigue",0.7,1,1,0,1,150,0.2,3,"B",0.4
"fatigue",0.8,2,1,0.5,0.5,150,0.2,3,"B",0.4
"fatigue",0.9,1,1,1,0,150,0.2,3,"B",0.4
"fatigue",1,2,1,1,0,150,0.2,3,"B",0.4
"longstring",0.5,2,0,0,0,150,0.2,3,"B",0.4
"longstring",0.6,2,1,1,0,150,0.2,3,"B",0.4
"longstring",0.7,2,1,0.5,0.5,150,0.2,3,"B",0.4
"longstring",0.8,1,1,1,0,150,0.2,3,"B",0.4
"longstring",0.9,2,1,1,0,150,0.2,3,"B",0.4
"longstring",1,2,1,1,0,150,0.2,3,"B",0.4
"mixed",0.5,1,0,0,0,150,0.2,3,"B",0.4
"mixed",0.6,2,1,0,1,150,0.2,3,"B",0.4
"mixed",0.7,1,1,1,0,150,0.2,3,"B",0.4
"mixed",0.8,2,1,0,1,150,0.2,3,"B",0.4
"mixed",0.9,2,0.5,0.5,0,150,0.2,3,"B",0.4
"mixed",1,2,1,0,1,150,0.2,3,"B",0.4
"pure_straight",0.5,1,1,1,0,150,0.2,3,"B",0.4
"pure_straight",0.6,2,1,1,0,150,0.2,3,"B",0.4
"pure_straight",0.7,2,1,1,0,150,0.2,3,"B",0.4
"pure_straight",0.8,1,1,1,0,150,0.2,3,"B",0.4
"pure_straight",0.9,2,1,1,0,150,0.2,3,"B",0.4
"pure_straight",1,2,1,1,0,150,0.2,3,"B",0.4
"random",0.5,2,1,0,1,150,0.2,3,"B",0.4
"random",0.6,2,1,0.5,0.5,150,0.2,3,"B",0.4
"random",0.7,1,0,0,0,150,0.2,3,"B",0.4
"random",0.8,2,1,0.5,0.5,150,0.2,3,"B",0.4
