"nFactors","items_per_factor","total_items","n_respondents","pct_careless","corProp","z_threshold","is_auto_z","auto_z_value","rep_id","mcc","sensitivity","specificity","tp","tn","fp","fn","mean_z_good","mean_z_careless"
30,6,180,500,0.05,0.05,1.3,TRUE,1.25333805539459,5,0.321833268488001,0.571428571428571,0.938947368421053,16,892,58,12,4.15623432821008,1.1209707469686
30,6,180,500,0.05,0.1,1.3,TRUE,1.25333805539459,5,0.290552192088955,0.5,0.943157894736842,14,896,54,14,3.70592613011186,1.80970050699153
8,10,80,500,0.05,0.03,0.9,TRUE,0.890196788843219,5,0.240980304544022,0.9,0.732631578947368,27,696,254,3,2.85816103973822,-0.0702207772267185
8,10,80,500,0.05,0.05,0.9,TRUE,0.890196788843219,5,0.259135714362991,0.9,0.76,27,722,228,3,3.09899354544075,-0.318249364492759
8,10,80,500,0.05,0.1,0.9,TRUE,0.890196788843219,5,0.254745033652501,0.9,0.753684210526316,27,716,234,3,3.29907716854266,0.104161675330016
20,10,200,500,0.05,0.03,0.7,TRUE,0.687615839338061,5,0.642186327481357,0.535714285714286,0.995789473684211,15,946,4,13,6.93025390117714,0.692898302977975
20,10,200,500,0.05,0.05,0.7,TRUE,0.687615839338061,5,0.51218591762386,0.535714285714286,0.985263157894737,15,936,14,13,6.26299752640478,0.962981941104363
20,10,200,500,0.05,0.1,0.7,TRUE,0.687615839338061,5,0.450933868963352,0.5,0.981052631578947,14,932,18,14,5.36991338827901,1.15343447567651
30,10,300,500,0.05,0.03,1.3,TRUE,1.25333805539459,5,0.670002549407932,0.516129032258065,0.997894736842105,16,948,2,15,6.6389387579977,1.13121581211069
30,10,300,500,0.05,0.05,1.3,TRUE,1.25333805539459,5,0.499867934345564,0.354838709677419,0.995789473684211,11,946,4,20,6.11665504496704,1.79891211419662
30,10,300,500,0.05,0.1,1.3,TRUE,1.25333805539459,5,0.288209698891483,0.161290322580645,0.995789473684211,5,946,4,26,5.61907854766137,2.56523134621327
8,3,24,100,0.1,0.03,0.9,TRUE,0.890196788843219,5,0.0715989995692675,0.916666666666667,0.2,11,36,144,1,0.0151343226643761,-0.406609835741756
8,3,24,100,0.1,0.05,0.9,TRUE,0.890196788843219,5,0.0661795977383455,0.916666666666667,0.188888888888889,11,34,146,1,-0.00887940690678232,-0.442676538055921
8,3,24,100,0.1,0.1,0.9,TRUE,0.890196788843219,5,0.0605965306019753,0.916666666666667,0.177777777777778,11,32,148,1,0.0533953894312625,-0.385943255616251
20,3,60,100,0.1,0.03,0.7,TRUE,0.687615839338061,5,0.323644092397727,0.916666666666667,0.711111111111111,11,128,52,1,1.5197307451008,-0.120028571267469
20,3,60,100,0.1,0.05,0.7,TRUE,0.687615839338061,5,0.283167022774222,0.75,0.766666666666667,9,138,42,3,1.78797010722764,0.180122249897268
20,3,60,100,0.1,0.1,0.7,TRUE,0.687615839338061,5,0.137168987057764,0.333333333333333,0.866666666666667,4,156,24,8,1.95868699499273,0.810056660968316
30,3,90,100,0.1,0.03,1.3,TRUE,1.25333805539459,5,0.151729569400613,0.545454545454545,0.744444444444444,6,134,46,5,2.05348608341127,1.26471834488458
30,3,90,100,0.1,0.05,1.3,TRUE,1.25333805539459,5,0.127538866173743,0.454545454545455,0.777777777777778,5,140,40,6,2.41271304077104,1.58500466245708
30,3,90,100,0.1,0.1,1.3,TRUE,1.25333805539459,5,0.164008612824581,0.363636363636364,0.877777777777778,4,158,22,7,2.78071207250708,1.70279560443625
8,6,48,100,0.1,0.03,0.9,TRUE,0.890196788843219,5,0.121089869924121,0.75,0.5,9,90,90,3,1.12670138365795,0.118278472269468
8,6,48,100,0.1,0.05,0.9,TRUE,0.890196788843219,5,0.218217890235992,0.833333333333333,0.611111111111111,10,110,70,2,1.60695196355155,-0.0345568991024823
8,6,48,100,0.1,0.1,0.9,TRUE,0.890196788843219,5,0.307530688514349,0.916666666666667,0.688888888888889,11,124,56,1,1.83388762060174,-0.072706815950544
20,6,120,100,0.1,0.03,0.7,TRUE,0.687615839338061,5,0.31059263259824,0.272727272727273,0.977777777777778,3,176,4,8,3.91320055958061,1.24807492868065
20,6,120,100,0.1,0.05,0.7,TRUE,0.687615839338061,5,0.149515060130467,0.0909090909090909,0.988888888888889,1,178,2,10,4.03458131314274,2.08955455954982
20,6,120,100,0.1,0.1,0.7,TRUE,0.687615839338061,5,0,0,1,0,180,0,11,4.25542154543945,2.59672450694073
30,6,180,100,0.1,0.03,1.3,TRUE,1.25333805539459,5,0.397359707119513,0.166666666666667,1,2,180,0,10,4.94313370799641,2.99366434877982
30,6,180,100,0.1,0.05,1.3,TRUE,1.25333805539459,5,0.487950036474267,0.25,1,3,180,0,9,5.21647192236514,3.18330146152654
30,6,180,100,0.1,0.1,1.3,TRUE,1.25333805539459,5,0.397359707119513,0.166666666666667,1,2,180,0,10,5.84515198894658,3.73805170699591
8,10,80,100,0.1,0.03,0.9,TRUE,0.890196788843219,5,0.163149873316947,0.454545454545455,0.822222222222222,5,148,32,6,2.57362578027614,0.937533747536661
8,10,80,100,0.1,0.05,0.9,TRUE,0.890196788843219,5,0.253900507453175,0.636363636363636,0.811111111111111,7,146,34,4,2.83834708904668,1.17571737247626
8,10,80,100,0.1,0.1,0.9,TRUE,0.890196788843219,5,0.237462710370311,0.545454545454545,0.844444444444444,6,152,28,5,2.92524734453146,1.41970803630636
20,10,200,100,0.1,0.03,0.7,TRUE,0.687615839338061,5,0.397359707119513,0.166666666666667,1,2,180,0,10,5.34282907611968,1.95988456545712
20,10,200,100,0.1,0.05,0.7,TRUE,0.687615839338061,5,0.280239239603615,0.0833333333333333,1,1,180,0,11,5.62642313642341,2.58222475984335
20,10,200,100,0.1,0.1,0.7,TRUE,0.687615839338061,5,0.280239239603615,0.0833333333333333,1,1,180,0,11,6.2842271636365,3.68859053780149
30,10,300,100,0.1,0.03,1.3,TRUE,1.25333805539459,5,0,0,1,0,180,0,11,7.64393100845775,3.84706790382333
30,10,300,100,0.1,0.05,1.3,TRUE,1.25333805539459,5,0,0,1,0,180,0,11,8.30897493282589,5.23051642478278
30,10,300,100,0.1,0.1,1.3,TRUE,1.25333805539459,5,0,0,1,0,180,0,11,9.45583047107189,6.91015007975488
8,3,24,300,0.1,0.03,0.9,TRUE,0.890196788843219,5,0.0573969919644763,0.794117647058823,0.318518518518519,27,172,368,7,0.358662927169453,0.0930138157571326
8,3,24,300,0.1,0.05,0.9,TRUE,0.890196788843219,5,0.0291349083458823,0.735294117647059,0.322222222222222,25,174,366,9,0.345385687681883,0.125675118842412
8,3,24,300,0.1,0.1,0.9,TRUE,0.890196788843219,5,0.0641953000649126,0.794117647058823,0.333333333333333,27,180,360,7,0.395531321070166,0.0963381946933534
20,3,60,300,0.1,0.03,0.7,TRUE,0.687615839338061,5,0.0731318255166448,0.685714285714286,0.466666666666667,24,252,288,11,0.853674341305692,0.1928992342357
20,3,60,300,0.1,0.05,0.7,TRUE,0.687615839338061,5,0.164888951827205,0.8,0.544444444444444,28,294,246,7,0.960498595389718,0.055037649837377
20,3,60,300,0.1,0.1,0.7,TRUE,0.687615839338061,5,0.0857910475805089,0.657142857142857,0.522222222222222,23,282,258,12,0.89585988662027,0.226987082712015
30,3,90,300,0.1,0.03,1.3,TRUE,1.25333805539459,5,0.260324872912443,0.888888888888889,0.637037037037037,32,344,196,4,1.96615861048419,0.030248856655116
30,3,90,300,0.1,0.05,1.3,TRUE,1.25333805539459,5,0.212575126585788,0.777777777777778,0.648148148148148,28,350,190,8,2.02295328959375,0.462925486093562
30,3,90,300,0.1,0.1,1.3,TRUE,1.25333805539459,5,0.143116279659395,0.611111111111111,0.67037037037037,22,362,178,14,2.08786692225143,0.827571740104352
8,6,48,300,0.1,0.03,0.9,TRUE,0.890196788843219,5,0.236784753310581,0.942857142857143,0.551851851851852,33,298,242,2,1.43055271362897,-0.129715076458386
8,6,48,300,0.1,0.05,0.9,TRUE,0.890196788843219,5,0.219476271021576,0.914285714285714,0.544444444444444,32,294,246,3,1.49874325495805,-0.00324191186125531
8,6,48,300,0.1,0.1,0.9,TRUE,0.890196788843219,5,0.190364654911447,0.857142857142857,0.540740740740741,30,292,248,5,1.38849323316139,-0.110880213284312
20,6,120,300,0.1,0.03,0.7,TRUE,0.687615839338061,5,0.468120169643076,0.764705882352941,0.907407407407407,26,490,50,8,3.51902152642375,0.259812088766987
20,6,120,300,0.1,0.05,0.7,TRUE,0.687615839338061,5,0.437425374202696,0.676470588235294,0.918518518518519,23,496,44,11,3.50637078630082,0.47402332075146
20,6,120,300,0.1,0.1,0.7,TRUE,0.687615839338061,5,0.336192263551524,0.5,0.925925925925926,17,500,40,17,3.25987428830751,0.828123896069531
30,6,180,300,0.1,0.03,1.3,TRUE,1.25333805539459,5,0.554301165101683,0.685714285714286,0.955555555555556,24,516,24,11,4.19096265206728,0.848077033970805
30,6,180,300,0.1,0.05,1.3,TRUE,1.25333805539459,5,0.46883470298557,0.485714285714286,0.97037037037037,17,524,16,18,4.08397474563616,1.47559501257376
30,6,180,300,0.1,0.1,1.3,TRUE,1.25333805539459,5,0.343739596620511,0.371428571428571,0.962962962962963,13,520,20,22,3.88505712056602,1.76514477496775
8,10,80,300,0.1,0.03,0.9,TRUE,0.890196788843219,5,0.254730471097845,0.764705882352941,0.72962962962963,26,394,146,8,2.55309407191969,0.145435665643567
8,10,80,300,0.1,0.05,0.9,TRUE,0.890196788843219,5,0.314447142374666,0.823529411764706,0.766666666666667,28,414,126,6,2.64535159112262,0.209951781033898
8,10,80,300,0.1,0.1,0.9,TRUE,0.890196788843219,5,0.281133620831097,0.764705882352941,0.762962962962963,26,412,128,8,2.72803364935072,0.461912356966435
20,10,200,300,0.1,0.03,0.7,TRUE,0.687615839338061,5,0.684177764583971,0.583333333333333,0.992592592592593,21,536,4,15,5.66594532784863,0.609073775443835
20,10,200,300,0.1,0.05,0.7,TRUE,0.687615839338061,5,0.453161688521604,0.305555555555556,0.992592592592593,11,536,4,25,5.34808488228817,1.24544715137979
20,10,200,300,0.1,0.1,0.7,TRUE,0.687615839338061,5,0.29878837167917,0.194444444444444,0.988888888888889,7,534,6,29,4.99173412349994,1.79547854359853
30,10,300,300,0.1,0.03,1.3,TRUE,1.25333805539459,5,0.643330596475773,0.527777777777778,0.992592592592593,19,536,4,17,6.90911106157495,1.40660285619647
30,10,300,300,0.1,0.05,1.3,TRUE,1.25333805539459,5,0.491944490744492,0.305555555555556,0.996296296296296,11,538,2,25,6.59018024932744,2.27494891476516
30,10,300,300,0.1,0.1,1.3,TRUE,1.25333805539459,5,0.256076255699242,0.111111111111111,0.996296296296296,4,538,2,32,6.39283053268344,3.13890695542013
8,3,24,500,0.1,0.03,0.9,TRUE,0.890196788843219,5,0.0589020766940447,0.813559322033898,0.297777777777778,48,268,632,11,0.329837472327294,-0.0627554603192335
8,3,24,500,0.1,0.05,0.9,TRUE,0.890196788843219,5,0.054136812509804,0.796610169491525,0.306666666666667,47,276,624,12,0.325202784398187,-0.0435828182006054
8,3,24,500,0.1,0.1,0.9,TRUE,0.890196788843219,5,0.119855163820714,0.932203389830508,0.291111111111111,55,262,638,4,0.379852103623821,-0.213808703710418
20,3,60,500,0.1,0.03,0.7,TRUE,0.687615839338061,5,0.157886866103359,0.741379310344828,0.586666666666667,43,528,372,15,1.35126421338389,0.111555460620105
20,3,60,500,0.1,0.05,0.7,TRUE,0.687615839338061,5,0.154427618908206,0.741379310344828,0.58,43,522,378,15,1.28238037906833,0.213022787579786
20,3,60,500,0.1,0.1,0.7,TRUE,0.687615839338061,5,0.173429958638805,0.793103448275862,0.568888888888889,46,512,388,12,1.08747504071506,0.0343462327315052
30,3,90,500,0.1,0.03,1.3,TRUE,1.25333805539459,5,0.198556829931807,0.847457627118644,0.564444444444444,50,508,392,9,1.76524545670805,-0.216898878185245
30,3,90,500,0.1,0.05,1.3,TRUE,1.25333805539459,5,0.193344427704931,0.864406779661017,0.537777777777778,51,484,416,8,1.62053557329307,-0.244477172576145
30,3,90,500,0.1,0.1,1.3,TRUE,1.25333805539459,5,0.241511745866074,0.932203389830508,0.568888888888889,55,512,388,4,1.63960810903437,-0.0405238809358328
8,6,48,500,0.1,0.03,0.9,TRUE,0.890196788843219,5,0.12362799291402,0.830508474576271,0.422222222222222,49,380,520,10,0.848739761391674,-0.282808852385404
8,6,48,500,0.1,0.05,0.9,TRUE,0.890196788843219,5,0.099954232108883,0.796610169491525,0.406666666666667,47,366,534,12,0.785668240623361,-0.163498648658944
8,6,48,500,0.1,0.1,0.9,TRUE,0.890196788843219,5,0.169131956969003,0.932203389830508,0.411111111111111,55,370,530,4,0.857268141576925,-0.270230914806743
20,6,120,500,0.1,0.03,0.7,TRUE,0.687615839338061,5,0.38592489149733,0.724137931034483,0.873333333333333,42,786,114,16,3.4593675873641,0.178300853419981
20,6,120,500,0.1,0.05,0.7,TRUE,0.687615839338061,5,0.403081109222909,0.741379310344828,0.877777777777778,43,790,110,15,3.27391278454765,0.476732630585708
20,6,120,500,0.1,0.1,0.7,TRUE,0.687615839338061,5,0.295800110147609,0.568965517241379,0.875555555555556,33,788,112,25,2.9647244224533,0.569738130572919
30,6,180,500,0.1,0.03,1.3,TRUE,1.25333805539459,5,0.602140851570813,0.779661016949153,0.951111111111111,46,856,44,13,5.09563739516069,0.616634992579743
30,6,180,500,0.1,0.05,1.3,TRUE,1.25333805539459,5,0.51143220209953,0.644067796610169,0.951111111111111,38,856,44,21,4.61731458932554,1.24994772045427
30,6,180,500,0.1,0.1,1.3,TRUE,1.25333805539459,5,0.368860906176786,0.440677966101695,0.953333333333333,26,858,42,33,4.10560348078934,1.67795561871334
8,10,80,500,0.1,0.03,0.9,TRUE,0.890196788843219,5,0.248550907301607,0.728813559322034,0.74,43,666,234,16,2.84781028084128,0.137769381932816
8,10,80,500,0.1,0.05,0.9,TRUE,0.890196788843219,5,0.250259453075541,0.711864406779661,0.753333333333333,42,678,222,17,3.07411234471736,0.229164188724265
8,10,80,500,0.1,0.1,0.9,TRUE,0.890196788843219,5,0.248550907301607,0.728813559322034,0.74,43,666,234,16,2.99795355244513,0.208372522102816
20,10,200,500,0.1,0.03,0.7,TRUE,0.687615839338061,5,0.676169615529698,0.637931034482759,0.986666666666667,37,888,12,21,6.82617588624983,0.72542127163357
20,10,200,500,0.1,0.05,0.7,TRUE,0.687615839338061,5,0.642556534201088,0.568965517241379,0.988888888888889,33,890,10,25,6.12016373658882,0.887399692136135
20,10,200,500,0.1,0.1,0.7,TRUE,0.687615839338061,5,0.480087708042997,0.327586206896552,0.993333333333333,19,894,6,39,5.15996477748496,1.49707664849525
30,10,300,500,0.1,0.03,1.3,TRUE,1.25333805539459,5,0.767079593799835,0.603448275862069,1,35,900,0,23,7.97619411856537,1.00789037180861
30,10,300,500,0.1,0.05,1.3,TRUE,1.25333805539459,5,0.696035967875521,0.53448275862069,0.997777777777778,31,898,2,27,7.20872462608122,1.51195596047937
30,10,300,500,0.1,0.1,1.3,TRUE,1.25333805539459,5,0.545481649257485,0.344827586206897,0.997777777777778,20,898,2,38,6.32359597990803,2.14587060417191
8,3,24,100,0.25,0.03,0.9,TRUE,0.890196788843219,5,0.0997310061686122,0.766666666666667,0.36,23,54,96,7,0.418069955680116,0.361202586181244
8,3,24,100,0.25,0.05,0.9,TRUE,0.890196788843219,5,0.0997310061686122,0.766666666666667,0.36,23,54,96,7,0.446257102504019,0.356232132830076
8,3,24,100,0.25,0.1,0.9,TRUE,0.890196788843219,5,0.171895984677448,0.833333333333333,0.386666666666667,25,58,92,5,0.511683652510477,0.108306360992626
20,3,60,100,0.25,0.03,0.7,TRUE,0.687615839338061,5,0.16609095970748,0.533333333333333,0.68,16,102,48,14,1.59823813741773,0.730216520969886
20,3,60,100,0.25,0.05,0.7,TRUE,0.687615839338061,5,0.0370505233470643,0.366666666666667,0.68,11,102,48,19,1.58544979733569,0.853720925861973
20,3,60,100,0.25,0.1,0.7,TRUE,0.687615839338061,5,0.178297032476236,0.366666666666667,0.826666666666667,11,124,26,19,1.77015839011204,1.22365688437058
30,3,90,100,0.25,0.03,1.3,TRUE,1.25333805539459,5,0.252075114880195,0.433333333333333,0.84,13,126,24,17,2.55982116678862,1.27998707227658
30,3,90,100,0.25,0.05,1.3,TRUE,1.25333805539459,5,0.288942798198532,0.433333333333333,0.866666666666667,13,130,20,17,2.72949146673008,1.64636836982587
30,3,90,100,0.25,0.1,1.3,TRUE,1.25333805539459,5,0.314339138813198,0.3,0.946666666666667,9,142,8,21,2.95362333253755,2.01362644631093
8,6,48,100,0.25,0.03,0.9,TRUE,0.890196788843219,5,0.0993271132580901,0.642857142857143,0.493333333333333,18,74,76,10,1.10501785975513,0.536704040366299
8,6,48,100,0.25,0.05,0.9,TRUE,0.890196788843219,5,0.0665800302861183,0.571428571428571,0.52,16,78,72,12,1.21506328343951,0.610248953320424
8,6,48,100,0.25,0.1,0.9,TRUE,0.890196788843219,5,0.084074274174194,0.5,0.613333333333333,14,92,58,14,1.44575619703885,1.02562818121289
20,6,120,100,0.25,0.03,0.7,TRUE,0.687615839338061,5,0.384522120185598,0.241379310344828,0.986666666666667,7,148,2,22,3.30595412954492,1.60232841017032
20,6,120,100,0.25,0.05,0.7,TRUE,0.687615839338061,5,0.255068002612316,0.137931034482759,0.986666666666667,4,148,2,25,3.44205341021383,2.23090436753252
20,6,120,100,0.25,0.1,0.7,TRUE,0.687615839338061,5,0.138682517724823,0.0689655172413793,0.986666666666667,2,148,2,27,3.62818787591161,2.63165140370254
30,6,180,100,0.25,0.03,1.3,TRUE,1.25333805539459,5,0.142712022623198,0.0714285714285714,0.986666666666667,2,148,2,26,4.56169225858277,2.87992392444866
30,6,180,100,0.25,0.05,1.3,TRUE,1.25333805539459,5,0,0,1,0,150,0,28,4.94938839125928,3.45344793837463
30,6,180,100,0.25,0.1,1.3,TRUE,1.25333805539459,5,0,0,1,0,150,0,28,5.62717525971925,4.22854175584443
8,10,80,100,0.25,0.03,0.9,TRUE,0.890196788843219,5,0.266946925703026,0.551724137931034,0.773333333333333,16,116,34,13,2.37552094372006,0.717157309345254
8,10,80,100,0.25,0.05,0.9,TRUE,0.890196788843219,5,0.35608856040159,0.586206896551724,0.826666666666667,17,124,26,12,2.81385013399629,0.733207190718096
8,10,80,100,0.25,0.1,0.9,TRUE,0.890196788843219,5,0.337190534509682,0.517241379310345,0.853333333333333,15,128,22,14,2.87474242567028,1.17653432871365
20,10,200,100,0.25,0.03,0.7,TRUE,0.687615839338061,5,0.350931203171798,0.142857142857143,1,4,150,0,24,5.34584692565369,2.79328331093879
20,10,200,100,0.25,0.05,0.7,TRUE,0.687615839338061,5,0.246731885609913,0.0714285714285714,1,2,150,0,26,5.92360633263674,3.45807458954549
20,10,200,100,0.25,0.1,0.7,TRUE,0.687615839338061,5,0.246731885609913,0.0714285714285714,1,2,150,0,26,6.5104823633036,4.09968021281234
30,10,300,100,0.25,0.03,1.3,TRUE,1.25333805539459,5,0.232516225839034,0.0645161290322581,1,2,150,0,29,7.77568706462257,4.44404960881387
30,10,300,100,0.25,0.05,1.3,TRUE,1.25333805539459,5,0.232516225839034,0.0645161290322581,1,2,150,0,29,8.56014623716937,5.29669068209279
30,10,300,100,0.25,0.1,1.3,TRUE,1.25333805539459,5,0,0,1,0,150,0,31,9.57604421984743,6.54889159929905
8,3,24,300,0.25,0.03,0.9,TRUE,0.890196788843219,5,0.0379860477671761,0.770114942528736,0.275555555555556,67,124,326,20,0.314034511431663,0.0940100346490504
8,3,24,300,0.25,0.05,0.9,TRUE,0.890196788843219,5,0.0573615213434984,0.793103448275862,0.275555555555556,69,124,326,18,0.319376964511796,0.0755922670398469
8,3,24,300,0.25,0.1,0.9,TRUE,0.890196788843219,5,0.131627827766736,0.827586206896552,0.337777777777778,72,152,298,15,0.463222599813547,0.0957795312330503
20,3,60,300,0.25,0.03,0.7,TRUE,0.687615839338061,5,0.221214122210608,0.71264367816092,0.586666666666667,62,264,186,25,1.22884130146434,0.41605512087234
20,3,60,300,0.25,0.05,0.7,TRUE,0.687615839338061,5,0.274324759512831,0.747126436781609,0.622222222222222,65,280,170,22,1.26591006863774,0.27237431610169
20,3,60,300,0.25,0.1,0.7,TRUE,0.687615839338061,5,0.227366446776338,0.67816091954023,0.626666666666667,59,282,168,28,1.29812247480183,0.313752438963754
30,3,90,300,0.25,0.03,1.3,TRUE,1.25333805539459,5,0.405709745157345,0.839080459770115,0.697777777777778,73,314,136,14,2.09431738315565,0.388567587900593
30,3,90,300,0.25,0.05,1.3,TRUE,1.25333805539459,5,0.3853896534672,0.758620689655172,0.737777777777778,66,332,118,21,2.16548417362186,0.500346270960035
30,3,90,300,0.25,0.1,1.3,TRUE,1.25333805539459,5,0.278720819608785,0.620689655172414,0.733333333333333,54,330,120,33,2.16855437713078,0.954119080794329
8,6,48,300,0.25,0.03,0.9,TRUE,0.890196788843219,5,0.234388008965448,0.829545454545455,0.484444444444444,73,218,232,15,1.07995094084088,0.0353067742492406
8,6,48,300,0.25,0.05,0.9,TRUE,0.890196788843219,5,0.208636097718473,0.795454545454545,0.484444444444444,70,218,232,18,1.41756837619622,0.0830588056750904
8,6,48,300,0.25,0.1,0.9,TRUE,0.890196788843219,5,0.234388008965448,0.829545454545455,0.484444444444444,73,218,232,15,1.36613283267907,0.142107564769947
20,6,120,300,0.25,0.03,0.7,TRUE,0.687615839338061,5,0.54643306203404,0.659090909090909,0.911111111111111,58,410,40,30,3.36534684722084,0.375360739126325
20,6,120,300,0.25,0.05,0.7,TRUE,0.687615839338061,5,0.501922270883948,0.590909090909091,0.915555555555556,52,412,38,36,3.3428383379029,0.584922474191816
20,6,120,300,0.25,0.1,0.7,TRUE,0.687615839338061,5,0.398160597063045,0.375,0.951111111111111,33,428,22,55,3.17738382044462,1.18068838664649
30,6,180,300,0.25,0.03,1.3,TRUE,1.25333805539459,5,0.505119537268595,0.522727272727273,0.942222222222222,46,424,26,42,4.28976324359986,1.31994307567997
30,6,180,300,0.25,0.05,1.3,TRUE,1.25333805539459,5,0.450480567922796,0.375,0.968888888888889,33,436,14,55,4.23799278703912,1.79339983457495
30,6,180,300,0.25,0.1,1.3,TRUE,1.25333805539459,5,0.394112839136191,0.25,0.986666666666667,22,444,6,66,4.01439735140561,2.13096951541827
8,10,80,300,0.25,0.03,0.9,TRUE,0.890196788843219,5,0.41427998433349,0.747126436781609,0.773333333333333,65,348,102,22,3.06336655419692,0.316081599949862
8,10,80,300,0.25,0.05,0.9,TRUE,0.890196788843219,5,0.419210836922596,0.747126436781609,0.777777777777778,65,350,100,22,3.34933634253882,0.243487926802018
8,10,80,300,0.25,0.1,0.9,TRUE,0.890196788843219,5,0.450252244291847,0.747126436781609,0.804444444444444,65,362,88,22,3.33170306018366,0.401201878854878
20,10,200,300,0.25,0.03,0.7,TRUE,0.687615839338061,5,0.605569945050466,0.409090909090909,1,36,450,0,52,7.23085490273335,1.09588643835371
20,10,200,300,0.25,0.05,0.7,TRUE,0.687615839338061,5,0.50573308523196,0.318181818181818,0.995555555555556,28,448,2,60,6.91878843455,1.59522104734968
20,10,200,300,0.25,0.1,0.7,TRUE,0.687615839338061,5,0.382965547813051,0.170454545454545,1,15,450,0,73,6.19936192706506,2.35933241468123
30,10,300,300,0.25,0.03,1.3,TRUE,1.25333805539459,5,0.519587840987141,0.333333333333333,0.995555555555556,29,448,2,58,8.10257191280938,2.37229646625357
30,10,300,300,0.25,0.05,1.3,TRUE,1.25333805539459,5,0.367385770060297,0.183908045977011,0.995555555555556,16,448,2,71,7.67525847460962,2.99822899626361
30,10,300,300,0.25,0.1,1.3,TRUE,1.25333805539459,5,0.220483358985022,0.0574712643678161,1,5,450,0,82,7.37016895708874,3.87587942199128
8,3,24,500,0.25,0.03,0.9,TRUE,0.890196788843219,5,0.105120066164849,0.821917808219178,0.306666666666667,120,230,520,26,0.398643901885524,0.05208804823412
8,3,24,500,0.25,0.05,0.9,TRUE,0.890196788843219,5,0.0858160340757064,0.808219178082192,0.296,118,222,528,28,0.379663072627636,0.0482591087658422
8,3,24,500,0.25,0.1,0.9,TRUE,0.890196788843219,5,0.101195291700775,0.849315068493151,0.269333333333333,124,202,548,22,0.366071682745645,-0.0760043435463439
20,3,60,500,0.25,0.03,0.7,TRUE,0.687615839338061,5,0.22263229187525,0.705479452054795,0.594666666666667,103,446,304,43,1.29935027822625,0.336626703397816
20,3,60,500,0.25,0.05,0.7,TRUE,0.687615839338061,5,0.224475566794978,0.719178082191781,0.584,105,438,312,41,1.27384398794356,0.232385866380548
20,3,60,500,0.25,0.1,0.7,TRUE,0.687615839338061,5,0.192200464059939,0.678082191780822,0.581333333333333,99,436,314,47,1.19261123376604,0.320927387783315
30,3,90,500,0.25,0.03,1.3,TRUE,1.25333805539459,5,0.375757410356677,0.897260273972603,0.610666666666667,131,458,292,15,1.80090354339091,0.0733002971219323
30,3,90,500,0.25,0.05,1.3,TRUE,1.25333805539459,5,0.246661065265225,0.746575342465753,0.586666666666667,109,440,310,37,1.829482731138,0.315025303762192
30,3,90,500,0.25,0.1,1.3,TRUE,1.25333805539459,5,0.191154851886853,0.698630136986301,0.56,102,420,330,44,1.70830499722412,0.56297322962639
8,6,48,500,0.25,0.03,0.9,TRUE,0.890196788843219,5,0.226153704390774,0.842465753424658,0.458666666666667,123,344,406,23,1.02097808501745,-0.0690633690065238
8,6,48,500,0.25,0.05,0.9,TRUE,0.890196788843219,5,0.263025249086741,0.883561643835616,0.466666666666667,129,350,400,17,1.1414854156487,-0.0987426952014892
8,6,48,500,0.25,0.1,0.9,TRUE,0.890196788843219,5,0.259967214886473,0.863013698630137,0.485333333333333,126,364,386,20,1.21800258208361,-0.132155853176739
20,6,120,500,0.25,0.03,0.7,TRUE,0.687615839338061,5,0.569092902137304,0.732876712328767,0.893333333333333,107,670,80,39,3.33891111780648,0.132374610177372
20,6,120,500,0.25,0.05,0.7,TRUE,0.687615839338061,5,0.575152867736926,0.753424657534247,0.888,110,666,84,36,3.21849488833985,0.10057779591668
20,6,120,500,0.25,0.1,0.7,TRUE,0.687615839338061,5,0.442508513811587,0.602739726027397,0.877333333333333,88,658,92,58,2.99473413697608,0.57033432710525
30,6,180,500,0.25,0.03,1.3,TRUE,1.25333805539459,5,0.675787418879869,0.664383561643836,0.965333333333333,97,724,26,49,5.00390303918797,0.834525925941551
30,6,180,500,0.25,0.05,1.3,TRUE,1.25333805539459,5,0.54765477089068,0.527397260273973,0.957333333333333,77,718,32,69,4.63586699693423,1.33559265551875
30,6,180,500,0.25,0.1,1.3,TRUE,1.25333805539459,5,0.424371478752503,0.376712328767123,0.96,55,720,30,91,4.26294728952196,1.81655609231443
8,10,80,500,0.25,0.03,0.9,TRUE,0.890196788843219,5,0.524354184267182,0.897260273972603,0.773333333333333,131,580,170,15,3.26740781172535,-0.0568298908643023
8,10,80,500,0.25,0.05,0.9,TRUE,0.890196788843219,5,0.510986153741047,0.849315068493151,0.792,124,594,156,22,3.70738467847531,-0.020709896815808
8,10,80,500,0.25,0.1,0.9,TRUE,0.890196788843219,5,0.461115210818953,0.821917808219178,0.765333333333333,120,574,176,26,3.72027753957332,0.0793239101227739
20,10,200,500,0.25,0.03,0.7,TRUE,0.687615839338061,5,0.742030183611455,0.60958904109589,0.997333333333333,89,748,2,57,7.75718688606919,0.670001059747792
20,10,200,500,0.25,0.05,0.7,TRUE,0.687615839338061,5,0.592686437677375,0.465753424657534,0.986666666666667,68,740,10,78,7.09708294171873,1.14375143399853
20,10,200,500,0.25,0.1,0.7,TRUE,0.687615839338061,5,0.499871700831362,0.301369863013699,0.997333333333333,44,748,2,102,6.33566597090264,1.66089416296403
