"nFactors","items_per_factor","total_items","n_respondents","pct_careless","corProp","z_threshold","is_auto_z","auto_z_value","rep_id","mcc","sensitivity","specificity","tp","tn","fp","fn","mean_z_good","mean_z_careless"
4,3,12,300,0.05,0.05,0.9,FALSE,1.02102727220309,3,0.0984083864633284,1,0.242105263157895,18,138,432,0,0.217331922236845,-0.500005096538453
4,3,12,300,0.05,0.05,0.9,FALSE,1.02102727220309,4,0.0733229113478365,0.941176470588235,0.245614035087719,16,140,430,1,0.246964211541477,-0.0771755762794964
4,3,12,300,0.05,0.05,0.1,FALSE,1.02102727220309,5,0.0319110750237026,0.823529411764706,0.259649122807018,14,148,422,3,-0.341243001049413,-0.63713065523125
4,3,12,300,0.05,0.05,0.1,FALSE,1.02102727220309,6,0.0791905095518759,0.882352941176471,0.340350877192982,15,194,376,2,-0.110094979828208,-0.460330832368392
4,3,12,300,0.05,0.05,1.3,FALSE,1.02102727220309,7,0.0255207148857461,0.941176470588235,0.105263157894737,16,60,510,1,-0.00112567090089896,0.130357307771357
4,3,12,300,0.05,0.05,0.1,FALSE,1.02102727220309,8,0.0546449147137895,0.777777777777778,0.375438596491228,14,214,356,4,-0.0347280623659079,-0.251679323463471
4,3,12,300,0.05,0.05,0.3,FALSE,1.02102727220309,9,0.0418853908291696,0.777777777777778,0.336842105263158,14,192,378,4,-0.0229665100809355,0.0432225170427182
4,3,12,300,0.05,0.05,0.7,FALSE,1.02102727220309,10,0.0756395531499939,0.833333333333333,0.378947368421053,15,216,354,3,0.447531862274647,0.0378365615324434
4,3,12,300,0.05,0.1,1.3,FALSE,1.02102727220309,1,0.0705199445384361,1,0.140350877192982,18,80,490,0,0.0683524758769855,-0.368945586522358
4,3,12,300,0.05,0.1,0.1,FALSE,1.02102727220309,2,0.0811904885883943,0.833333333333333,0.396491228070175,15,226,344,3,-0.031644622060921,-0.337518226832142
4,3,12,300,0.05,0.1,0.5,FALSE,1.02102727220309,3,0.120876609617217,1,0.326315789473684,18,186,384,0,0.232286385353052,-0.598029416777788
4,3,12,300,0.05,0.1,0.7,FALSE,1.02102727220309,4,0.0707858322751222,0.882352941176471,0.312280701754386,15,178,392,2,0.251195956041154,-0.116572676041482
4,3,12,300,0.05,0.1,0.3,FALSE,1.02102727220309,5,0.0395989481058061,0.882352941176471,0.214035087719298,15,122,448,2,-0.325365150783839,-0.632153886524588
4,3,12,300,0.05,0.1,0.1,FALSE,1.02102727220309,6,0.0854607563832538,0.882352941176471,0.36140350877193,15,206,364,2,-0.109739312061926,-0.48763611913863
